https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOGE,Volume USD
1628046000000,2021-08-04 03:00:00,DOGE/USD,0.19613,0.19657,0.19531,0.19549,101090.29199433,19762.14118197157
1628042400000,2021-08-04 02:00:00,DOGE/USD,0.1978,0.19811,0.19613,0.19613,459807.08543401,90181.96366617238
1628038800000,2021-08-04 01:00:00,DOGE/USD,0.19823,0.19843,0.19739,0.1978,330930.27589283,65458.00857160177
1628035200000,2021-08-04 00:00:00,DOGE/USD,0.19607,0.19966,0.19607,0.19823,537899.76531069,106627.87047753808
1628031600000,2021-08-03 23:00:00,DOGE/USD,0.19701,0.19769,0.19566,0.19607,207019.26394,40590.2670807158
1628028000000,2021-08-03 22:00:00,DOGE/USD,0.19581,0.1974,0.19571,0.19701,217223.8444323,42795.269591607415
1628024400000,2021-08-03 21:00:00,DOGE/USD,0.19484,0.19608,0.19458,0.19581,119525.6070756,23404.309121473238
1628020800000,2021-08-03 20:00:00,DOGE/USD,0.19464,0.19521,0.19319,0.19484,232932.89925665,45384.64609116569
1628017200000,2021-08-03 19:00:00,DOGE/USD,0.19531,0.19614,0.19452,0.19464,101353.58793698,19727.462356053788
1628013600000,2021-08-03 18:00:00,DOGE/USD,0.195,0.19537,0.19378,0.19531,466162.48161134,91046.19428351082
1628010000000,2021-08-03 17:00:00,DOGE/USD,0.19737,0.19818,0.195,0.195,321743.93848463,62740.06800450286
1628006400000,2021-08-03 16:00:00,DOGE/USD,0.19641,0.19745,0.19538,0.19737,446510.51997115,88127.78132670587
1628002800000,2021-08-03 15:00:00,DOGE/USD,0.19686,0.197,0.19479,0.19641,414113.735776,81336.07884376416
1627999200000,2021-08-03 14:00:00,DOGE/USD,0.19833,0.19871,0.19685,0.19686,543523.52894817,106998.04190873675
1627995600000,2021-08-03 13:00:00,DOGE/USD,0.19814,0.19911,0.19814,0.19833,248111.86088339,49208.02536900274
1627992000000,2021-08-03 12:00:00,DOGE/USD,0.1979,0.19848,0.19369,0.19814,1136903.60842036,225266.08097241013
1627988400000,2021-08-03 11:00:00,DOGE/USD,0.1989,0.19928,0.1979,0.1979,74890.061659,14820.7432023161
1627984800000,2021-08-03 10:00:00,DOGE/USD,0.1977,0.19913,0.19765,0.1989,173334.254802,34476.1832801178
1627981200000,2021-08-03 09:00:00,DOGE/USD,0.19754,0.19786,0.19698,0.1977,135529.20645536,26794.12411622467
1627977600000,2021-08-03 08:00:00,DOGE/USD,0.19869,0.19869,0.1972,0.19754,191895.67393621,37907.07142935892
1627974000000,2021-08-03 07:00:00,DOGE/USD,0.19788,0.19938,0.19769,0.19869,156957.98179048,31185.981401950474
1627970400000,2021-08-03 06:00:00,DOGE/USD,0.19755,0.1985,0.19699,0.19788,220433.98219309,43619.47639636865
1627966800000,2021-08-03 05:00:00,DOGE/USD,0.19895,0.19895,0.19609,0.19755,197884.12638279,39092.009166920165
1627963200000,2021-08-03 04:00:00,DOGE/USD,0.20025,0.2015,0.19846,0.19895,362197.21156827,72059.1352415073
1627959600000,2021-08-03 03:00:00,DOGE/USD,0.20184,0.20184,0.19999,0.20025,1017722.42423509,203798.9154530768
1627956000000,2021-08-03 02:00:00,DOGE/USD,0.20112,0.20224,0.20109,0.20184,84199.535687,16994.83428306408
1627952400000,2021-08-03 01:00:00,DOGE/USD,0.20349,0.20349,0.20112,0.20112,151870.24964663,30544.144608930223
1627948800000,2021-08-03 00:00:00,DOGE/USD,0.20338,0.20505,0.2021,0.20349,247895.00534764,50444.15463819126
1627945200000,2021-08-02 23:00:00,DOGE/USD,0.20483,0.2051,0.20317,0.20338,347441.776723,70662.70854992374
1627941600000,2021-08-02 22:00:00,DOGE/USD,0.20351,0.2051,0.20345,0.20483,263021.01598537,53874.594704283336
1627938000000,2021-08-02 21:00:00,DOGE/USD,0.20237,0.204,0.20221,0.20351,139467.05852284,28382.941079983168
1627934400000,2021-08-02 20:00:00,DOGE/USD,0.20274,0.20366,0.20195,0.20237,270824.5225628,54806.75863103383
1627930800000,2021-08-02 19:00:00,DOGE/USD,0.20444,0.20491,0.20271,0.20274,124430.69994297,25227.080106437737
1627927200000,2021-08-02 18:00:00,DOGE/USD,0.20486,0.20497,0.20422,0.20444,140860.059601,28797.43058482844
1627923600000,2021-08-02 17:00:00,DOGE/USD,0.20515,0.20559,0.20429,0.20486,162576.80519294,33305.48431182568
1627920000000,2021-08-02 16:00:00,DOGE/USD,0.205,0.20638,0.2047,0.20515,641391.555105,131581.47752979075
1627916400000,2021-08-02 15:00:00,DOGE/USD,0.2052,0.20602,0.20482,0.205,906215.25278763,185774.12682146413
1627912800000,2021-08-02 14:00:00,DOGE/USD,0.20491,0.20586,0.20484,0.2052,285886.55521016,58663.92112912483
1627909200000,2021-08-02 13:00:00,DOGE/USD,0.20456,0.2053,0.20354,0.20491,483794.33119759,99134.29640569817
1627905600000,2021-08-02 12:00:00,DOGE/USD,0.20527,0.20653,0.20305,0.20456,445959.04597036,91225.38244369684
1627902000000,2021-08-02 11:00:00,DOGE/USD,0.20627,0.20627,0.20513,0.20527,48897.50882507,10037.191636522119
1627898400000,2021-08-02 10:00:00,DOGE/USD,0.20619,0.20668,0.2056,0.20627,90286.238728,18623.34246242456
1627894800000,2021-08-02 09:00:00,DOGE/USD,0.20538,0.20646,0.20438,0.20619,41606.0049439,8578.742159382742
1627891200000,2021-08-02 08:00:00,DOGE/USD,0.20788,0.20848,0.20506,0.20538,215133.68042975,44184.155286662055
1627887600000,2021-08-02 07:00:00,DOGE/USD,0.20854,0.20985,0.20759,0.20788,164746.46310262,34247.494749772646
1627884000000,2021-08-02 06:00:00,DOGE/USD,0.20529,0.20865,0.20475,0.20854,58703.53826737,12242.03587027734
1627880400000,2021-08-02 05:00:00,DOGE/USD,0.20495,0.20588,0.2047,0.20529,75798.867175,15560.749442355751
1627876800000,2021-08-02 04:00:00,DOGE/USD,0.20466,0.20568,0.204,0.20495,175278.95750388,35923.422340420206
1627873200000,2021-08-02 03:00:00,DOGE/USD,0.20566,0.20599,0.20451,0.20466,73628.34239934,15068.776555448927
1627869600000,2021-08-02 02:00:00,DOGE/USD,0.20468,0.20585,0.20377,0.20566,98093.37688991,20173.88389117889
1627866000000,2021-08-02 01:00:00,DOGE/USD,0.20329,0.20488,0.20224,0.20468,355859.511785,72837.3248721538
1627862400000,2021-08-02 00:00:00,DOGE/USD,0.20418,0.2059,0.20223,0.20329,284735.54126036,57883.888182818584
1627858800000,2021-08-01 23:00:00,DOGE/USD,0.20755,0.20851,0.20147,0.20418,1566021.63075124,319750.2965667882
1627855200000,2021-08-01 22:00:00,DOGE/USD,0.21033,0.21096,0.20682,0.20755,182283.003166,37832.837307103306
1627851600000,2021-08-01 21:00:00,DOGE/USD,0.21104,0.2116,0.21004,0.21033,84485.558034,17769.84742129122
1627848000000,2021-08-01 20:00:00,DOGE/USD,0.21073,0.21254,0.21033,0.21104,183840.84631145,38797.77220556841
1627844400000,2021-08-01 19:00:00,DOGE/USD,0.2094,0.21138,0.20739,0.21073,107905.63583401,22738.954639300926
1627840800000,2021-08-01 18:00:00,DOGE/USD,0.20877,0.21017,0.20833,0.2094,147271.681334,30838.6900713396
1627837200000,2021-08-01 17:00:00,DOGE/USD,0.20975,0.21025,0.20757,0.20877,388895.81725059,81189.77976740568
1627833600000,2021-08-01 16:00:00,DOGE/USD,0.21051,0.21051,0.2068,0.20975,332143.09712781,69667.01462255814
1627830000000,2021-08-01 15:00:00,DOGE/USD,0.21019,0.21177,0.20955,0.21051,206514.79719605,43473.42995774049
1627826400000,2021-08-01 14:00:00,DOGE/USD,0.2105,0.21125,0.20999,0.21019,352489.89836637,74089.85173762731
1627822800000,2021-08-01 13:00:00,DOGE/USD,0.21147,0.21195,0.20973,0.2105,177484.93493157,37360.57880309548
1627819200000,2021-08-01 12:00:00,DOGE/USD,0.21136,0.21269,0.21096,0.21147,107173.72545287,22664.027721518418
1627815600000,2021-08-01 11:00:00,DOGE/USD,0.21134,0.21162,0.20906,0.21136,170164.291069,35965.92456034384
1627812000000,2021-08-01 10:00:00,DOGE/USD,0.21389,0.21389,0.21087,0.21134,68394.740204,14454.54439471336
1627808400000,2021-08-01 09:00:00,DOGE/USD,0.21289,0.21411,0.21274,0.21389,58465.87000236,12505.264934804782
1627804800000,2021-08-01 08:00:00,DOGE/USD,0.21247,0.21383,0.2122,0.21289,20507.304567,4365.80006926863
1627801200000,2021-08-01 07:00:00,DOGE/USD,0.21316,0.21389,0.21228,0.21247,102679.648982,21816.34501920554
1627797600000,2021-08-01 06:00:00,DOGE/USD,0.21343,0.2135,0.21197,0.21316,35500.00161665,7567.1803446051135
1627794000000,2021-08-01 05:00:00,DOGE/USD,0.2143,0.21543,0.21247,0.21343,139104.63677417,29689.102626711105
1627790400000,2021-08-01 04:00:00,DOGE/USD,0.21671,0.21725,0.21417,0.2143,481050.57146205,103089.13746431732
1627786800000,2021-08-01 03:00:00,DOGE/USD,0.21305,0.21802,0.21305,0.21671,742549.60649624,160917.92522380018
1627783200000,2021-08-01 02:00:00,DOGE/USD,0.21045,0.21337,0.21039,0.21305,211606.51401127,45082.76781010107
1627779600000,2021-08-01 01:00:00,DOGE/USD,0.21186,0.21236,0.21015,0.21045,307937.89751257,64805.53053152036
1627776000000,2021-08-01 00:00:00,DOGE/USD,0.20787,0.21323,0.20633,0.21186,590699.12936026,125145.51754626467
1627772400000,2021-07-31 23:00:00,DOGE/USD,0.20948,0.21021,0.20757,0.20787,202719.89959049,42139.38552787516
1627768800000,2021-07-31 22:00:00,DOGE/USD,0.20938,0.2097,0.20846,0.20948,139445.72696824,29211.090885306912
1627765200000,2021-07-31 21:00:00,DOGE/USD,0.20792,0.20999,0.20792,0.20938,811548.6972821,169922.0662369261
1627761600000,2021-07-31 20:00:00,DOGE/USD,0.20731,0.20863,0.20682,0.20792,130551.29282369,27144.224803901623
1627758000000,2021-07-31 19:00:00,DOGE/USD,0.20815,0.20832,0.20727,0.20731,71672.03574772,14858.329730859834
1627754400000,2021-07-31 18:00:00,DOGE/USD,0.20693,0.20829,0.20675,0.20815,125550.39177129,26133.314047194013
1627750800000,2021-07-31 17:00:00,DOGE/USD,0.2068,0.20738,0.2063,0.20693,249204.04484613,51567.79300000968
1627747200000,2021-07-31 16:00:00,DOGE/USD,0.20723,0.21,0.20648,0.2068,377819.81238411,78133.13720103395
1627743600000,2021-07-31 15:00:00,DOGE/USD,0.20642,0.20736,0.20606,0.20723,118313.59755096,24518.12682048544
1627740000000,2021-07-31 14:00:00,DOGE/USD,0.20615,0.2072,0.20543,0.20642,164833.06030691,34024.84030855236
1627736400000,2021-07-31 13:00:00,DOGE/USD,0.20788,0.20788,0.20568,0.20615,224188.24698666,46216.40711629996
1627732800000,2021-07-31 12:00:00,DOGE/USD,0.2072,0.20799,0.20658,0.20788,108171.8501115,22486.76420117862
1627729200000,2021-07-31 11:00:00,DOGE/USD,0.20912,0.20968,0.20651,0.2072,191137.8166619,39603.75561234568
1627725600000,2021-07-31 10:00:00,DOGE/USD,0.20767,0.20955,0.20755,0.20912,106563.63400587,22284.587143307534
1627722000000,2021-07-31 09:00:00,DOGE/USD,0.2088,0.20995,0.20728,0.20767,196966.07051846,40903.94386456859
1627718400000,2021-07-31 08:00:00,DOGE/USD,0.20692,0.20912,0.20667,0.2088,58807.80861392,12279.070438586497
1627714800000,2021-07-31 07:00:00,DOGE/USD,0.20632,0.20701,0.20616,0.20692,92610.84131745,19163.035285406753
1627711200000,2021-07-31 06:00:00,DOGE/USD,0.20655,0.2068,0.20506,0.20632,201799.01800906,41635.17339562926
1627707600000,2021-07-31 05:00:00,DOGE/USD,0.20801,0.20835,0.20527,0.20655,437885.8731136,90445.32709161409
1627704000000,2021-07-31 04:00:00,DOGE/USD,0.20894,0.20917,0.20608,0.20801,189170.44467265,39349.344196357924
1627700400000,2021-07-31 03:00:00,DOGE/USD,0.20959,0.20994,0.20846,0.20894,637571.43470615,133214.17556750297
1627696800000,2021-07-31 02:00:00,DOGE/USD,0.20912,0.21022,0.20857,0.20959,543085.886687,113825.37099072833
1627693200000,2021-07-31 01:00:00,DOGE/USD,0.21077,0.21107,0.20799,0.20912,700088.53238601,146402.51389256242
1627689600000,2021-07-31 00:00:00,DOGE/USD,0.20858,0.21435,0.20809,0.21077,2279602.25887649,480471.7681033978
1627686000000,2021-07-30 23:00:00,DOGE/USD,0.20705,0.20893,0.20599,0.20858,2522685.61792763,526181.766187345
1627682400000,2021-07-30 22:00:00,DOGE/USD,0.20721,0.20794,0.20548,0.20705,272600.11152084,56441.85309038992
1627678800000,2021-07-30 21:00:00,DOGE/USD,0.20517,0.20788,0.2047,0.20721,633533.51684271,131274.48002497794
1627675200000,2021-07-30 20:00:00,DOGE/USD,0.20357,0.20696,0.20329,0.20517,639560.58796329,131218.6458324282
1627671600000,2021-07-30 19:00:00,DOGE/USD,0.20228,0.20357,0.20171,0.20357,250883.29306,51072.311968224196
1627668000000,2021-07-30 18:00:00,DOGE/USD,0.20266,0.20266,0.20145,0.20228,190653.659293,38565.42220178804
1627664400000,2021-07-30 17:00:00,DOGE/USD,0.19991,0.20357,0.19991,0.20266,370142.445237,75013.06795173042
1627660800000,2021-07-30 16:00:00,DOGE/USD,0.20085,0.20102,0.19972,0.19991,173124.577856,34609.33435919296
1627657200000,2021-07-30 15:00:00,DOGE/USD,0.20011,0.20104,0.19943,0.20085,186614.211743,37481.46442858155
1627653600000,2021-07-30 14:00:00,DOGE/USD,0.19933,0.20062,0.19926,0.20011,488950.07806991,97843.8001225697
1627650000000,2021-07-30 13:00:00,DOGE/USD,0.19937,0.20021,0.19894,0.19933,290383.89537818,57882.22186573262
1627646400000,2021-07-30 12:00:00,DOGE/USD,0.19959,0.20051,0.19937,0.19937,379805.86234105,75721.89477493514
1627642800000,2021-07-30 11:00:00,DOGE/USD,0.20055,0.20122,0.1993,0.19959,453972.433865,90608.35807511535
1627639200000,2021-07-30 10:00:00,DOGE/USD,0.19969,0.20102,0.19838,0.20055,142153.55859935,28508.896177099647
1627635600000,2021-07-30 09:00:00,DOGE/USD,0.20022,0.20061,0.19613,0.19969,855669.8908481,170868.7205034571
1627632000000,2021-07-30 08:00:00,DOGE/USD,0.2063,0.2063,0.19959,0.20022,236539.537707,47359.94623969554
1627628400000,2021-07-30 07:00:00,DOGE/USD,0.20673,0.20684,0.20554,0.2063,38071.91199182,7854.2354439124665
1627624800000,2021-07-30 06:00:00,DOGE/USD,0.20661,0.20705,0.20583,0.20673,23123.05739147,4780.229654538593
1627621200000,2021-07-30 05:00:00,DOGE/USD,0.20633,0.20711,0.20598,0.20661,138426.16034019,28600.228987886654
1627617600000,2021-07-30 04:00:00,DOGE/USD,0.20802,0.20843,0.2059,0.20633,337138.82896649,69561.85458065588
1627614000000,2021-07-30 03:00:00,DOGE/USD,0.20838,0.20948,0.2079,0.20802,505257.96114,105103.76107634281
1627610400000,2021-07-30 02:00:00,DOGE/USD,0.20897,0.2104,0.208,0.20838,769264.22504103,160299.27921404983
1627606800000,2021-07-30 01:00:00,DOGE/USD,0.2046,0.21015,0.2046,0.20897,1136927.88835678,237583.82082991628
1627603200000,2021-07-30 00:00:00,DOGE/USD,0.20446,0.20597,0.20412,0.2046,134278.07772493,27473.294702520674
1627599600000,2021-07-29 23:00:00,DOGE/USD,0.20354,0.20656,0.20341,0.20446,520043.8810692,106328.17192340863
1627596000000,2021-07-29 22:00:00,DOGE/USD,0.20191,0.20388,0.20178,0.20354,248167.81595494,50512.07725946848
1627592400000,2021-07-29 21:00:00,DOGE/USD,0.203,0.20353,0.20148,0.20191,156597.49860348,31618.600943028647
1627588800000,2021-07-29 20:00:00,DOGE/USD,0.20217,0.2036,0.20211,0.203,174957.41583769,35516.355415051075
1627585200000,2021-07-29 19:00:00,DOGE/USD,0.20173,0.20236,0.2006,0.20217,225831.58311591,45656.37115854352
1627581600000,2021-07-29 18:00:00,DOGE/USD,0.20316,0.20344,0.20109,0.20173,490408.763153,98930.15979085468
1627578000000,2021-07-29 17:00:00,DOGE/USD,0.20334,0.20406,0.2029,0.20316,349237.451341,70951.08061443755
1627574400000,2021-07-29 16:00:00,DOGE/USD,0.20404,0.20475,0.20291,0.20334,306663.64873,62356.9863327582
1627570800000,2021-07-29 15:00:00,DOGE/USD,0.20471,0.20489,0.2036,0.20404,328629.28077372,67053.51844906983
1627567200000,2021-07-29 14:00:00,DOGE/USD,0.20354,0.2049,0.20296,0.20471,351708.864513,71998.32165445623
1627563600000,2021-07-29 13:00:00,DOGE/USD,0.20386,0.20459,0.2033,0.20354,314251.44422042,63962.73895662428
1627560000000,2021-07-29 12:00:00,DOGE/USD,0.20387,0.20387,0.20233,0.20386,309829.707302,63161.88413058573
1627556400000,2021-07-29 11:00:00,DOGE/USD,0.20533,0.20579,0.2031,0.20387,679096.148402,138447.33177471574
1627552800000,2021-07-29 10:00:00,DOGE/USD,0.20564,0.20609,0.20438,0.20533,124037.60892026,25468.642239596986
1627549200000,2021-07-29 09:00:00,DOGE/USD,0.20424,0.20634,0.20424,0.20564,83538.14455251,17178.784045778157
1627545600000,2021-07-29 08:00:00,DOGE/USD,0.20419,0.20488,0.20343,0.20424,104646.689796,21373.03992393504
1627542000000,2021-07-29 07:00:00,DOGE/USD,0.20481,0.20569,0.20415,0.20419,176610.85860763,36062.17121909197
1627538400000,2021-07-29 06:00:00,DOGE/USD,0.20544,0.20621,0.2045,0.20481,152309.53903302,31194.516689352826
1627534800000,2021-07-29 05:00:00,DOGE/USD,0.20501,0.20549,0.20401,0.20544,79004.25372471,16230.633885204423
1627531200000,2021-07-29 04:00:00,DOGE/USD,0.20304,0.20588,0.20287,0.20501,193308.42072467,39630.1593327646
1627527600000,2021-07-29 03:00:00,DOGE/USD,0.20349,0.20376,0.20214,0.20304,245590.73219236,49864.742264336775
