https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume 1INCH,Volume USD
1645664400000,2022-02-24 01:00:00,1INCH/USD,1.3653,1.3721,1.3589,1.3714,1112.426346,1525.5814909044
1645660800000,2022-02-24 00:00:00,1INCH/USD,1.3837,1.3962,1.3622,1.3653,918.008319,1253.3567579307
1645657200000,2022-02-23 23:00:00,1INCH/USD,1.4151,1.4175,1.3837,1.3837,2073.147104,2868.6136478048
1645653600000,2022-02-23 22:00:00,1INCH/USD,1.4248,1.4248,1.3997,1.4151,347.325782,491.5007141082
1645650000000,2022-02-23 21:00:00,1INCH/USD,1.4244,1.432,1.4167,1.4248,113.69332,161.990242336
1645646400000,2022-02-23 20:00:00,1INCH/USD,1.4214,1.4248,1.4097,1.4244,114.96498,163.756117512
1645642800000,2022-02-23 19:00:00,1INCH/USD,1.4404,1.4404,1.4174,1.4214,189.302856,269.0750795184
1645639200000,2022-02-23 18:00:00,1INCH/USD,1.4439,1.4511,1.4268,1.4404,584.739986,842.2594758344001
1645635600000,2022-02-23 17:00:00,1INCH/USD,1.4667,1.4831,1.4439,1.4439,470.517149,679.3797114411
1645632000000,2022-02-23 16:00:00,1INCH/USD,1.4411,1.4685,1.4339,1.4667,278.523022,408.5097163674
1645628400000,2022-02-23 15:00:00,1INCH/USD,1.4603,1.4614,1.4411,1.4411,660.2179,951.44001569
1645624800000,2022-02-23 14:00:00,1INCH/USD,1.4707,1.4733,1.4603,1.4603,444.457504,649.0412930911999
1645621200000,2022-02-23 13:00:00,1INCH/USD,1.4777,1.4799,1.4671,1.4707,41.858168,61.560807677599996
1645617600000,2022-02-23 12:00:00,1INCH/USD,1.4664,1.4802,1.4664,1.4777,149.079852,220.2952973004
1645614000000,2022-02-23 11:00:00,1INCH/USD,1.4773,1.4786,1.4664,1.4664,215.099072,315.4212791808
1645610400000,2022-02-23 10:00:00,1INCH/USD,1.4744,1.4794,1.4706,1.4773,349.591048,516.4508552104
1645606800000,2022-02-23 09:00:00,1INCH/USD,1.4656,1.4758,1.4652,1.4744,742.106102,1094.1612367888
1645603200000,2022-02-23 08:00:00,1INCH/USD,1.4581,1.4732,1.4543,1.4656,190.951103,279.8579365568
1645599600000,2022-02-23 07:00:00,1INCH/USD,1.4336,1.4609,1.4336,1.4581,405.769849,591.6530168269001
1645596000000,2022-02-23 06:00:00,1INCH/USD,1.438,1.4439,1.4334,1.4336,63.206905,90.613419008
1645592400000,2022-02-23 05:00:00,1INCH/USD,1.4244,1.44,1.4244,1.438,97.837993,140.691033934
1645588800000,2022-02-23 04:00:00,1INCH/USD,1.4163,1.4366,1.4148,1.4244,193.898306,276.1887470664
1645585200000,2022-02-23 03:00:00,1INCH/USD,1.4121,1.4176,1.4106,1.4163,942.997099,1335.5667913137
1645581600000,2022-02-23 02:00:00,1INCH/USD,1.4147,1.4336,1.4074,1.4121,264.860722,374.00982553619997
1645578000000,2022-02-23 01:00:00,1INCH/USD,1.4265,1.4265,1.4084,1.4147,112.074604,158.5519422788
1645574400000,2022-02-23 00:00:00,1INCH/USD,1.4249,1.4365,1.4171,1.4265,1085.812657,1548.9117552105001
1645570800000,2022-02-22 23:00:00,1INCH/USD,1.3937,1.4294,1.3937,1.4249,910.650672,1297.5861425328
1645567200000,2022-02-22 22:00:00,1INCH/USD,1.3944,1.4016,1.3912,1.3937,30.358533,42.3106874421
1645563600000,2022-02-22 21:00:00,1INCH/USD,1.3967,1.407,1.3944,1.3944,58.685696,81.83133450240001
1645560000000,2022-02-22 20:00:00,1INCH/USD,1.4092,1.4182,1.3956,1.3967,409.775087,572.3328640129
1645556400000,2022-02-22 19:00:00,1INCH/USD,1.3919,1.4112,1.3879,1.4092,243.52921,343.181362732
1645552800000,2022-02-22 18:00:00,1INCH/USD,1.3887,1.4001,1.3822,1.3919,238.237342,331.6025563298
1645549200000,2022-02-22 17:00:00,1INCH/USD,1.4043,1.4078,1.3853,1.3887,717.572146,996.4924391502
1645545600000,2022-02-22 16:00:00,1INCH/USD,1.4154,1.4236,1.3975,1.4043,359.009868,504.1575576324
1645542000000,2022-02-22 15:00:00,1INCH/USD,1.4347,1.4347,1.4154,1.4154,285.549507,404.1667722078
1645538400000,2022-02-22 14:00:00,1INCH/USD,1.4147,1.4366,1.3959,1.4347,400.187358,574.1488025226
1645534800000,2022-02-22 13:00:00,1INCH/USD,1.4057,1.4147,1.3944,1.4147,328.29094,464.433192818
1645531200000,2022-02-22 12:00:00,1INCH/USD,1.3976,1.4074,1.3848,1.4057,154.504205,217.1865609685
1645527600000,2022-02-22 11:00:00,1INCH/USD,1.4056,1.4056,1.3912,1.3976,95.119915,132.939593204
1645524000000,2022-02-22 10:00:00,1INCH/USD,1.3734,1.4056,1.3669,1.4056,459.983283,646.5525025848
1645520400000,2022-02-22 09:00:00,1INCH/USD,1.3799,1.3826,1.3673,1.3734,259.312122,356.1392683548
1645516800000,2022-02-22 08:00:00,1INCH/USD,1.3567,1.3799,1.347,1.3799,278.104876,383.75691839239994
1645513200000,2022-02-22 07:00:00,1INCH/USD,1.3512,1.3567,1.3426,1.3567,717.501539,973.4343379613
1645509600000,2022-02-22 06:00:00,1INCH/USD,1.3364,1.3593,1.3345,1.3512,1806.862953,2441.4332220936
1645506000000,2022-02-22 05:00:00,1INCH/USD,1.3217,1.3566,1.3201,1.3364,695.593481,929.5911280084
1645502400000,2022-02-22 04:00:00,1INCH/USD,1.3213,1.3419,1.3213,1.3217,1547.756202,2045.6693721834001
1645498800000,2022-02-22 03:00:00,1INCH/USD,1.3614,1.3614,1.3139,1.3213,2544.749667,3362.3777350071
1645495200000,2022-02-22 02:00:00,1INCH/USD,1.3667,1.372,1.3572,1.3614,148.765273,202.5290426622
1645491600000,2022-02-22 01:00:00,1INCH/USD,1.3761,1.3823,1.3555,1.3667,8271.915047,11305.2262947349
1645488000000,2022-02-22 00:00:00,1INCH/USD,1.3655,1.3837,1.3601,1.3761,356.877115,491.09859795150004
1645484400000,2022-02-21 23:00:00,1INCH/USD,1.4086,1.4086,1.3551,1.3655,1792.655091,2447.8705267605
1645480800000,2022-02-21 22:00:00,1INCH/USD,1.4052,1.4186,1.3943,1.4086,996.526123,1403.7066968578001
1645477200000,2022-02-21 21:00:00,1INCH/USD,1.4482,1.4626,1.4052,1.4052,1736.243827,2439.7698257004
1645473600000,2022-02-21 20:00:00,1INCH/USD,1.4504,1.4534,1.4399,1.4482,62.972725,91.197100345
1645470000000,2022-02-21 19:00:00,1INCH/USD,1.4396,1.454,1.4371,1.4504,96.441257,139.87839915279997
1645466400000,2022-02-21 18:00:00,1INCH/USD,1.4716,1.4716,1.4374,1.4396,1064.111395,1531.8947642419998
1645462800000,2022-02-21 17:00:00,1INCH/USD,1.4807,1.491,1.4712,1.4716,544.710311,801.5956936676001
1645459200000,2022-02-21 16:00:00,1INCH/USD,1.4961,1.5031,1.4807,1.4807,162.643438,240.8261386466
1645455600000,2022-02-21 15:00:00,1INCH/USD,1.5011,1.5181,1.4927,1.4961,807.731228,1208.4466902108
1645452000000,2022-02-21 14:00:00,1INCH/USD,1.4328,1.5031,1.4328,1.5011,1233.4606,1851.5477066600004
1645448400000,2022-02-21 13:00:00,1INCH/USD,1.4495,1.4511,1.4275,1.4328,451.287898,646.6053002544
1645444800000,2022-02-21 12:00:00,1INCH/USD,1.4646,1.4646,1.4432,1.4495,1825.994958,2646.779691621
1645441200000,2022-02-21 11:00:00,1INCH/USD,1.508,1.5125,1.4583,1.4646,808.290976,1183.8229634496
1645437600000,2022-02-21 10:00:00,1INCH/USD,1.5274,1.5311,1.5032,1.508,825.79322,1245.29617576
1645434000000,2022-02-21 09:00:00,1INCH/USD,1.5384,1.5396,1.5264,1.5274,50.939515,77.80501521100001
1645430400000,2022-02-21 08:00:00,1INCH/USD,1.5471,1.5512,1.5384,1.5384,87.178853,134.1159474552
1645426800000,2022-02-21 07:00:00,1INCH/USD,1.5387,1.5489,1.5329,1.5471,79.898931,123.6116361501
1645423200000,2022-02-21 06:00:00,1INCH/USD,1.5353,1.5393,1.5294,1.5387,49.136672,75.6065972064
1645419600000,2022-02-21 05:00:00,1INCH/USD,1.5397,1.551,1.5338,1.5353,241.084376,370.1368424728
1645416000000,2022-02-21 04:00:00,1INCH/USD,1.5242,1.541,1.5242,1.5397,7882.496935,12136.6805308195
1645412400000,2022-02-21 03:00:00,1INCH/USD,1.5375,1.5376,1.5197,1.5242,114.179172,174.03189396239998
1645408800000,2022-02-21 02:00:00,1INCH/USD,1.5474,1.5474,1.5362,1.5375,105.858463,162.7573868625
1645405200000,2022-02-21 01:00:00,1INCH/USD,1.521,1.5482,1.5182,1.5474,336.953489,521.4018288786
1645401600000,2022-02-21 00:00:00,1INCH/USD,1.4833,1.521,1.4768,1.521,646.328919,983.066285799
1645398000000,2022-02-20 23:00:00,1INCH/USD,1.513,1.5208,1.4816,1.4833,691.664665,1025.9461975945
1645394400000,2022-02-20 22:00:00,1INCH/USD,1.4746,1.513,1.4746,1.513,314.553883,475.92002497899995
1645390800000,2022-02-20 21:00:00,1INCH/USD,1.4934,1.4934,1.4638,1.4746,1013.240975,1494.125141735
1645387200000,2022-02-20 20:00:00,1INCH/USD,1.4956,1.4956,1.4852,1.4934,479.151984,715.5655729056001
1645383600000,2022-02-20 19:00:00,1INCH/USD,1.5062,1.5076,1.4956,1.4956,79.516984,118.9256012704
1645380000000,2022-02-20 18:00:00,1INCH/USD,1.4985,1.5101,1.4929,1.5062,785.230584,1182.7143056208001
1645376400000,2022-02-20 17:00:00,1INCH/USD,1.4866,1.4985,1.4866,1.4985,73.300275,109.8404620875
1645372800000,2022-02-20 16:00:00,1INCH/USD,1.4986,1.5051,1.4852,1.4866,310.642652,461.8013664632
1645369200000,2022-02-20 15:00:00,1INCH/USD,1.475,1.4986,1.475,1.4986,2964.096027,4441.9943060622
1645365600000,2022-02-20 14:00:00,1INCH/USD,1.4876,1.4898,1.4656,1.475,276.474919,407.800505525
1645362000000,2022-02-20 13:00:00,1INCH/USD,1.4927,1.4961,1.4876,1.4876,151.666244,225.61870457440003
1645358400000,2022-02-20 12:00:00,1INCH/USD,1.5037,1.5183,1.491,1.4927,632.000202,943.3867015253999
1645354800000,2022-02-20 11:00:00,1INCH/USD,1.4881,1.5037,1.4881,1.5037,184.330896,277.1783683152
1645351200000,2022-02-20 10:00:00,1INCH/USD,1.4803,1.5003,1.4803,1.4881,230.374703,342.8205955343
1645347600000,2022-02-20 09:00:00,1INCH/USD,1.4729,1.491,1.4729,1.4803,80.456721,119.1000840963
1645344000000,2022-02-20 08:00:00,1INCH/USD,1.5031,1.5031,1.4729,1.4729,328.945436,484.5037326844
1645340400000,2022-02-20 07:00:00,1INCH/USD,1.4805,1.5044,1.4776,1.5031,704.738014,1059.2917088434
1645336800000,2022-02-20 06:00:00,1INCH/USD,1.4977,1.5019,1.4693,1.4805,1060.018485,1569.3573670425
1645333200000,2022-02-20 05:00:00,1INCH/USD,1.5116,1.5207,1.4967,1.4977,2831.804187,4241.1931308699
1645329600000,2022-02-20 04:00:00,1INCH/USD,1.5388,1.5422,1.5115,1.5116,1174.093536,1774.7597890176003
1645326000000,2022-02-20 03:00:00,1INCH/USD,1.5481,1.5481,1.5334,1.5388,530.842449,816.8603605211999
1645322400000,2022-02-20 02:00:00,1INCH/USD,1.5723,1.575,1.5481,1.5481,565.924576,876.1078361056
1645318800000,2022-02-20 01:00:00,1INCH/USD,1.5624,1.5726,1.5544,1.5723,613.154469,964.0627716086999
1645315200000,2022-02-20 00:00:00,1INCH/USD,1.5859,1.5859,1.5618,1.5624,111.570429,174.3176382696
1645311600000,2022-02-19 23:00:00,1INCH/USD,1.5805,1.5886,1.5704,1.5859,311.983457,494.7745644563
1645308000000,2022-02-19 22:00:00,1INCH/USD,1.5624,1.5806,1.5602,1.5805,813.920894,1286.401972967
1645304400000,2022-02-19 21:00:00,1INCH/USD,1.5738,1.5738,1.5604,1.5624,29.819425,46.58986962
1645300800000,2022-02-19 20:00:00,1INCH/USD,1.5557,1.5738,1.5557,1.5738,147.803248,232.6127517024
1645297200000,2022-02-19 19:00:00,1INCH/USD,1.5755,1.5755,1.5557,1.5557,103.370717,160.8138244369
1645293600000,2022-02-19 18:00:00,1INCH/USD,1.584,1.584,1.5686,1.5755,156.103744,245.941448672
1645290000000,2022-02-19 17:00:00,1INCH/USD,1.5788,1.5886,1.5742,1.584,19.547219,30.962794896
1645286400000,2022-02-19 16:00:00,1INCH/USD,1.5804,1.5982,1.5736,1.5788,1736.036233,2740.8540046604
1645282800000,2022-02-19 15:00:00,1INCH/USD,1.5667,1.5805,1.5629,1.5804,132.7952,209.86953408
1645279200000,2022-02-19 14:00:00,1INCH/USD,1.567,1.5697,1.5558,1.5667,49.196255,77.0757727085
1645275600000,2022-02-19 13:00:00,1INCH/USD,1.543,1.567,1.5303,1.567,349.347829,547.428048043
1645272000000,2022-02-19 12:00:00,1INCH/USD,1.5394,1.5457,1.5288,1.543,12841.903525,19815.057139074997
1645268400000,2022-02-19 11:00:00,1INCH/USD,1.5648,1.5648,1.5251,1.5394,773.821525,1191.220855585
1645264800000,2022-02-19 10:00:00,1INCH/USD,1.5728,1.5732,1.5558,1.5648,2317.38301,3626.240934048
1645261200000,2022-02-19 09:00:00,1INCH/USD,1.5832,1.5849,1.5711,1.5728,76.723137,120.67014987359998
1645257600000,2022-02-19 08:00:00,1INCH/USD,1.6,1.6017,1.5793,1.5832,45.660397,72.2895405304
1645254000000,2022-02-19 07:00:00,1INCH/USD,1.6011,1.6042,1.6,1.6,7.282628,11.6522048
1645250400000,2022-02-19 06:00:00,1INCH/USD,1.5909,1.6035,1.5909,1.6011,88.48609,141.675078699
1645246800000,2022-02-19 05:00:00,1INCH/USD,1.5917,1.6031,1.5884,1.5909,65.748382,104.59910092380001
1645243200000,2022-02-19 04:00:00,1INCH/USD,1.5841,1.593,1.5829,1.5917,31.728031,50.5015069427
1645239600000,2022-02-19 03:00:00,1INCH/USD,1.5921,1.5942,1.5837,1.5841,105.621352,167.31478370320002
1645236000000,2022-02-19 02:00:00,1INCH/USD,1.5882,1.5923,1.5855,1.5921,66.107497,105.2497459737
1645232400000,2022-02-19 01:00:00,1INCH/USD,1.5926,1.6007,1.5871,1.5882,337.336674,535.7581056468
1645228800000,2022-02-19 00:00:00,1INCH/USD,1.5836,1.5982,1.5782,1.5926,2405.502203,3831.0028084978
1645225200000,2022-02-18 23:00:00,1INCH/USD,1.5836,1.5933,1.58,1.5836,455.795571,721.7978662355999
1645221600000,2022-02-18 22:00:00,1INCH/USD,1.5837,1.5902,1.5797,1.5836,224.826612,356.0354227632
1645218000000,2022-02-18 21:00:00,1INCH/USD,1.579,1.5885,1.5753,1.5837,12.902357,20.4334627809
1645214400000,2022-02-18 20:00:00,1INCH/USD,1.5834,1.5883,1.5724,1.579,32.881126,51.919297954
1645210800000,2022-02-18 19:00:00,1INCH/USD,1.5837,1.586,1.5807,1.5834,87.159926,138.00902682839998
1645207200000,2022-02-18 18:00:00,1INCH/USD,1.5761,1.5837,1.5633,1.5837,543.193858,860.2561129146001
1645203600000,2022-02-18 17:00:00,1INCH/USD,1.5711,1.5833,1.5711,1.5761,397.309285,626.1991640885
1645200000000,2022-02-18 16:00:00,1INCH/USD,1.5731,1.5981,1.5608,1.5711,1250.352324,1964.4285362363999
1645196400000,2022-02-18 15:00:00,1INCH/USD,1.606,1.6136,1.5697,1.5731,289.90854,456.05512427400004
1645192800000,2022-02-18 14:00:00,1INCH/USD,1.6235,1.6255,1.5646,1.606,6820.465636,10953.667811416
1645189200000,2022-02-18 13:00:00,1INCH/USD,1.6274,1.6285,1.6096,1.6235,784.341795,1273.3789041825
1645185600000,2022-02-18 12:00:00,1INCH/USD,1.611,1.6303,1.6096,1.6274,334.900707,545.0174105718
1645182000000,2022-02-18 11:00:00,1INCH/USD,1.6485,1.6485,1.611,1.611,902.888193,1454.552878923
1645178400000,2022-02-18 10:00:00,1INCH/USD,1.6608,1.6608,1.6385,1.6485,209.292279,345.01832193150005
1645174800000,2022-02-18 09:00:00,1INCH/USD,1.662,1.664,1.6555,1.6608,78.302362,130.0445628096
1645171200000,2022-02-18 08:00:00,1INCH/USD,1.6556,1.662,1.6505,1.662,74.203982,123.32701808399999
1645167600000,2022-02-18 07:00:00,1INCH/USD,1.669,1.6707,1.6541,1.6556,121.852362,201.7387705272
1645164000000,2022-02-18 06:00:00,1INCH/USD,1.6637,1.6696,1.6571,1.669,365.233224,609.574250856
1645160400000,2022-02-18 05:00:00,1INCH/USD,1.6574,1.6659,1.6544,1.6637,264.804156,440.55467433719997
1645156800000,2022-02-18 04:00:00,1INCH/USD,1.6694,1.6722,1.654,1.6574,165.434323,274.1908469402
1645153200000,2022-02-18 03:00:00,1INCH/USD,1.6691,1.673,1.6666,1.6694,157.352017,262.6834571798
1645149600000,2022-02-18 02:00:00,1INCH/USD,1.675,1.6804,1.6686,1.6691,68.78821,114.81440131100001
1645146000000,2022-02-18 01:00:00,1INCH/USD,1.6714,1.6801,1.6605,1.675,159.633284,267.3857507
1645142400000,2022-02-18 00:00:00,1INCH/USD,1.6611,1.6723,1.6448,1.6714,1098.75,1836.45075
1645138800000,2022-02-17 23:00:00,1INCH/USD,1.6752,1.6795,1.6516,1.6611,662.051693,1099.7340672423
1645135200000,2022-02-17 22:00:00,1INCH/USD,1.6732,1.6791,1.6593,1.6752,661.678726,1108.4442017952
1645131600000,2022-02-17 21:00:00,1INCH/USD,1.6845,1.685,1.6463,1.6732,803.221148,1343.9496248336
1645128000000,2022-02-17 20:00:00,1INCH/USD,1.6938,1.6938,1.674,1.6845,206.672205,348.13932932250003
1645124400000,2022-02-17 19:00:00,1INCH/USD,1.7028,1.7028,1.6808,1.6938,353.183969,598.2230066922
1645120800000,2022-02-17 18:00:00,1INCH/USD,1.7214,1.7259,1.6728,1.7028,690.19596,1175.265680688
1645117200000,2022-02-17 17:00:00,1INCH/USD,1.7415,1.7415,1.7142,1.7214,312.638964,538.1767126296
1645113600000,2022-02-17 16:00:00,1INCH/USD,1.7433,1.7466,1.7308,1.7415,1050.249997,1829.0103697754998
1645110000000,2022-02-17 15:00:00,1INCH/USD,1.7305,1.7433,1.7269,1.7433,171.072096,298.22998495679997
1645106400000,2022-02-17 14:00:00,1INCH/USD,1.7425,1.7534,1.7255,1.7305,264.768272,458.181494696
1645102800000,2022-02-17 13:00:00,1INCH/USD,1.7658,1.7672,1.7355,1.7425,660.950792,1151.70675506
1645099200000,2022-02-17 12:00:00,1INCH/USD,1.7663,1.7763,1.7658,1.7658,102.406826,180.8299733508
1645095600000,2022-02-17 11:00:00,1INCH/USD,1.7573,1.7708,1.7573,1.7663,151.68759,267.925790217
1645092000000,2022-02-17 10:00:00,1INCH/USD,1.7601,1.7738,1.7573,1.7573,238.83744,419.709033312
1645088400000,2022-02-17 09:00:00,1INCH/USD,1.7696,1.7746,1.7324,1.7601,3387.7497,5962.77824697
1645084800000,2022-02-17 08:00:00,1INCH/USD,1.8039,1.8056,1.7603,1.7696,424.040177,750.3814972192001
1645081200000,2022-02-17 07:00:00,1INCH/USD,1.8093,1.8093,1.7911,1.8039,315.519098,569.1649008822
1645077600000,2022-02-17 06:00:00,1INCH/USD,1.7713,1.8093,1.7694,1.8093,291.492112,527.3966782416001
1645074000000,2022-02-17 05:00:00,1INCH/USD,1.7685,1.7775,1.7623,1.7713,45.116519,79.91489010469999
1645070400000,2022-02-17 04:00:00,1INCH/USD,1.7842,1.7842,1.7528,1.7685,1455.537107,2574.1173737295003
1645066800000,2022-02-17 03:00:00,1INCH/USD,1.819,1.819,1.7842,1.7842,213.578068,381.0659889256
1645063200000,2022-02-17 02:00:00,1INCH/USD,1.8232,1.8268,1.8116,1.819,593.727834,1079.9909300460001
1645059600000,2022-02-17 01:00:00,1INCH/USD,1.8151,1.8238,1.8151,1.8232,913.376589,1665.2681970647998
1645056000000,2022-02-17 00:00:00,1INCH/USD,1.8057,1.8179,1.7991,1.8151,267.094233,484.8027423182999
1645052400000,2022-02-16 23:00:00,1INCH/USD,1.8138,1.8261,1.8047,1.8057,538.202508,971.8322686956
1645048800000,2022-02-16 22:00:00,1INCH/USD,1.81,1.8183,1.8055,1.8138,119.883319,217.44436400220002
1645045200000,2022-02-16 21:00:00,1INCH/USD,1.8148,1.8176,1.8029,1.81,492.160321,890.8101810100001
1645041600000,2022-02-16 20:00:00,1INCH/USD,1.8309,1.8341,1.8148,1.8148,198.330531,359.9302476588
1645038000000,2022-02-16 19:00:00,1INCH/USD,1.8072,1.851,1.7997,1.8309,944.456232,1729.2049151688
1645034400000,2022-02-16 18:00:00,1INCH/USD,1.795,1.8081,1.7851,1.8072,328.894924,594.3789066528
1645030800000,2022-02-16 17:00:00,1INCH/USD,1.7915,1.8005,1.7765,1.795,42.281212,75.89477554
1645027200000,2022-02-16 16:00:00,1INCH/USD,1.7935,1.7999,1.7765,1.7915,350.98798,628.7949661700001
1645023600000,2022-02-16 15:00:00,1INCH/USD,1.7903,1.8014,1.7903,1.7935,681.644204,1222.528879874
1645020000000,2022-02-16 14:00:00,1INCH/USD,1.7973,1.8054,1.7864,1.7903,303.223076,542.8602729628
1645016400000,2022-02-16 13:00:00,1INCH/USD,1.8349,1.8349,1.7843,1.7973,641.293448,1152.5967140904
1645012800000,2022-02-16 12:00:00,1INCH/USD,1.844,1.8486,1.8297,1.8349,202.728948,371.9873466852
1645009200000,2022-02-16 11:00:00,1INCH/USD,1.8312,1.8505,1.8312,1.844,1978.4293,3648.2236292000002
1645005600000,2022-02-16 10:00:00,1INCH/USD,1.833,1.838,1.817,1.8312,365.150504,668.6636029248
1645002000000,2022-02-16 09:00:00,1INCH/USD,1.8523,1.8523,1.833,1.833,160.318659,293.864101947
1644998400000,2022-02-16 08:00:00,1INCH/USD,1.7894,1.8542,1.788,1.8523,4642.28946,8598.912766758
1644994800000,2022-02-16 07:00:00,1INCH/USD,1.7847,1.7894,1.7795,1.7894,102.722998,183.8125326212
1644991200000,2022-02-16 06:00:00,1INCH/USD,1.7683,1.794,1.7657,1.7847,442.082111,788.9839435017
1644987600000,2022-02-16 05:00:00,1INCH/USD,1.7498,1.7706,1.7498,1.7683,2729.599238,4826.7503325554
1644984000000,2022-02-16 04:00:00,1INCH/USD,1.7739,1.7739,1.748,1.7498,1845.388187,3229.0602496126003
1644980400000,2022-02-16 03:00:00,1INCH/USD,1.7737,1.7879,1.7737,1.7739,1555.440763,2759.1963694857
1644976800000,2022-02-16 02:00:00,1INCH/USD,1.7728,1.7776,1.7708,1.7737,603.932071,1071.1943143326998
1644973200000,2022-02-16 01:00:00,1INCH/USD,1.7796,1.7816,1.7728,1.7728,192.833742,341.8556578176
1644969600000,2022-02-16 00:00:00,1INCH/USD,1.7954,1.7971,1.7796,1.7796,357.453958,636.1250636568001
1644966000000,2022-02-15 23:00:00,1INCH/USD,1.7756,1.8018,1.7693,1.7954,336.306777,603.8051874258
1644962400000,2022-02-15 22:00:00,1INCH/USD,1.7565,1.7786,1.7539,1.7756,434.142599,770.8635987844001
1644958800000,2022-02-15 21:00:00,1INCH/USD,1.7594,1.7624,1.754,1.7565,32.877903,57.7500366195
1644955200000,2022-02-15 20:00:00,1INCH/USD,1.7528,1.7617,1.7528,1.7594,93.946674,165.2897782356
1644951600000,2022-02-15 19:00:00,1INCH/USD,1.7656,1.7656,1.7528,1.7528,176.807446,309.9080913488
1644948000000,2022-02-15 18:00:00,1INCH/USD,1.7527,1.7656,1.7495,1.7656,477.864624,843.7177801344
1644944400000,2022-02-15 17:00:00,1INCH/USD,1.754,1.7686,1.7498,1.7527,1509.082039,2644.9680897553
1644940800000,2022-02-15 16:00:00,1INCH/USD,1.7607,1.7701,1.7534,1.754,661.12433,1159.61207482
1644937200000,2022-02-15 15:00:00,1INCH/USD,1.7673,1.7673,1.7526,1.7607,797.250368,1403.7187229376
1644933600000,2022-02-15 14:00:00,1INCH/USD,1.7628,1.7786,1.7628,1.7673,134.964576,238.5228951648
1644930000000,2022-02-15 13:00:00,1INCH/USD,1.765,1.7763,1.7602,1.7628,3952.331184,6967.1694111552
1644926400000,2022-02-15 12:00:00,1INCH/USD,1.7565,1.765,1.7502,1.765,288.507794,509.21625640999997
1644922800000,2022-02-15 11:00:00,1INCH/USD,1.7603,1.7654,1.7498,1.7565,3852.957933,6767.7206093145005
1644919200000,2022-02-15 10:00:00,1INCH/USD,1.7569,1.7657,1.7542,1.7603,793.199458,1396.2690059174001
1644915600000,2022-02-15 09:00:00,1INCH/USD,1.7485,1.7569,1.7436,1.7569,133.004059,233.6748312571
1644912000000,2022-02-15 08:00:00,1INCH/USD,1.7396,1.7587,1.7374,1.7485,272.728974,476.86661103899996
1644908400000,2022-02-15 07:00:00,1INCH/USD,1.7244,1.7396,1.7244,1.7396,792.759399,1379.0842505004
1644904800000,2022-02-15 06:00:00,1INCH/USD,1.7306,1.7306,1.7244,1.7244,45.745062,78.88278491279999
1644901200000,2022-02-15 05:00:00,1INCH/USD,1.7283,1.7325,1.726,1.7306,32.056405,55.47681449299999
1644897600000,2022-02-15 04:00:00,1INCH/USD,1.7342,1.74,1.7273,1.7283,78.758107,136.1176363281
1644894000000,2022-02-15 03:00:00,1INCH/USD,1.7412,1.7412,1.7319,1.7342,99.645056,172.8044561152
1644890400000,2022-02-15 02:00:00,1INCH/USD,1.7415,1.7515,1.7375,1.7412,1115.345234,1942.0391214407998
1644886800000,2022-02-15 01:00:00,1INCH/USD,1.6938,1.7434,1.6899,1.7415,747.930646,1302.521220009
1644883200000,2022-02-15 00:00:00,1INCH/USD,1.7001,1.7031,1.6895,1.6938,82.592717,139.89554405459998
1644879600000,2022-02-14 23:00:00,1INCH/USD,1.7001,1.7069,1.6994,1.7001,262.903157,446.96165721570003
1644876000000,2022-02-14 22:00:00,1INCH/USD,1.6949,1.7112,1.6941,1.7001,486.159799,826.5202742799
1644872400000,2022-02-14 21:00:00,1INCH/USD,1.6771,1.6965,1.6761,1.6949,138.467684,234.6888776116
1644868800000,2022-02-14 20:00:00,1INCH/USD,1.6599,1.6809,1.6555,1.6771,243.759081,408.8083547451
1644865200000,2022-02-14 19:00:00,1INCH/USD,1.6811,1.6855,1.6536,1.6599,448.022211,743.6720680389
1644861600000,2022-02-14 18:00:00,1INCH/USD,1.7033,1.7076,1.6798,1.6811,1504.364068,2528.9864347148
1644858000000,2022-02-14 17:00:00,1INCH/USD,1.7169,1.72,1.7022,1.7033,95.176884,162.1147865172
1644854400000,2022-02-14 16:00:00,1INCH/USD,1.7111,1.7215,1.7111,1.7169,6161.858659,10579.295131637102
1644850800000,2022-02-14 15:00:00,1INCH/USD,1.7067,1.735,1.701,1.7111,577.025291,987.3479754301001
1644847200000,2022-02-14 14:00:00,1INCH/USD,1.7068,1.7196,1.706,1.7067,904.374477,1543.4959198959
1644843600000,2022-02-14 13:00:00,1INCH/USD,1.728,1.728,1.7017,1.7068,312.598899,533.5438008132
1644840000000,2022-02-14 12:00:00,1INCH/USD,1.6603,1.728,1.6603,1.728,2131.895215,3683.9149315199998
1644836400000,2022-02-14 11:00:00,1INCH/USD,1.6558,1.6678,1.6536,1.6603,72.562717,120.47587903510002
1644832800000,2022-02-14 10:00:00,1INCH/USD,1.6461,1.6558,1.6415,1.6558,78.191821,129.4700172118
1644829200000,2022-02-14 09:00:00,1INCH/USD,1.6422,1.6505,1.6374,1.6461,32.515223,53.5233085803
1644825600000,2022-02-14 08:00:00,1INCH/USD,1.6558,1.6621,1.6422,1.6422,105.889612,173.8919208264
1644822000000,2022-02-14 07:00:00,1INCH/USD,1.6515,1.6558,1.6469,1.6558,258.800609,428.5220483822
