https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume APE,Volume USD
1648681200000,2022-03-30 23:00:00,APE/USD,13.845,14.218,13.83,14.218,4040.373437,57446.029527266
1648677600000,2022-03-30 22:00:00,APE/USD,13.779,13.936,13.749,13.845,1144.03967,15839.229231149999
1648674000000,2022-03-30 21:00:00,APE/USD,13.864,13.906,13.676,13.779,8214.837696,113192.24861318401
1648670400000,2022-03-30 20:00:00,APE/USD,13.885,13.9,13.697,13.864,3028.00285,41980.2315124
1648666800000,2022-03-30 19:00:00,APE/USD,13.851,13.948,13.717,13.885,3113.87803,43236.19644655
1648663200000,2022-03-30 18:00:00,APE/USD,14.159,14.175,13.851,13.851,3289.81638,45567.246679380005
1648659600000,2022-03-30 17:00:00,APE/USD,14.12,14.25,13.962,14.159,2251.31886,31876.42373874
1648656000000,2022-03-30 16:00:00,APE/USD,13.909,14.202,13.909,14.12,1411.552497,19931.121257639996
1648652400000,2022-03-30 15:00:00,APE/USD,13.963,13.993,13.693,13.909,7056.825133,98153.38077489701
1648648800000,2022-03-30 14:00:00,APE/USD,13.948,14.039,13.8,13.963,2564.602057,35809.538521891
1648645200000,2022-03-30 13:00:00,APE/USD,14.273,14.273,13.916,13.948,3490.499866,48685.492130968
1648641600000,2022-03-30 12:00:00,APE/USD,14.42,14.439,14.141,14.273,1782.110046,25436.056686558
1648638000000,2022-03-30 11:00:00,APE/USD,14.085,14.575,14.085,14.42,5186.940941,74795.68836921999
1648634400000,2022-03-30 10:00:00,APE/USD,14.107,14.29,14.014,14.085,1093.122439,15396.629553315
1648630800000,2022-03-30 09:00:00,APE/USD,14.15,14.155,13.831,14.107,1861.883756,26265.594145892
1648627200000,2022-03-30 08:00:00,APE/USD,14.177,14.245,13.887,14.15,2786.837599,39433.75202585
1648623600000,2022-03-30 07:00:00,APE/USD,14.396,14.493,14.135,14.177,6058.819616,85895.885696032
1648620000000,2022-03-30 06:00:00,APE/USD,14.068,14.396,14.008,14.396,10121.925004,145715.23235758403
1648616400000,2022-03-30 05:00:00,APE/USD,13.349,14.12,13.237,14.068,27174.792547,382294.981551196
1648612800000,2022-03-30 04:00:00,APE/USD,13.369,13.466,13.222,13.349,1713.227031,22869.867636819
1648609200000,2022-03-30 03:00:00,APE/USD,13.325,13.398,13.265,13.369,4017.512943,53710.130534967
1648605600000,2022-03-30 02:00:00,APE/USD,13.247,13.434,13.198,13.325,10250.055709,136581.992322425
1648602000000,2022-03-30 01:00:00,APE/USD,13.615,13.65,13.057,13.247,11515.889275,152550.985225925
1648598400000,2022-03-30 00:00:00,APE/USD,13.6,13.832,13.494,13.615,11421.834837,155508.281305755
1648594800000,2022-03-29 23:00:00,APE/USD,13.665,13.763,13.564,13.6,1005.812976,13679.0564736
1648591200000,2022-03-29 22:00:00,APE/USD,13.535,13.665,13.376,13.665,3885.276996,53092.310150339996
1648587600000,2022-03-29 21:00:00,APE/USD,13.655,13.763,13.444,13.535,2438.470948,33004.704281180006
1648584000000,2022-03-29 20:00:00,APE/USD,13.876,13.969,13.607,13.655,5264.881103,71891.951461465
1648580400000,2022-03-29 19:00:00,APE/USD,13.773,14.004,13.773,13.876,3077.641341,42705.351247716
1648576800000,2022-03-29 18:00:00,APE/USD,13.844,13.936,13.706,13.773,6639.956179,91452.116453367
1648573200000,2022-03-29 17:00:00,APE/USD,13.82,13.854,13.562,13.844,7799.202088,107972.153706272
1648569600000,2022-03-29 16:00:00,APE/USD,13.861,13.921,13.35,13.82,7200.858203,99515.86036546
1648566000000,2022-03-29 15:00:00,APE/USD,14.14,14.284,13.745,13.861,14176.688472,196503.078910392
1648562400000,2022-03-29 14:00:00,APE/USD,14.14,14.253,14.084,14.14,10666.308753,150821.60576742
1648558800000,2022-03-29 13:00:00,APE/USD,14.35,14.433,14.05,14.14,8594.68901,121528.90260140001
1648555200000,2022-03-29 12:00:00,APE/USD,14.376,14.6,14.255,14.35,9702.192521,139226.46267635
1648551600000,2022-03-29 11:00:00,APE/USD,14.215,14.38,14.206,14.376,1701.631369,24462.652560743998
1648548000000,2022-03-29 10:00:00,APE/USD,14.207,14.291,14.078,14.215,3613.718271,51369.005222265005
1648544400000,2022-03-29 09:00:00,APE/USD,14.235,14.47,14.164,14.207,6242.179477,88682.643829739
1648540800000,2022-03-29 08:00:00,APE/USD,14.086,14.291,14.045,14.235,1156.545198,16463.42089353
1648537200000,2022-03-29 07:00:00,APE/USD,14.279,14.334,13.927,14.086,8699.664776,122543.47803473599
1648533600000,2022-03-29 06:00:00,APE/USD,14.442,14.459,14.231,14.279,6174.856838,88170.780789802
1648530000000,2022-03-29 05:00:00,APE/USD,14.457,14.568,14.356,14.442,5758.707818,83167.258307556
1648526400000,2022-03-29 04:00:00,APE/USD,14.236,14.499,14.178,14.457,6511.519463,94137.036876591
1648522800000,2022-03-29 03:00:00,APE/USD,14.138,14.427,14.094,14.236,5855.864701,83364.08988343601
1648519200000,2022-03-29 02:00:00,APE/USD,14.334,14.334,14.119,14.138,7584.873474,107234.941175412
1648515600000,2022-03-29 01:00:00,APE/USD,14.075,14.334,14.014,14.334,4161.889785,59656.528178190005
1648512000000,2022-03-29 00:00:00,APE/USD,14.03,14.22,13.698,14.075,46679.583365,657015.1358623749
1648508400000,2022-03-28 23:00:00,APE/USD,14.478,14.61,13.765,14.03,32646.132742,458025.24237026
1648504800000,2022-03-28 22:00:00,APE/USD,14.927,14.927,14.361,14.478,12909.706211,186906.726522858
1648501200000,2022-03-28 21:00:00,APE/USD,14.934,15.152,14.71,14.927,16710.359423,249435.53510712102
1648497600000,2022-03-28 20:00:00,APE/USD,14.96,15.047,14.873,14.934,2267.546304,33863.536503936
1648494000000,2022-03-28 19:00:00,APE/USD,15.154,15.221,14.909,14.96,8355.47564,124997.91557440002
1648490400000,2022-03-28 18:00:00,APE/USD,15.032,15.224,14.95,15.154,17697.640106,268190.03816632397
1648486800000,2022-03-28 17:00:00,APE/USD,14.944,15.084,14.828,15.032,2670.715251,40146.191653032
1648483200000,2022-03-28 16:00:00,APE/USD,14.801,15.033,14.702,14.944,13441.505573,200869.85928291202
1648479600000,2022-03-28 15:00:00,APE/USD,14.999,15.132,14.789,14.801,6127.421656,90691.96793045601
1648476000000,2022-03-28 14:00:00,APE/USD,15.077,15.077,14.709,14.999,14755.225343,221313.624919657
1648472400000,2022-03-28 13:00:00,APE/USD,15.012,15.167,14.973,15.077,4477.167545,67502.255075965
1648468800000,2022-03-28 12:00:00,APE/USD,15.405,15.479,14.905,15.012,13874.042434,208277.12501920803
1648465200000,2022-03-28 11:00:00,APE/USD,14.882,15.452,14.882,15.405,7515.913701,115782.650563905
1648461600000,2022-03-28 10:00:00,APE/USD,15.069,15.123,14.844,14.882,12621.996973,187840.558952186
1648458000000,2022-03-28 09:00:00,APE/USD,15.04,15.164,14.909,15.069,1934.116038,29145.194576622
1648454400000,2022-03-28 08:00:00,APE/USD,14.709,15.079,14.631,15.04,2358.689546,35474.690771839996
1648450800000,2022-03-28 07:00:00,APE/USD,14.917,14.961,14.635,14.709,6166.133375,90697.655812875
1648447200000,2022-03-28 06:00:00,APE/USD,14.93,15.01,14.82,14.917,6168.003138,92008.102809546
1648443600000,2022-03-28 05:00:00,APE/USD,15.274,15.348,14.905,14.93,4722.444032,70506.08939776
1648440000000,2022-03-28 04:00:00,APE/USD,15.227,15.283,15.0,15.274,18360.359713,280436.134256362
1648436400000,2022-03-28 03:00:00,APE/USD,15.523,15.613,15.146,15.227,16078.935516,244833.951102132
1648432800000,2022-03-28 02:00:00,APE/USD,15.316,15.524,15.183,15.523,18106.218133,281062.82407855894
1648429200000,2022-03-28 01:00:00,APE/USD,14.976,15.431,14.752,15.316,27919.161412,427609.87618619204
1648425600000,2022-03-28 00:00:00,APE/USD,14.28,14.99,14.209,14.976,20504.967657,307082.395631232
1648422000000,2022-03-27 23:00:00,APE/USD,14.131,14.303,14.043,14.28,2567.845378,36668.831997839996
1648418400000,2022-03-27 22:00:00,APE/USD,14.196,14.277,14.015,14.131,8734.637561,123429.16337449099
1648414800000,2022-03-27 21:00:00,APE/USD,13.964,14.2,13.804,14.196,6431.806996,91305.932115216
1648411200000,2022-03-27 20:00:00,APE/USD,13.758,13.986,13.679,13.964,4962.934516,69302.417581424
1648407600000,2022-03-27 19:00:00,APE/USD,13.974,13.997,13.727,13.758,2231.314907,30698.430490505998
1648404000000,2022-03-27 18:00:00,APE/USD,13.915,14.009,13.906,13.974,2358.954599,32964.031566426005
1648400400000,2022-03-27 17:00:00,APE/USD,13.957,14.13,13.905,13.915,1917.990702,26688.84061833
1648396800000,2022-03-27 16:00:00,APE/USD,13.94,14.056,13.805,13.957,7646.354893,106720.175241601
1648393200000,2022-03-27 15:00:00,APE/USD,13.886,14.165,13.795,13.94,1917.155518,26725.14792092
1648389600000,2022-03-27 14:00:00,APE/USD,13.908,14.048,13.828,13.886,3134.015685,43518.94180191
1648386000000,2022-03-27 13:00:00,APE/USD,13.742,14.011,13.576,13.908,6594.28511,91713.31730987999
1648382400000,2022-03-27 12:00:00,APE/USD,14.004,14.054,13.742,13.742,1993.908034,27400.284203228002
1648378800000,2022-03-27 11:00:00,APE/USD,13.872,14.019,13.747,14.004,2773.884739,38845.481884956
1648375200000,2022-03-27 10:00:00,APE/USD,13.956,14.071,13.835,13.872,4781.967596,66335.45449171201
1648371600000,2022-03-27 09:00:00,APE/USD,14.25,14.25,13.954,13.956,5849.517641,81635.86819779601
1648368000000,2022-03-27 08:00:00,APE/USD,14.179,14.352,13.998,14.25,4911.733633,69992.20427025
1648364400000,2022-03-27 07:00:00,APE/USD,13.929,14.236,13.885,14.179,3937.602701,55831.268697479
1648360800000,2022-03-27 06:00:00,APE/USD,13.504,14.078,13.504,13.929,9616.300713,133945.452631377
1648357200000,2022-03-27 05:00:00,APE/USD,13.495,13.547,13.392,13.504,377.86121,5102.63777984
1648353600000,2022-03-27 04:00:00,APE/USD,13.545,13.645,13.42,13.495,1437.861833,19403.945436334998
1648350000000,2022-03-27 03:00:00,APE/USD,13.578,13.677,13.478,13.545,2035.656046,27572.961143070002
1648346400000,2022-03-27 02:00:00,APE/USD,13.468,13.617,13.369,13.578,8346.472816,113328.407895648
1648342800000,2022-03-27 01:00:00,APE/USD,13.554,13.637,13.31,13.468,2351.224139,31666.286704052
1648339200000,2022-03-27 00:00:00,APE/USD,13.848,13.875,13.539,13.554,2585.228602,35040.188471508
1648335600000,2022-03-26 23:00:00,APE/USD,13.623,13.925,13.623,13.848,4233.287078,58622.55945614401
1648332000000,2022-03-26 22:00:00,APE/USD,13.644,13.764,13.544,13.623,6008.183061,81849.47784000299
1648328400000,2022-03-26 21:00:00,APE/USD,13.844,14.27,13.6,13.644,32725.813911,446511.005001684
1648324800000,2022-03-26 20:00:00,APE/USD,13.918,14.0,13.729,13.844,2397.8806,33196.259026399995
1648321200000,2022-03-26 19:00:00,APE/USD,14.008,14.072,13.833,13.918,5212.310868,72544.94266082399
1648317600000,2022-03-26 18:00:00,APE/USD,13.989,14.08,13.685,14.008,7515.345907,105274.965465256
1648314000000,2022-03-26 17:00:00,APE/USD,14.066,14.274,13.911,13.989,12710.676564,177809.654453796
1648310400000,2022-03-26 16:00:00,APE/USD,13.531,14.14,13.461,14.066,12066.831103,169732.04629479803
1648306800000,2022-03-26 15:00:00,APE/USD,13.653,13.756,13.417,13.531,15097.654382,204286.36144284203
1648303200000,2022-03-26 14:00:00,APE/USD,12.941,13.661,12.92,13.653,19002.183694,259436.813974182
1648299600000,2022-03-26 13:00:00,APE/USD,12.86,12.948,12.814,12.941,2796.605762,36190.875166042
1648296000000,2022-03-26 12:00:00,APE/USD,12.748,12.893,12.627,12.86,4969.63544,63909.511758399996
1648292400000,2022-03-26 11:00:00,APE/USD,12.86,12.94,12.748,12.748,1365.510201,17407.524042348
1648288800000,2022-03-26 10:00:00,APE/USD,12.907,12.913,12.75,12.86,1188.176835,15279.9540981
1648285200000,2022-03-26 09:00:00,APE/USD,12.912,12.98,12.853,12.907,4995.791096,64480.675676072
1648281600000,2022-03-26 08:00:00,APE/USD,13.026,13.042,12.891,12.912,994.328624,12838.771193088001
1648278000000,2022-03-26 07:00:00,APE/USD,13.036,13.13,12.943,13.026,1566.367292,20403.500345591998
1648274400000,2022-03-26 06:00:00,APE/USD,13.049,13.28,12.982,13.036,2762.176796,36007.736712656
1648270800000,2022-03-26 05:00:00,APE/USD,12.757,13.082,12.731,13.049,3947.17589,51506.69818861
1648267200000,2022-03-26 04:00:00,APE/USD,12.828,12.941,12.757,12.757,2086.201262,26613.669499334
1648263600000,2022-03-26 03:00:00,APE/USD,12.958,12.979,12.792,12.828,6876.144863,88207.186302564
1648260000000,2022-03-26 02:00:00,APE/USD,12.731,13.552,12.687,12.958,31838.504571,412563.342231018
1648256400000,2022-03-26 01:00:00,APE/USD,12.513,12.795,12.466,12.731,1824.793307,23231.443591417
1648252800000,2022-03-26 00:00:00,APE/USD,12.405,12.699,12.386,12.513,5657.669118,70794.413673534
1648249200000,2022-03-25 23:00:00,APE/USD,12.343,12.473,12.306,12.405,7239.185322,89802.09391940999
1648245600000,2022-03-25 22:00:00,APE/USD,12.675,12.675,12.245,12.343,9451.010713,116653.825230559
1648242000000,2022-03-25 21:00:00,APE/USD,12.718,12.761,12.537,12.675,4116.392855,52175.279437125006
1648238400000,2022-03-25 20:00:00,APE/USD,12.618,12.761,12.56,12.718,7763.578219,98737.187789242
1648234800000,2022-03-25 19:00:00,APE/USD,12.793,12.834,12.425,12.618,6306.585417,79576.494791706
1648231200000,2022-03-25 18:00:00,APE/USD,12.624,12.864,12.624,12.793,10268.98946,131371.18216178
1648227600000,2022-03-25 17:00:00,APE/USD,12.735,12.809,12.397,12.624,8031.679739,101391.925025136
1648224000000,2022-03-25 16:00:00,APE/USD,12.974,13.117,12.644,12.735,22334.899256,284434.94202516
1648220400000,2022-03-25 15:00:00,APE/USD,13.476,13.504,12.885,12.974,15749.495934,204333.96024771602
1648216800000,2022-03-25 14:00:00,APE/USD,13.515,13.559,13.302,13.476,5677.155281,76505.34456675602
1648213200000,2022-03-25 13:00:00,APE/USD,13.594,13.693,13.414,13.515,7792.113759,105310.417452885
1648209600000,2022-03-25 12:00:00,APE/USD,13.404,13.594,13.243,13.594,5713.652858,77671.396951652
1648206000000,2022-03-25 11:00:00,APE/USD,13.205,13.406,13.205,13.404,1641.833174,22007.131864296
1648202400000,2022-03-25 10:00:00,APE/USD,13.276,13.309,13.11,13.205,2167.846032,28626.406852559998
1648198800000,2022-03-25 09:00:00,APE/USD,13.365,13.365,13.165,13.276,580.72512,7709.706693119999
1648195200000,2022-03-25 08:00:00,APE/USD,13.264,13.365,13.01,13.365,6576.148849,87890.229366885
1648191600000,2022-03-25 07:00:00,APE/USD,13.293,13.485,13.194,13.264,7042.26861,93408.65084304
1648188000000,2022-03-25 06:00:00,APE/USD,12.953,13.417,12.953,13.293,2809.928221,37352.375841753
1648184400000,2022-03-25 05:00:00,APE/USD,13.046,13.046,12.858,12.953,1437.059224,18614.228128472
1648180800000,2022-03-25 04:00:00,APE/USD,12.927,13.129,12.904,13.046,1502.15914,19597.16814044
1648177200000,2022-03-25 03:00:00,APE/USD,12.818,12.967,12.779,12.927,6731.895098,87023.207931846
1648173600000,2022-03-25 02:00:00,APE/USD,13.033,13.033,12.72,12.818,4938.53404,63302.129324719994
1648170000000,2022-03-25 01:00:00,APE/USD,13.051,13.077,12.776,13.033,6252.051759,81482.99057504699
1648166400000,2022-03-25 00:00:00,APE/USD,12.929,13.121,12.625,13.051,13472.262012,175826.491518612
1648162800000,2022-03-24 23:00:00,APE/USD,13.371,13.393,12.75,12.929,15518.753578,200641.965009962
1648159200000,2022-03-24 22:00:00,APE/USD,13.529,13.533,13.267,13.371,7569.02146,101205.38594166
1648155600000,2022-03-24 21:00:00,APE/USD,13.599,13.627,13.387,13.529,4873.41072,65932.37363088
1648152000000,2022-03-24 20:00:00,APE/USD,13.518,13.665,13.45,13.599,3520.048053,47869.133472747
1648148400000,2022-03-24 19:00:00,APE/USD,13.338,13.55,13.286,13.518,4781.164699,64631.784401082004
1648144800000,2022-03-24 18:00:00,APE/USD,13.284,13.445,13.253,13.338,6525.651582,87039.140800716
1648141200000,2022-03-24 17:00:00,APE/USD,13.668,13.688,13.214,13.284,6982.530922,92755.940767848
1648137600000,2022-03-24 16:00:00,APE/USD,13.659,13.761,13.417,13.668,9832.137824,134385.659778432
1648134000000,2022-03-24 15:00:00,APE/USD,13.395,13.722,13.3,13.659,18750.225077,256109.324326743
1648130400000,2022-03-24 14:00:00,APE/USD,13.521,13.592,13.066,13.395,17383.946901,232857.968738895
1648126800000,2022-03-24 13:00:00,APE/USD,13.394,13.541,13.248,13.521,9102.661754,123077.08957583402
1648123200000,2022-03-24 12:00:00,APE/USD,13.542,13.657,13.223,13.394,10086.354079,135096.626534126
1648119600000,2022-03-24 11:00:00,APE/USD,13.741,13.933,13.454,13.542,8991.740867,121766.154820914
1648116000000,2022-03-24 10:00:00,APE/USD,13.944,13.945,13.604,13.741,4963.495216,68203.387763056
1648112400000,2022-03-24 09:00:00,APE/USD,14.1,14.294,13.63,13.944,7650.10114,106673.01029616
1648108800000,2022-03-24 08:00:00,APE/USD,14.356,14.44,14.09,14.1,3463.902779,48841.0291839
1648105200000,2022-03-24 07:00:00,APE/USD,14.085,14.461,14.064,14.356,6110.722002,87725.52506071201
1648101600000,2022-03-24 06:00:00,APE/USD,14.011,14.28,13.977,14.085,11410.993762,160723.84713777
1648098000000,2022-03-24 05:00:00,APE/USD,13.727,14.137,13.676,14.011,6908.899098,96800.58526207799
1648094400000,2022-03-24 04:00:00,APE/USD,13.665,13.841,13.6,13.727,6362.924375,87343.862895625
1648090800000,2022-03-24 03:00:00,APE/USD,13.84,14.066,13.606,13.665,8543.359151,116745.00279841501
1648087200000,2022-03-24 02:00:00,APE/USD,13.702,14.045,13.499,13.84,12554.709258,173757.17613072
1648083600000,2022-03-24 01:00:00,APE/USD,13.684,13.752,13.344,13.702,11977.305371,164113.03819344201
1648080000000,2022-03-24 00:00:00,APE/USD,13.347,13.875,13.18,13.684,8465.957342,115848.16026792799
1648076400000,2022-03-23 23:00:00,APE/USD,13.031,13.438,12.973,13.347,4917.091819,65628.424508193
1648072800000,2022-03-23 22:00:00,APE/USD,13.035,13.358,13.031,13.031,15823.55882,206196.79498342003
1648069200000,2022-03-23 21:00:00,APE/USD,13.184,13.198,12.926,13.035,5608.418161,73105.730728635
1648065600000,2022-03-23 20:00:00,APE/USD,13.175,13.5,13.09,13.184,14031.448151,184990.612422784
1648062000000,2022-03-23 19:00:00,APE/USD,13.013,13.25,13.013,13.175,16250.497566,214100.30543205002
1648058400000,2022-03-23 18:00:00,APE/USD,12.849,13.121,12.65,13.013,15972.273021,207847.18882227302
1648054800000,2022-03-23 17:00:00,APE/USD,13.266,13.398,12.718,12.849,24826.591775,318996.877716975
1648051200000,2022-03-23 16:00:00,APE/USD,13.272,13.486,12.98,13.266,26068.466309,345824.274055194
1648047600000,2022-03-23 15:00:00,APE/USD,12.923,13.419,12.923,13.272,24204.206979,321238.235025288
1648044000000,2022-03-23 14:00:00,APE/USD,12.315,13.189,12.245,12.923,15741.894495,203432.502558885
1648040400000,2022-03-23 13:00:00,APE/USD,12.158,12.547,12.137,12.315,5657.638963,69673.823829345
1648036800000,2022-03-23 12:00:00,APE/USD,12.094,12.178,11.95,12.158,1388.154661,16877.184368438
1648033200000,2022-03-23 11:00:00,APE/USD,12.057,12.134,11.896,12.094,8227.194331,99499.688239114
1648029600000,2022-03-23 10:00:00,APE/USD,12.169,12.282,12.054,12.057,9459.398755,114051.97078903501
1648026000000,2022-03-23 09:00:00,APE/USD,11.984,12.248,11.949,12.169,6775.979961,82456.900145409
1648022400000,2022-03-23 08:00:00,APE/USD,11.982,12.118,11.841,11.984,1725.889421,20683.058821264
1648018800000,2022-03-23 07:00:00,APE/USD,12.081,12.191,11.876,11.982,7822.294388,93726.731357016
1648015200000,2022-03-23 06:00:00,APE/USD,12.137,12.338,11.921,12.081,4119.977297,49773.445725057005
1648011600000,2022-03-23 05:00:00,APE/USD,11.775,12.214,11.722,12.137,8128.910965,98660.59238220501
1648008000000,2022-03-23 04:00:00,APE/USD,11.731,11.848,11.519,11.775,7901.699707,93042.514049925
1648004400000,2022-03-23 03:00:00,APE/USD,11.861,11.902,11.61,11.731,8179.374928,95952.247280368
1648000800000,2022-03-23 02:00:00,APE/USD,11.977,12.055,11.716,11.861,7633.025574,90535.31633321401
1647997200000,2022-03-23 01:00:00,APE/USD,12.416,12.441,11.703,11.977,31469.860066,376914.514010482
1647993600000,2022-03-23 00:00:00,APE/USD,12.185,12.845,12.098,12.416,22610.672218,280734.106258688
1647990000000,2022-03-22 23:00:00,APE/USD,12.135,12.449,12.049,12.185,10425.644509,127036.478342165
1647986400000,2022-03-22 22:00:00,APE/USD,11.963,12.352,11.923,12.135,14471.729512,175614.43762812
1647982800000,2022-03-22 21:00:00,APE/USD,12.012,12.25,11.85,11.963,18338.272716,219380.75650150797
1647979200000,2022-03-22 20:00:00,APE/USD,12.308,12.4,11.894,12.012,25006.406736,300376.957712832
1647975600000,2022-03-22 19:00:00,APE/USD,11.738,12.576,11.66,12.308,36547.844974,449830.87593999197
1647972000000,2022-03-22 18:00:00,APE/USD,11.682,11.738,11.418,11.738,15951.325296,187236.656324448
1647968400000,2022-03-22 17:00:00,APE/USD,11.343,11.841,11.307,11.682,37846.461033,442122.357787506
1647964800000,2022-03-22 16:00:00,APE/USD,10.975,11.392,10.975,11.343,20973.345904,237900.66258907202
1647961200000,2022-03-22 15:00:00,APE/USD,10.823,10.984,10.694,10.975,11477.912531,125970.09002772499
1647957600000,2022-03-22 14:00:00,APE/USD,10.677,10.905,10.662,10.823,4902.427584,53058.973741632006
1647954000000,2022-03-22 13:00:00,APE/USD,10.709,10.759,10.6,10.677,8344.320905,89092.314302685
1647950400000,2022-03-22 12:00:00,APE/USD,10.882,10.893,10.579,10.709,4408.396785,47209.521170565
1647946800000,2022-03-22 11:00:00,APE/USD,10.793,10.901,10.743,10.882,1183.94688,12883.70994816
1647943200000,2022-03-22 10:00:00,APE/USD,10.863,10.924,10.724,10.793,6188.185011,66789.080823723
1647939600000,2022-03-22 09:00:00,APE/USD,10.805,10.892,10.719,10.863,2209.934489,24006.518354007003
1647936000000,2022-03-22 08:00:00,APE/USD,10.744,10.893,10.597,10.805,1569.511569,16958.572503045
1647932400000,2022-03-22 07:00:00,APE/USD,10.856,11.049,10.736,10.744,2159.078228,23197.136481632
1647928800000,2022-03-22 06:00:00,APE/USD,11.015,11.048,10.74,10.856,5976.25651,64878.24067256
1647925200000,2022-03-22 05:00:00,APE/USD,11.326,11.462,11.005,11.015,5620.177439,61906.254490585
1647921600000,2022-03-22 04:00:00,APE/USD,11.333,11.5,11.082,11.326,10842.593883,122803.218318858
1647918000000,2022-03-22 03:00:00,APE/USD,11.19,11.627,11.136,11.333,38740.930417,439050.96441586106
1647914400000,2022-03-22 02:00:00,APE/USD,10.801,11.358,10.631,11.19,59423.353666,664947.32752254
1647910800000,2022-03-22 01:00:00,APE/USD,10.351,11.016,10.32,10.801,25318.911236,273469.560260036
1647907200000,2022-03-22 00:00:00,APE/USD,10.57,10.622,10.234,10.351,5395.130375,55844.994511625
1647903600000,2022-03-21 23:00:00,APE/USD,10.605,10.844,10.375,10.57,9117.580402,96372.82484914
1647900000000,2022-03-21 22:00:00,APE/USD,10.182,10.624,10.182,10.605,21235.945352,225207.20045796
1647896400000,2022-03-21 21:00:00,APE/USD,9.904,10.239,9.904,10.182,4464.345036,45455.961156551995
1647892800000,2022-03-21 20:00:00,APE/USD,9.902,9.943,9.783,9.904,1831.919147,18143.327231888
1647889200000,2022-03-21 19:00:00,APE/USD,9.813,9.944,9.736,9.902,5686.29693,56305.71220086
1647885600000,2022-03-21 18:00:00,APE/USD,10.07,10.11,9.71,9.813,10221.174483,100300.38520167902
1647882000000,2022-03-21 17:00:00,APE/USD,10.069,10.259,10.025,10.07,2871.818034,28919.20760238
1647878400000,2022-03-21 16:00:00,APE/USD,10.199,10.331,10.012,10.069,3197.989535,32200.556627915004
1647874800000,2022-03-21 15:00:00,APE/USD,10.198,10.355,10.16,10.199,8402.458279,85696.671987521
1647871200000,2022-03-21 14:00:00,APE/USD,10.052,10.204,9.978,10.198,5561.591958,56717.114787684004
1647867600000,2022-03-21 13:00:00,APE/USD,10.37,10.413,9.97,10.052,8147.801585,81901.70153242
1647864000000,2022-03-21 12:00:00,APE/USD,10.645,10.645,10.256,10.37,15642.621021,162213.97998777
1647860400000,2022-03-21 11:00:00,APE/USD,10.554,10.729,10.474,10.645,3509.01007,37353.41219515
1647856800000,2022-03-21 10:00:00,APE/USD,10.424,10.609,10.378,10.554,1366.041763,14417.204766702
1647853200000,2022-03-21 09:00:00,APE/USD,10.609,10.796,10.21,10.424,27663.39892,288363.27034208
1647849600000,2022-03-21 08:00:00,APE/USD,10.804,10.937,10.575,10.609,4462.197306,47339.451219354
1647846000000,2022-03-21 07:00:00,APE/USD,10.441,11.0,10.441,10.804,7245.036612,78275.375556048
1647842400000,2022-03-21 06:00:00,APE/USD,10.521,10.778,10.441,10.441,26944.025478,281322.57001579803
1647838800000,2022-03-21 05:00:00,APE/USD,10.109,10.699,10.109,10.521,14379.841458,151290.311979618
1647835200000,2022-03-21 04:00:00,APE/USD,10.239,10.42,10.078,10.109,27217.981031,275146.570242379
1647831600000,2022-03-21 03:00:00,APE/USD,10.086,10.267,9.845,10.239,24100.007361,246759.975369279
1647828000000,2022-03-21 02:00:00,APE/USD,9.898,10.33,9.8,10.086,57684.392647,581804.7842376421
1647824400000,2022-03-21 01:00:00,APE/USD,9.8,9.976,9.576,9.898,36937.059334,365603.013287932
1647820800000,2022-03-21 00:00:00,APE/USD,9.596,10.29,9.596,9.8,56818.53947,556821.6868060001
1647817200000,2022-03-20 23:00:00,APE/USD,9.831,9.915,9.511,9.596,40305.130921,386768.03631791606
1647813600000,2022-03-20 22:00:00,APE/USD,10.325,10.383,9.813,9.831,32265.439303,317201.53378779296
1647810000000,2022-03-20 21:00:00,APE/USD,10.288,10.446,10.225,10.325,6636.305965,68519.85908862499
1647806400000,2022-03-20 20:00:00,APE/USD,10.569,10.616,10.265,10.288,8476.265038,87203.814710944
1647802800000,2022-03-20 19:00:00,APE/USD,10.471,10.67,10.375,10.569,6507.93284,68782.34218596
1647799200000,2022-03-20 18:00:00,APE/USD,10.304,10.527,10.259,10.471,7527.400206,78819.407557026
1647795600000,2022-03-20 17:00:00,APE/USD,10.611,10.716,10.169,10.304,18730.099508,192994.945330432
1647792000000,2022-03-20 16:00:00,APE/USD,11.031,11.059,10.451,10.611,27808.585951,295076.905526061
1647788400000,2022-03-20 15:00:00,APE/USD,11.007,11.156,10.79,11.031,19227.627251,212099.95620578103
1647784800000,2022-03-20 14:00:00,APE/USD,11.169,11.203,10.926,11.007,10141.168253,111623.838960771
1647781200000,2022-03-20 13:00:00,APE/USD,11.125,11.461,11.068,11.169,6606.157652,73784.174815188
1647777600000,2022-03-20 12:00:00,APE/USD,10.981,11.125,10.67,11.125,11448.560278,127365.23309275002
1647774000000,2022-03-20 11:00:00,APE/USD,10.953,11.172,10.953,10.981,3523.127445,38687.462473545
1647770400000,2022-03-20 10:00:00,APE/USD,11.2,11.2,10.866,10.953,7609.024908,83341.649817324
1647766800000,2022-03-20 09:00:00,APE/USD,11.589,11.589,10.85,11.2,10406.490042,116552.68847039998
1647763200000,2022-03-20 08:00:00,APE/USD,11.5,11.669,11.436,11.589,897.606614,10402.363049646001
