https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ENS,Volume USD
1645808400000,2022-02-25 17:00:00,ENS/USD,14.285,14.285,14.14,14.207,3.039663,43.184492241
1645804800000,2022-02-25 16:00:00,ENS/USD,14.142,14.285,14.142,14.285,1.010656,14.43722096
1645801200000,2022-02-25 15:00:00,ENS/USD,14.12,14.142,13.926,14.142,459.743683,6501.695164985999
1645797600000,2022-02-25 14:00:00,ENS/USD,14.304,14.304,14.12,14.12,11.046409,155.97529508
1645794000000,2022-02-25 13:00:00,ENS/USD,14.29,14.354,14.266,14.304,74.670671,1068.089277984
1645790400000,2022-02-25 12:00:00,ENS/USD,14.191,14.29,14.191,14.29,6.406935,91.55510115
1645786800000,2022-02-25 11:00:00,ENS/USD,13.778,14.191,13.778,14.191,74.538959,1057.782367169
1645783200000,2022-02-25 10:00:00,ENS/USD,13.778,13.778,13.778,13.778,0.0,0.0
1645779600000,2022-02-25 09:00:00,ENS/USD,13.725,13.778,13.443,13.778,21.05212,290.05610936
1645776000000,2022-02-25 08:00:00,ENS/USD,13.772,13.772,13.725,13.725,0.5,6.8625
1645772400000,2022-02-25 07:00:00,ENS/USD,13.632,13.812,13.632,13.772,135.325313,1863.700210636
1645768800000,2022-02-25 06:00:00,ENS/USD,13.442,13.681,13.442,13.632,118.520504,1615.671510528
1645765200000,2022-02-25 05:00:00,ENS/USD,13.666,14.582,13.442,13.442,40.948225,550.4260404500001
1645761600000,2022-02-25 04:00:00,ENS/USD,13.666,13.666,13.666,13.666,0.0,0.0
1645758000000,2022-02-25 03:00:00,ENS/USD,13.779,13.779,13.617,13.666,56.290089,769.2603562740001
1645754400000,2022-02-25 02:00:00,ENS/USD,13.417,13.802,13.417,13.779,5.329101,73.429682679
1645750800000,2022-02-25 01:00:00,ENS/USD,13.963,13.963,13.412,13.417,1021.214691,13701.637509147
1645747200000,2022-02-25 00:00:00,ENS/USD,13.734,13.963,13.417,13.963,51.630701,720.919478063
1645743600000,2022-02-24 23:00:00,ENS/USD,13.734,13.734,13.734,13.734,0.0,0.0
1645740000000,2022-02-24 22:00:00,ENS/USD,13.734,13.853,13.714,13.734,16.958024,232.90150161600002
1645736400000,2022-02-24 21:00:00,ENS/USD,13.884,13.884,13.734,13.734,22.848575,313.80232905
1645732800000,2022-02-24 20:00:00,ENS/USD,13.781,14.303,13.77,13.884,273.661429,3799.515280236
1645729200000,2022-02-24 19:00:00,ENS/USD,13.243,13.781,13.203,13.781,178.903306,2465.466459986
1645725600000,2022-02-24 18:00:00,ENS/USD,12.814,13.259,12.814,13.243,45.004131,595.989706833
1645722000000,2022-02-24 17:00:00,ENS/USD,13.024,13.024,12.781,12.814,65.904249,844.4970466859999
1645718400000,2022-02-24 16:00:00,ENS/USD,13.092,13.346,13.024,13.024,126.784842,1651.2457822079998
1645714800000,2022-02-24 15:00:00,ENS/USD,12.53,13.092,12.53,13.092,297.667644,3897.064795248
1645711200000,2022-02-24 14:00:00,ENS/USD,12.405,12.53,12.358,12.53,101.763799,1275.10040147
1645707600000,2022-02-24 13:00:00,ENS/USD,12.283,12.405,12.251,12.405,4.020522,49.87457540999999
1645704000000,2022-02-24 12:00:00,ENS/USD,12.243,12.299,12.191,12.283,22.794213,279.981318279
1645700400000,2022-02-24 11:00:00,ENS/USD,12.48,12.48,12.243,12.243,3.216501,39.379621743
1645696800000,2022-02-24 10:00:00,ENS/USD,12.48,12.48,12.48,12.48,0.0,0.0
1645693200000,2022-02-24 09:00:00,ENS/USD,12.48,12.48,12.48,12.48,0.0,0.0
1645689600000,2022-02-24 08:00:00,ENS/USD,12.45,12.513,12.45,12.48,118.157048,1474.5999590400002
1645686000000,2022-02-24 07:00:00,ENS/USD,12.286,12.45,12.022,12.45,86.677324,1079.1326838
1645682400000,2022-02-24 06:00:00,ENS/USD,12.084,12.318,12.038,12.286,2468.110512,30323.205750432
1645678800000,2022-02-24 05:00:00,ENS/USD,12.498,12.604,11.98,12.084,553.822231,6692.387839403999
1645675200000,2022-02-24 04:00:00,ENS/USD,12.675,12.675,12.374,12.498,526.466238,6579.775042523999
1645671600000,2022-02-24 03:00:00,ENS/USD,13.707,13.707,12.524,12.675,1199.249711,15200.490086925
1645668000000,2022-02-24 02:00:00,ENS/USD,13.926,14.016,13.707,13.707,205.302673,2814.0837388110003
1645664400000,2022-02-24 01:00:00,ENS/USD,13.926,13.926,13.926,13.926,0.0,0.0
1645660800000,2022-02-24 00:00:00,ENS/USD,14.28,14.28,13.916,13.926,81.822058,1139.453979708
1645657200000,2022-02-23 23:00:00,ENS/USD,14.489,14.489,14.216,14.28,59.796462,853.8934773599999
1645653600000,2022-02-23 22:00:00,ENS/USD,14.388,14.489,14.387,14.489,50.0,724.45
1645650000000,2022-02-23 21:00:00,ENS/USD,14.709,14.709,14.388,14.388,369.947408,5322.803306304
1645646400000,2022-02-23 20:00:00,ENS/USD,14.648,14.709,14.648,14.709,7.246004,106.581472836
1645642800000,2022-02-23 19:00:00,ENS/USD,14.79,14.923,14.648,14.648,2001.826019,29322.747526312
1645639200000,2022-02-23 18:00:00,ENS/USD,14.958,14.958,14.654,14.79,10426.26772,154204.4995788
1645635600000,2022-02-23 17:00:00,ENS/USD,14.631,15.13,14.631,14.958,4.462193,66.745482894
1645632000000,2022-02-23 16:00:00,ENS/USD,14.812,14.812,14.607,14.631,1.555604,22.760042124
1645628400000,2022-02-23 15:00:00,ENS/USD,14.97,14.97,14.812,14.812,1.243366,18.416737192
1645624800000,2022-02-23 14:00:00,ENS/USD,15.212,15.212,14.97,14.97,27.881548,417.38677356
1645621200000,2022-02-23 13:00:00,ENS/USD,15.31,15.45,15.212,15.212,67.031124,1019.677458288
1645617600000,2022-02-23 12:00:00,ENS/USD,15.271,15.384,15.215,15.31,12.244732,187.46684692000002
1645614000000,2022-02-23 11:00:00,ENS/USD,15.139,15.272,15.139,15.271,4.58116,69.95889436
1645610400000,2022-02-23 10:00:00,ENS/USD,15.133,15.139,15.133,15.139,25.898126,392.071729514
1645606800000,2022-02-23 09:00:00,ENS/USD,15.133,15.133,15.133,15.133,0.0,0.0
1645603200000,2022-02-23 08:00:00,ENS/USD,14.697,15.133,14.697,15.133,16.358853,247.55852244899998
1645599600000,2022-02-23 07:00:00,ENS/USD,14.697,14.697,14.697,14.697,0.0,0.0
1645596000000,2022-02-23 06:00:00,ENS/USD,14.713,14.713,14.697,14.697,46.684043,686.115379971
1645592400000,2022-02-23 05:00:00,ENS/USD,14.749,14.749,14.68,14.713,12.878604,189.48290065199998
1645588800000,2022-02-23 04:00:00,ENS/USD,14.659,14.787,14.659,14.749,121.240996,1788.183450004
1645585200000,2022-02-23 03:00:00,ENS/USD,14.622,14.659,14.556,14.659,4.433924,64.99689191600001
1645581600000,2022-02-23 02:00:00,ENS/USD,14.645,14.645,14.59,14.622,369.0,5395.518
1645578000000,2022-02-23 01:00:00,ENS/USD,14.764,14.764,14.645,14.645,3.320665,48.631138924999995
1645574400000,2022-02-23 00:00:00,ENS/USD,14.823,14.875,14.764,14.764,8.855916,130.748743824
1645570800000,2022-02-22 23:00:00,ENS/USD,14.602,14.823,14.574,14.823,139.090943,2061.745048089
1645567200000,2022-02-22 22:00:00,ENS/USD,14.676,14.676,14.602,14.602,176.604912,2578.784925024
1645563600000,2022-02-22 21:00:00,ENS/USD,14.588,14.738,14.588,14.676,21.797629,319.90200320400004
1645560000000,2022-02-22 20:00:00,ENS/USD,14.525,14.655,14.525,14.588,61.049533,890.5905874039998
1645556400000,2022-02-22 19:00:00,ENS/USD,14.547,14.547,14.502,14.525,12.953823,188.154279075
1645552800000,2022-02-22 18:00:00,ENS/USD,14.252,14.547,14.223,14.547,39.867898,579.958312206
1645549200000,2022-02-22 17:00:00,ENS/USD,14.193,14.392,14.193,14.252,18.269854,260.381959208
1645545600000,2022-02-22 16:00:00,ENS/USD,14.426,14.426,14.156,14.193,8.53098,121.08019913999999
1645542000000,2022-02-22 15:00:00,ENS/USD,14.522,14.522,14.426,14.426,33.971308,490.070089208
1645538400000,2022-02-22 14:00:00,ENS/USD,14.164,14.522,14.16,14.522,14.521003,210.87400556600002
1645534800000,2022-02-22 13:00:00,ENS/USD,14.109,14.164,14.109,14.164,3.867051,54.772910364
1645531200000,2022-02-22 12:00:00,ENS/USD,14.212,14.212,14.007,14.109,18.11326,255.55998534
1645527600000,2022-02-22 11:00:00,ENS/USD,14.157,14.212,14.157,14.212,20.705527,294.26694972399997
1645524000000,2022-02-22 10:00:00,ENS/USD,13.875,14.157,13.875,14.157,6.351207,89.91403749899999
1645520400000,2022-02-22 09:00:00,ENS/USD,13.869,13.875,13.869,13.875,6.961607,96.592297125
1645516800000,2022-02-22 08:00:00,ENS/USD,13.606,13.869,13.606,13.869,14.714871,204.08054589900001
1645513200000,2022-02-22 07:00:00,ENS/USD,13.836,13.836,13.606,13.606,127.276917,1731.7297327019999
1645509600000,2022-02-22 06:00:00,ENS/USD,13.45,13.836,13.45,13.836,63.93936,884.6649849600001
1645506000000,2022-02-22 05:00:00,ENS/USD,13.412,13.45,13.347,13.45,52.280486,703.1725367
1645502400000,2022-02-22 04:00:00,ENS/USD,13.496,13.562,13.36,13.412,58.197107,780.5395990840001
1645498800000,2022-02-22 03:00:00,ENS/USD,13.961,13.961,13.479,13.496,86.197352,1163.319462592
1645495200000,2022-02-22 02:00:00,ENS/USD,13.929,13.961,13.844,13.961,16.713151,233.332301111
1645491600000,2022-02-22 01:00:00,ENS/USD,13.961,13.971,13.848,13.929,288.778133,4022.3906145570004
1645488000000,2022-02-22 00:00:00,ENS/USD,14.002,14.051,13.961,13.961,37.497514,523.502792954
1645484400000,2022-02-21 23:00:00,ENS/USD,14.282,14.328,13.882,14.002,298.402224,4178.2279404480005
1645480800000,2022-02-21 22:00:00,ENS/USD,14.401,14.468,14.21,14.282,41.745681,596.211816042
1645477200000,2022-02-21 21:00:00,ENS/USD,15.023,15.023,14.401,14.401,54.213198,780.724264398
1645473600000,2022-02-21 20:00:00,ENS/USD,15.132,15.132,15.023,15.023,41.576551,624.604525673
1645470000000,2022-02-21 19:00:00,ENS/USD,15.166,15.166,15.015,15.132,5.641006,85.359702792
1645466400000,2022-02-21 18:00:00,ENS/USD,15.449,15.449,14.94,15.166,13.255216,201.028605856
1645462800000,2022-02-21 17:00:00,ENS/USD,15.593,15.812,15.448,15.449,77.242474,1193.318980826
1645459200000,2022-02-21 16:00:00,ENS/USD,15.565,15.633,15.565,15.593,10.080802,157.189945586
1645455600000,2022-02-21 15:00:00,ENS/USD,15.586,15.602,15.368,15.565,11.629492,181.01304298
1645452000000,2022-02-21 14:00:00,ENS/USD,14.875,15.587,14.875,15.586,89.399851,1393.386077686
1645448400000,2022-02-21 13:00:00,ENS/USD,14.973,14.973,14.853,14.875,23.311663,346.760987125
1645444800000,2022-02-21 12:00:00,ENS/USD,15.132,15.132,14.972,14.973,5.745769,86.031399237
1645441200000,2022-02-21 11:00:00,ENS/USD,15.641,15.641,15.132,15.132,44.594072,674.7974975039999
1645437600000,2022-02-21 10:00:00,ENS/USD,15.969,15.969,15.641,15.641,35.099501,548.9912951409999
1645434000000,2022-02-21 09:00:00,ENS/USD,15.969,15.969,15.969,15.969,0.0,0.0
1645430400000,2022-02-21 08:00:00,ENS/USD,16.172,16.277,15.969,15.969,72.735242,1161.509079498
1645426800000,2022-02-21 07:00:00,ENS/USD,16.041,16.201,16.041,16.172,35.25939,570.2148550800001
1645423200000,2022-02-21 06:00:00,ENS/USD,15.923,16.042,15.923,16.041,4.613237,74.00093471699999
1645419600000,2022-02-21 05:00:00,ENS/USD,15.908,15.923,15.908,15.923,11.546024,183.847340152
1645416000000,2022-02-21 04:00:00,ENS/USD,15.774,16.035,15.748,15.908,4.779442,76.031363336
1645412400000,2022-02-21 03:00:00,ENS/USD,15.763,15.774,15.763,15.774,25.838941,407.58345533399995
1645408800000,2022-02-21 02:00:00,ENS/USD,15.759,15.763,15.657,15.763,51.757486,815.853251818
1645405200000,2022-02-21 01:00:00,ENS/USD,15.19,15.76,15.19,15.759,1.788419,28.183695021000002
1645401600000,2022-02-21 00:00:00,ENS/USD,15.26,15.26,15.19,15.19,2.328752,35.37374288
1645398000000,2022-02-20 23:00:00,ENS/USD,15.362,15.362,15.26,15.26,3.643357,55.59762782
1645394400000,2022-02-20 22:00:00,ENS/USD,15.189,15.362,15.102,15.362,2.767631,42.516347422
1645390800000,2022-02-20 21:00:00,ENS/USD,15.189,15.189,15.189,15.189,0.0,0.0
1645387200000,2022-02-20 20:00:00,ENS/USD,15.281,15.281,15.151,15.189,0.770033,11.696031237
1645383600000,2022-02-20 19:00:00,ENS/USD,15.281,15.281,15.281,15.281,0.0,0.0
1645380000000,2022-02-20 18:00:00,ENS/USD,15.262,15.281,15.262,15.281,3.126058,47.769292298
1645376400000,2022-02-20 17:00:00,ENS/USD,15.133,15.341,15.133,15.262,15.147206,231.17665797200002
1645372800000,2022-02-20 16:00:00,ENS/USD,15.296,15.424,15.133,15.133,44.302677,670.432411041
1645369200000,2022-02-20 15:00:00,ENS/USD,14.954,15.296,14.954,15.296,4.579236,70.043993856
1645365600000,2022-02-20 14:00:00,ENS/USD,15.112,15.112,14.82,14.954,124.302164,1858.8145604560002
1645362000000,2022-02-20 13:00:00,ENS/USD,15.364,15.364,15.112,15.112,2.3548,35.5857376
1645358400000,2022-02-20 12:00:00,ENS/USD,15.2,15.455,15.2,15.364,6.044506,92.867790184
1645354800000,2022-02-20 11:00:00,ENS/USD,15.219,15.219,15.185,15.2,90.0,1368.0
1645351200000,2022-02-20 10:00:00,ENS/USD,15.219,15.219,15.219,15.219,0.0,0.0
1645347600000,2022-02-20 09:00:00,ENS/USD,15.121,15.294,15.121,15.219,180.135932,2741.488749108
1645344000000,2022-02-20 08:00:00,ENS/USD,15.232,15.232,15.121,15.121,19.94781,301.63083501
1645340400000,2022-02-20 07:00:00,ENS/USD,15.296,15.335,15.202,15.232,138.019776,2102.317228032
1645336800000,2022-02-20 06:00:00,ENS/USD,15.399,15.452,15.228,15.296,88.893462,1359.7143947519999
1645333200000,2022-02-20 05:00:00,ENS/USD,15.621,15.621,15.399,15.399,38.613551,594.610071849
1645329600000,2022-02-20 04:00:00,ENS/USD,15.718,15.814,15.457,15.621,48.53376,758.14586496
1645326000000,2022-02-20 03:00:00,ENS/USD,15.782,15.791,15.718,15.718,37.966174,596.7523229320001
1645322400000,2022-02-20 02:00:00,ENS/USD,16.022,16.066,15.756,15.782,56.178205,886.60443131
1645318800000,2022-02-20 01:00:00,ENS/USD,15.71,16.022,15.71,16.022,35.103085,562.42162787
1645315200000,2022-02-20 00:00:00,ENS/USD,16.09,16.09,15.71,15.71,5.521578,86.74399038
1645311600000,2022-02-19 23:00:00,ENS/USD,16.09,16.09,16.09,16.09,0.0,0.0
1645308000000,2022-02-19 22:00:00,ENS/USD,16.195,16.195,16.09,16.09,61.928192,996.42460928
1645304400000,2022-02-19 21:00:00,ENS/USD,16.045,16.195,15.919,16.195,47.455709,768.545207255
1645300800000,2022-02-19 20:00:00,ENS/USD,16.049,16.12,16.045,16.045,7.214598,115.75822491000001
1645297200000,2022-02-19 19:00:00,ENS/USD,16.434,16.434,16.049,16.049,40.343543,647.473521607
1645293600000,2022-02-19 18:00:00,ENS/USD,16.228,16.46,16.228,16.434,20.510594,337.07110179600005
1645290000000,2022-02-19 17:00:00,ENS/USD,16.38,16.38,16.191,16.228,12.395862,201.160048536
1645286400000,2022-02-19 16:00:00,ENS/USD,16.404,16.734,16.38,16.38,342.02274,5602.3324812
1645282800000,2022-02-19 15:00:00,ENS/USD,15.479,16.444,15.479,16.404,120.181616,1971.4592288640001
1645279200000,2022-02-19 14:00:00,ENS/USD,15.592,15.592,15.479,15.479,11.630817,180.033416343
1645275600000,2022-02-19 13:00:00,ENS/USD,15.287,15.613,15.287,15.592,234.939931,3663.183404152
1645272000000,2022-02-19 12:00:00,ENS/USD,15.287,15.287,15.287,15.287,0.0,0.0
1645268400000,2022-02-19 11:00:00,ENS/USD,15.614,15.641,15.287,15.287,44.75611,684.18665357
1645264800000,2022-02-19 10:00:00,ENS/USD,15.712,15.712,15.598,15.614,411.982684,6432.697627976
1645261200000,2022-02-19 09:00:00,ENS/USD,15.93,15.93,15.608,15.712,67.491054,1060.4194404480002
1645257600000,2022-02-19 08:00:00,ENS/USD,15.981,15.984,15.93,15.93,80.439282,1281.39776226
1645254000000,2022-02-19 07:00:00,ENS/USD,15.989,15.989,15.981,15.981,2.989228,47.770852668
1645250400000,2022-02-19 06:00:00,ENS/USD,15.889,15.989,15.889,15.989,1.0,15.989
1645246800000,2022-02-19 05:00:00,ENS/USD,15.879,15.907,15.878,15.889,4.352365,69.154727485
1645243200000,2022-02-19 04:00:00,ENS/USD,15.822,15.879,15.822,15.879,1.114782,17.701623377999997
1645239600000,2022-02-19 03:00:00,ENS/USD,15.843,15.86,15.822,15.822,37.05203,586.23721866
1645236000000,2022-02-19 02:00:00,ENS/USD,15.978,15.978,15.793,15.843,140.770592,2230.228489056
1645232400000,2022-02-19 01:00:00,ENS/USD,15.942,16.09,15.809,15.978,6.488207,103.668571446
1645228800000,2022-02-19 00:00:00,ENS/USD,15.74,15.942,15.74,15.942,1.230882,19.622720844
1645225200000,2022-02-18 23:00:00,ENS/USD,15.833,15.833,15.74,15.74,12.940061,203.67656014
1645221600000,2022-02-18 22:00:00,ENS/USD,15.831,15.833,15.6,15.833,37.944972,600.782741676
1645218000000,2022-02-18 21:00:00,ENS/USD,15.71,15.951,15.71,15.831,17.561907,278.022549717
1645214400000,2022-02-18 20:00:00,ENS/USD,15.872,15.872,15.71,15.71,187.536481,2946.19811651
1645210800000,2022-02-18 19:00:00,ENS/USD,15.835,15.872,15.835,15.872,0.028209,0.44773324800000003
1645207200000,2022-02-18 18:00:00,ENS/USD,15.716,15.835,15.586,15.835,123.491713,1955.4912753550002
1645203600000,2022-02-18 17:00:00,ENS/USD,15.688,15.775,15.688,15.716,42.382946,666.090379336
1645200000000,2022-02-18 16:00:00,ENS/USD,15.487,15.92,15.487,15.688,486.67342,7634.93261296
1645196400000,2022-02-18 15:00:00,ENS/USD,15.538,15.915,15.487,15.487,35.743181,553.554644147
1645192800000,2022-02-18 14:00:00,ENS/USD,15.921,15.986,15.5,15.538,104.028821,1616.399820698
1645189200000,2022-02-18 13:00:00,ENS/USD,15.97,15.97,15.868,15.921,37.306918,593.963441478
1645185600000,2022-02-18 12:00:00,ENS/USD,15.838,15.97,15.838,15.97,12.479802,199.30243794
1645182000000,2022-02-18 11:00:00,ENS/USD,16.151,16.151,15.838,15.838,129.386046,2049.216196548
1645178400000,2022-02-18 10:00:00,ENS/USD,16.218,16.218,16.151,16.151,1.448373,23.392672323
1645174800000,2022-02-18 09:00:00,ENS/USD,16.058,16.255,16.058,16.218,1.541989,25.007977602
1645171200000,2022-02-18 08:00:00,ENS/USD,16.023,16.058,16.023,16.058,3.692896,59.300523968
1645167600000,2022-02-18 07:00:00,ENS/USD,16.23,16.23,16.023,16.023,1065.806042,17077.410210965998
1645164000000,2022-02-18 06:00:00,ENS/USD,16.03,16.287,16.03,16.23,165.114963,2679.81584949
1645160400000,2022-02-18 05:00:00,ENS/USD,16.009,16.03,16.009,16.03,1.10558,17.7224474
1645156800000,2022-02-18 04:00:00,ENS/USD,16.027,16.048,16.009,16.009,36.439,583.351951
1645153200000,2022-02-18 03:00:00,ENS/USD,15.995,16.096,15.995,16.027,0.128821,2.064614167
1645149600000,2022-02-18 02:00:00,ENS/USD,16.164,16.164,15.995,15.995,31.788972,508.46460714
1645146000000,2022-02-18 01:00:00,ENS/USD,15.833,16.164,15.817,16.164,80.467502,1300.6767023280001
1645142400000,2022-02-18 00:00:00,ENS/USD,15.822,15.909,15.639,15.833,495.413178,7843.876847274
1645138800000,2022-02-17 23:00:00,ENS/USD,16.017,16.017,15.822,15.822,778.589141,12318.837388902
1645135200000,2022-02-17 22:00:00,ENS/USD,15.96,16.017,15.858,16.017,540.227932,8652.830786844
1645131600000,2022-02-17 21:00:00,ENS/USD,15.886,15.978,15.693,15.96,2342.166446,37380.97647816
1645128000000,2022-02-17 20:00:00,ENS/USD,16.157,16.157,15.831,15.886,1407.35144,22357.18497584
1645124400000,2022-02-17 19:00:00,ENS/USD,16.186,16.186,15.87,16.157,535.379034,8650.119052338001
1645120800000,2022-02-17 18:00:00,ENS/USD,16.864,16.864,15.738,16.186,1137.658765,18414.144770289997
1645117200000,2022-02-17 17:00:00,ENS/USD,16.969,16.98,16.864,16.864,19.674678,331.79376979200003
1645113600000,2022-02-17 16:00:00,ENS/USD,16.904,16.995,16.904,16.969,6.404627,108.680115563
1645110000000,2022-02-17 15:00:00,ENS/USD,16.672,16.907,16.672,16.904,59.564126,1006.871985904
1645106400000,2022-02-17 14:00:00,ENS/USD,16.787,16.923,16.672,16.672,5764.396676,96104.02138227201
1645102800000,2022-02-17 13:00:00,ENS/USD,17.139,17.139,16.787,16.787,42.481072,713.129755664
1645099200000,2022-02-17 12:00:00,ENS/USD,17.098,17.139,17.098,17.139,1.034078,17.723062842
1645095600000,2022-02-17 11:00:00,ENS/USD,17.114,17.114,17.098,17.098,2.69233,46.033458339999996
1645092000000,2022-02-17 10:00:00,ENS/USD,16.758,17.123,16.758,17.114,24.900706,426.150682484
1645088400000,2022-02-17 09:00:00,ENS/USD,17.07,17.07,16.758,16.758,250.775949,4202.503353342
1645084800000,2022-02-17 08:00:00,ENS/USD,17.616,17.616,17.063,17.07,33.552577,572.74248939
1645081200000,2022-02-17 07:00:00,ENS/USD,17.284,17.616,17.284,17.616,57.443358,1011.9221945280001
1645077600000,2022-02-17 06:00:00,ENS/USD,17.277,17.284,17.155,17.284,68.124367,1177.461559228
1645074000000,2022-02-17 05:00:00,ENS/USD,17.222,17.277,17.222,17.277,22.692927,392.06569977900006
1645070400000,2022-02-17 04:00:00,ENS/USD,17.398,17.398,16.944,17.222,80.674516,1389.3765145520001
1645066800000,2022-02-17 03:00:00,ENS/USD,17.651,17.651,17.398,17.398,16.892254,293.891435092
1645063200000,2022-02-17 02:00:00,ENS/USD,17.616,17.677,17.49,17.651,12.13808,214.24925008
1645059600000,2022-02-17 01:00:00,ENS/USD,17.735,18.002,17.588,17.616,413.858134,7290.524888544
1645056000000,2022-02-17 00:00:00,ENS/USD,17.814,17.814,17.717,17.735,95.915491,1701.061232885
1645052400000,2022-02-16 23:00:00,ENS/USD,17.834,17.844,17.807,17.814,130.213754,2319.627813756
1645048800000,2022-02-16 22:00:00,ENS/USD,17.738,17.834,17.738,17.834,2.581176,46.032692784
1645045200000,2022-02-16 21:00:00,ENS/USD,17.973,17.973,17.738,17.738,119.350257,2117.0348586659998
1645041600000,2022-02-16 20:00:00,ENS/USD,17.861,17.973,17.861,17.973,10.906826,196.028383698
1645038000000,2022-02-16 19:00:00,ENS/USD,17.428,17.87,17.428,17.861,64.155963,1145.889655143
1645034400000,2022-02-16 18:00:00,ENS/USD,17.388,17.428,17.388,17.428,2.658552,46.333244256
1645030800000,2022-02-16 17:00:00,ENS/USD,17.508,17.508,17.388,17.388,16.430884,285.700210992
1645027200000,2022-02-16 16:00:00,ENS/USD,17.481,17.508,17.36,17.508,37.15796,650.5615636800001
1645023600000,2022-02-16 15:00:00,ENS/USD,17.369,17.481,17.369,17.481,7.284952,127.34824591200001
1645020000000,2022-02-16 14:00:00,ENS/USD,17.781,17.781,17.277,17.369,5.889035,102.286648915
1645016400000,2022-02-16 13:00:00,ENS/USD,17.781,17.781,17.781,17.781,0.0,0.0
1645012800000,2022-02-16 12:00:00,ENS/USD,17.973,17.973,17.7,17.781,61.589274,1095.118880994
1645009200000,2022-02-16 11:00:00,ENS/USD,18.15,18.15,17.973,17.973,27.268449,490.09583387699996
1645005600000,2022-02-16 10:00:00,ENS/USD,18.15,18.15,18.15,18.15,0.0,0.0
1645002000000,2022-02-16 09:00:00,ENS/USD,18.234,18.234,18.15,18.15,27.548209,499.99999334999995
1644998400000,2022-02-16 08:00:00,ENS/USD,18.223,18.234,18.223,18.234,25.0,455.85
1644994800000,2022-02-16 07:00:00,ENS/USD,18.223,18.223,18.223,18.223,0.0,0.0
1644991200000,2022-02-16 06:00:00,ENS/USD,18.236,18.274,18.223,18.223,107.590279,1960.6176542169999
1644987600000,2022-02-16 05:00:00,ENS/USD,18.087,18.236,18.087,18.236,2.898921,52.864723356000006
1644984000000,2022-02-16 04:00:00,ENS/USD,18.087,18.087,18.087,18.087,0.0,0.0
1644980400000,2022-02-16 03:00:00,ENS/USD,18.157,18.325,18.087,18.087,33.177607,600.083377809
1644976800000,2022-02-16 02:00:00,ENS/USD,18.315,18.315,18.142,18.157,9.092196,165.087002772
1644973200000,2022-02-16 01:00:00,ENS/USD,18.385,18.47,18.315,18.315,43.773689,801.715114035
1644969600000,2022-02-16 00:00:00,ENS/USD,18.308,18.385,18.308,18.385,19.336046,355.49320571000004
1644966000000,2022-02-15 23:00:00,ENS/USD,18.296,18.308,18.296,18.308,1.005978,18.417445224
1644962400000,2022-02-15 22:00:00,ENS/USD,18.272,18.364,18.15,18.296,623.914469,11415.139124824
1644958800000,2022-02-15 21:00:00,ENS/USD,18.272,18.272,18.272,18.272,0.0,0.0
1644955200000,2022-02-15 20:00:00,ENS/USD,18.272,18.272,18.272,18.272,0.0,0.0
1644951600000,2022-02-15 19:00:00,ENS/USD,18.26,18.311,18.26,18.272,35.206941,643.301225952
1644948000000,2022-02-15 18:00:00,ENS/USD,18.11,18.26,18.014,18.26,60.652306,1107.5111075600003
1644944400000,2022-02-15 17:00:00,ENS/USD,17.862,18.203,17.862,18.11,108.174354,1959.0375509399998
1644940800000,2022-02-15 16:00:00,ENS/USD,18.101,18.101,17.862,17.862,13.034162,232.816201644
1644937200000,2022-02-15 15:00:00,ENS/USD,18.185,18.199,18.101,18.101,15.304859,277.033252759
1644933600000,2022-02-15 14:00:00,ENS/USD,18.214,18.214,18.185,18.185,7.554774,137.38356518999998
1644930000000,2022-02-15 13:00:00,ENS/USD,18.277,18.288,18.205,18.214,134.730039,2453.972930346
1644926400000,2022-02-15 12:00:00,ENS/USD,18.285,18.455,18.178,18.277,37.7235,689.4724095
1644922800000,2022-02-15 11:00:00,ENS/USD,18.444,18.444,18.285,18.285,1.622648,29.67011868
1644919200000,2022-02-15 10:00:00,ENS/USD,18.121,18.459,18.121,18.444,35.90102,662.15841288
1644915600000,2022-02-15 09:00:00,ENS/USD,18.114,18.145,18.083,18.121,10.656659,193.10931773899998
1644912000000,2022-02-15 08:00:00,ENS/USD,17.816,18.114,17.816,18.114,42.429405,768.5662421700001
1644908400000,2022-02-15 07:00:00,ENS/USD,17.925,17.925,17.782,17.816,115.549821,2058.635610936
1644904800000,2022-02-15 06:00:00,ENS/USD,17.667,17.925,17.667,17.925,103.812378,1860.83687565
1644901200000,2022-02-15 05:00:00,ENS/USD,17.663,17.689,17.639,17.667,105.179104,1858.1992303680001
1644897600000,2022-02-15 04:00:00,ENS/USD,17.705,17.82,17.663,17.663,56.977731,1006.397662653
1644894000000,2022-02-15 03:00:00,ENS/USD,17.91,17.925,17.705,17.705,214.769362,3802.49155421
1644890400000,2022-02-15 02:00:00,ENS/USD,17.95,17.95,17.773,17.91,54.099734,968.92623594
1644886800000,2022-02-15 01:00:00,ENS/USD,17.005,18.137,17.005,17.95,2092.43602,37559.226559
1644883200000,2022-02-15 00:00:00,ENS/USD,17.04,17.04,17.005,17.005,5.471885,93.049404425
1644879600000,2022-02-14 23:00:00,ENS/USD,16.984,17.055,16.984,17.04,245.809732,4188.59783328
1644876000000,2022-02-14 22:00:00,ENS/USD,16.746,17.056,16.746,16.984,26.24405,445.72894520000006
