https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CUBE,Volume USD
1645876800000,2022-02-26 12:00:00,CUBE/USD,6.0772,6.0849,6.0473,6.0781,113.77305,691.5239752049999
1645873200000,2022-02-26 11:00:00,CUBE/USD,6.0847,6.0847,6.0464,6.0772,424.352557,2578.8753594004
1645869600000,2022-02-26 10:00:00,CUBE/USD,6.071,6.0847,6.071,6.0847,20.641766,125.5989535802
1645866000000,2022-02-26 09:00:00,CUBE/USD,6.0751,6.077,6.0632,6.071,26.062645,158.226317795
1645862400000,2022-02-26 08:00:00,CUBE/USD,6.0594,6.0751,6.0562,6.0751,36.142061,219.5666347811
1645858800000,2022-02-26 07:00:00,CUBE/USD,6.0626,6.072,6.0522,6.0594,77.38018,468.877462692
1645855200000,2022-02-26 06:00:00,CUBE/USD,6.0291,6.0846,6.0287,6.0626,1218.211382,7385.5283245132
1645851600000,2022-02-26 05:00:00,CUBE/USD,6.0287,6.0415,6.0287,6.0291,1520.563554,9167.6297234214
1645848000000,2022-02-26 04:00:00,CUBE/USD,6.0018,6.0603,6.0018,6.0287,1066.270732,6428.2263620083995
1645844400000,2022-02-26 03:00:00,CUBE/USD,5.9891,6.0173,5.9891,6.0018,216.81376,1301.272824768
1645840800000,2022-02-26 02:00:00,CUBE/USD,5.973,6.0048,5.973,5.9891,392.011842,2347.7981229222
1645837200000,2022-02-26 01:00:00,CUBE/USD,5.9504,6.0,5.9425,5.973,1382.009191,8254.740897843001
1645833600000,2022-02-26 00:00:00,CUBE/USD,5.9333,5.962,5.9155,5.9504,578.912913,3444.7633975152003
1645830000000,2022-02-25 23:00:00,CUBE/USD,5.8844,5.9741,5.8793,5.9333,4935.590665,29284.3400926445
1645826400000,2022-02-25 22:00:00,CUBE/USD,5.8599,5.9079,5.8312,5.8844,2603.973451,15322.821375064399
1645822800000,2022-02-25 21:00:00,CUBE/USD,5.8611,5.8655,5.8267,5.8599,387.008195,2267.8293218804997
1645819200000,2022-02-25 20:00:00,CUBE/USD,5.8357,5.8653,5.8334,5.8611,446.166479,2615.0263500669002
1645815600000,2022-02-25 19:00:00,CUBE/USD,5.8211,5.8549,5.8167,5.8357,1186.701739,6925.2353382823
1645812000000,2022-02-25 18:00:00,CUBE/USD,5.8939,5.9025,5.7888,5.8211,1172.112433,6822.983683736301
1645808400000,2022-02-25 17:00:00,CUBE/USD,5.9021,5.9958,5.8739,5.8939,11023.373774,64970.6626865786
1645804800000,2022-02-25 16:00:00,CUBE/USD,5.8185,5.9322,5.7949,5.9021,1602.447177,9457.8034833717
1645801200000,2022-02-25 15:00:00,CUBE/USD,5.7978,5.845,5.3534,5.8185,19168.308684,111530.804077854
1645797600000,2022-02-25 14:00:00,CUBE/USD,6.3371,6.3447,5.7948,5.7978,11258.709327,65275.7449360806
1645794000000,2022-02-25 13:00:00,CUBE/USD,6.0101,6.45,6.0101,6.3371,20336.431337,128873.99902570272
1645790400000,2022-02-25 12:00:00,CUBE/USD,5.4642,6.0101,5.4547,6.0101,16030.687263,96346.03351935631
1645786800000,2022-02-25 11:00:00,CUBE/USD,5.4449,5.4952,5.4386,5.4642,3234.210682,17672.3740085844
1645783200000,2022-02-25 10:00:00,CUBE/USD,5.4436,5.4449,5.4436,5.4449,14.563194,79.29513501059999
1645779600000,2022-02-25 09:00:00,CUBE/USD,5.4296,5.4449,5.4296,5.4436,15.986192,87.02243477120001
1645776000000,2022-02-25 08:00:00,CUBE/USD,5.4201,5.4449,5.417,5.4296,211.459512,1148.1405663551998
1645772400000,2022-02-25 07:00:00,CUBE/USD,5.2896,5.4449,5.2896,5.4201,1381.892997,7489.998233039699
1645768800000,2022-02-25 06:00:00,CUBE/USD,5.2398,5.2896,5.2094,5.2896,135.09576,714.6025320960001
1645765200000,2022-02-25 05:00:00,CUBE/USD,5.3546,5.5,5.0,5.2398,1878.426111,9842.5771364178
1645761600000,2022-02-25 04:00:00,CUBE/USD,5.2767,5.3546,5.2,5.3546,2.21777,11.875271241999998
1645758000000,2022-02-25 03:00:00,CUBE/USD,5.2872,5.3218,5.2,5.2767,4987.857202,26319.4260977934
1645754400000,2022-02-25 02:00:00,CUBE/USD,5.221,5.2884,5.221,5.2872,400.775159,2118.9784206648
1645750800000,2022-02-25 01:00:00,CUBE/USD,5.1325,5.2496,5.1274,5.221,1750.429262,9138.991176902
1645747200000,2022-02-25 00:00:00,CUBE/USD,5.0626,5.149,5.058,5.1325,2723.9864,13980.860198
1645743600000,2022-02-24 23:00:00,CUBE/USD,5.1122,5.1122,5.0316,5.0626,4977.932441,25201.280775806597
1645740000000,2022-02-24 22:00:00,CUBE/USD,5.4442,5.4803,5.084,5.1122,11109.135928,56792.12469112159
1645736400000,2022-02-24 21:00:00,CUBE/USD,5.4217,5.4457,5.4141,5.4442,395.545002,2153.4260998884
1645732800000,2022-02-24 20:00:00,CUBE/USD,5.3117,5.4399,5.2972,5.4217,2884.821932,15640.6390687244
1645729200000,2022-02-24 19:00:00,CUBE/USD,4.9837,5.3117,4.9665,5.3117,7966.897884,42317.7714904428
1645725600000,2022-02-24 18:00:00,CUBE/USD,4.9169,4.9837,4.8976,4.9837,1536.160224,7655.761708348799
1645722000000,2022-02-24 17:00:00,CUBE/USD,4.906,4.9446,4.9033,4.9169,251.557731,1236.8842075539
1645718400000,2022-02-24 16:00:00,CUBE/USD,4.8313,4.9144,4.8309,4.906,3187.767123,15639.185505438
1645714800000,2022-02-24 15:00:00,CUBE/USD,4.7829,4.8353,4.7632,4.8313,2501.469572,12085.349943203599
1645711200000,2022-02-24 14:00:00,CUBE/USD,4.7447,4.7948,4.7331,4.7829,4826.988189,23087.001809168098
1645707600000,2022-02-24 13:00:00,CUBE/USD,4.7444,4.7701,4.7359,4.7447,841.311984,3991.7729704848
1645704000000,2022-02-24 12:00:00,CUBE/USD,4.7506,4.7524,4.7368,4.7444,135.611661,643.3959644483999
1645700400000,2022-02-24 11:00:00,CUBE/USD,4.859,4.859,4.7124,4.7506,1244.774886,5913.4275734316
1645696800000,2022-02-24 10:00:00,CUBE/USD,4.8728,4.8735,4.859,4.859,95.929873,466.123252907
1645693200000,2022-02-24 09:00:00,CUBE/USD,4.847,4.9037,4.8469,4.8728,344.323059,1677.8174018952
1645689600000,2022-02-24 08:00:00,CUBE/USD,4.7735,4.8851,4.7622,4.847,1429.038956,6926.551819732001
1645686000000,2022-02-24 07:00:00,CUBE/USD,4.9472,4.9906,4.6128,4.7735,4001.379008,19100.582694688
1645682400000,2022-02-24 06:00:00,CUBE/USD,4.5872,4.9756,4.5872,4.9472,6268.276496,31010.417481011198
1645678800000,2022-02-24 05:00:00,CUBE/USD,4.65,4.65,4.505,4.5872,4946.177807,22689.106836270403
