https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DPI,Volume USD
1649502000000,2022-04-09 11:00:00,DPI/USD,195.0,195.0,195.0,195.0,0.0,0.0
1649498400000,2022-04-09 10:00:00,DPI/USD,195.0,195.0,195.0,195.0,0.0,0.0
1649494800000,2022-04-09 09:00:00,DPI/USD,195.0,195.0,195.0,195.0,0.0,0.0
1649491200000,2022-04-09 08:00:00,DPI/USD,195.0,195.0,195.0,195.0,0.0,0.0
1649487600000,2022-04-09 07:00:00,DPI/USD,195.0,195.0,195.0,195.0,0.0,0.0
1649484000000,2022-04-09 06:00:00,DPI/USD,195.0,195.0,195.0,195.0,0.0,0.0
1649480400000,2022-04-09 05:00:00,DPI/USD,195.0,195.0,195.0,195.0,0.0,0.0
1649476800000,2022-04-09 04:00:00,DPI/USD,195.0,195.0,195.0,195.0,0.0,0.0
1649473200000,2022-04-09 03:00:00,DPI/USD,195.0,195.0,195.0,195.0,0.0,0.0
1649469600000,2022-04-09 02:00:00,DPI/USD,195.0,195.0,195.0,195.0,0.0,0.0
1649466000000,2022-04-09 01:00:00,DPI/USD,195.0,195.0,195.0,195.0,0.0,0.0
1649462400000,2022-04-09 00:00:00,DPI/USD,195.0,195.0,195.0,195.0,0.228093,44.478134999999995
1649458800000,2022-04-08 23:00:00,DPI/USD,189.01,195.0,189.01,195.0,0.291763,56.893785
1649455200000,2022-04-08 22:00:00,DPI/USD,189.01,189.01,189.01,189.01,0.0,0.0
1649451600000,2022-04-08 21:00:00,DPI/USD,188.47,189.01,188.47,189.01,0.093756,17.72082156
1649448000000,2022-04-08 20:00:00,DPI/USD,188.54,188.54,188.47,188.47,0.003047,0.57426809
1649444400000,2022-04-08 19:00:00,DPI/USD,189.95,190.19,188.54,188.54,0.28079,52.94014659999999
1649440800000,2022-04-08 18:00:00,DPI/USD,190.47,190.47,189.44,189.95,3.002366,570.2994216999999
1649437200000,2022-04-08 17:00:00,DPI/USD,193.27,193.27,190.47,190.47,1.0,190.47
1649433600000,2022-04-08 16:00:00,DPI/USD,195.1,195.1,193.27,193.27,15.620032,3018.88358464
1649430000000,2022-04-08 15:00:00,DPI/USD,193.83,195.4,193.83,195.1,2.537956,495.15521559999996
1649426400000,2022-04-08 14:00:00,DPI/USD,189.44,193.83,189.44,193.83,0.449316,87.09092028
1649422800000,2022-04-08 13:00:00,DPI/USD,192.57,192.57,189.44,189.44,0.055798,10.57037312
1649419200000,2022-04-08 12:00:00,DPI/USD,192.57,192.57,192.57,192.57,0.0,0.0
1649415600000,2022-04-08 11:00:00,DPI/USD,195.23,195.23,192.57,192.57,55.462881,10680.48699417
1649412000000,2022-04-08 10:00:00,DPI/USD,196.07,196.07,195.23,195.23,0.002941,0.5741714299999999
1649408400000,2022-04-08 09:00:00,DPI/USD,196.07,196.07,196.07,196.07,0.0,0.0
1649404800000,2022-04-08 08:00:00,DPI/USD,195.45,196.07,195.45,196.07,0.12942,25.3753794
1649401200000,2022-04-08 07:00:00,DPI/USD,195.12,195.45,195.12,195.45,2.027949,396.36263205
1649397600000,2022-04-08 06:00:00,DPI/USD,195.69,195.69,195.12,195.12,3.15595,615.788964
1649394000000,2022-04-08 05:00:00,DPI/USD,195.69,195.69,195.69,195.69,0.0,0.0
1649390400000,2022-04-08 04:00:00,DPI/USD,195.69,195.69,195.69,195.69,0.0,0.0
1649386800000,2022-04-08 03:00:00,DPI/USD,195.69,195.69,195.69,195.69,0.0,0.0
1649383200000,2022-04-08 02:00:00,DPI/USD,195.44,195.94,195.44,195.69,5.267072,1030.71331968
1649379600000,2022-04-08 01:00:00,DPI/USD,193.83,195.78,193.83,195.44,4.019074,785.4878225599999
1649376000000,2022-04-08 00:00:00,DPI/USD,195.54,195.54,193.83,193.83,3.581177,694.1395379100001
1649372400000,2022-04-07 23:00:00,DPI/USD,195.0,195.54,195.0,195.54,0.045847,8.964922379999999
1649368800000,2022-04-07 22:00:00,DPI/USD,193.22,195.0,193.22,195.0,1.972978,384.73071
1649365200000,2022-04-07 21:00:00,DPI/USD,194.65,194.65,193.22,193.22,2.279325,440.4111765
1649361600000,2022-04-07 20:00:00,DPI/USD,193.6,194.65,193.17,194.65,4.375875,851.76406875
1649358000000,2022-04-07 19:00:00,DPI/USD,193.6,193.6,193.6,193.6,0.0,0.0
1649354400000,2022-04-07 18:00:00,DPI/USD,192.5,193.6,192.5,193.6,0.498586,96.52624959999999
1649350800000,2022-04-07 17:00:00,DPI/USD,190.88,192.5,190.88,192.5,1.298392,249.94046
1649347200000,2022-04-07 16:00:00,DPI/USD,191.14,192.54,190.88,190.88,12.764726,2436.5308988799998
1649343600000,2022-04-07 15:00:00,DPI/USD,191.14,191.14,191.14,191.14,0.0,0.0
1649340000000,2022-04-07 14:00:00,DPI/USD,195.92,195.92,191.14,191.14,1.274539,243.61538446
1649336400000,2022-04-07 13:00:00,DPI/USD,195.92,195.92,195.92,195.92,0.0,0.0
1649332800000,2022-04-07 12:00:00,DPI/USD,194.45,195.92,194.45,195.92,1.125698,220.54675216
1649329200000,2022-04-07 11:00:00,DPI/USD,192.7,194.45,192.27,194.45,2.616149,508.71017305
1649325600000,2022-04-07 10:00:00,DPI/USD,190.97,193.24,190.97,192.7,9.510882,1832.7469614
1649322000000,2022-04-07 09:00:00,DPI/USD,189.44,190.97,189.44,190.97,0.013398,2.55861606
1649318400000,2022-04-07 08:00:00,DPI/USD,189.44,189.44,189.44,189.44,0.0,0.0
1649314800000,2022-04-07 07:00:00,DPI/USD,189.44,189.44,189.44,189.44,0.0,0.0
1649311200000,2022-04-07 06:00:00,DPI/USD,189.44,189.44,189.44,189.44,0.0,0.0
1649307600000,2022-04-07 05:00:00,DPI/USD,189.44,189.44,189.44,189.44,0.0,0.0
1649304000000,2022-04-07 04:00:00,DPI/USD,189.44,189.44,189.44,189.44,0.0,0.0
1649300400000,2022-04-07 03:00:00,DPI/USD,190.69,190.69,189.44,189.44,1.03477,196.0268288
1649296800000,2022-04-07 02:00:00,DPI/USD,190.69,190.69,190.69,190.69,0.0,0.0
1649293200000,2022-04-07 01:00:00,DPI/USD,185.77,190.69,185.77,190.69,5.335921,1017.50677549
1649289600000,2022-04-07 00:00:00,DPI/USD,189.8,190.28,185.77,185.77,9.519121,1768.3671081700002
1649286000000,2022-04-06 23:00:00,DPI/USD,191.28,191.28,189.8,189.8,3.004515,570.2569470000001
1649282400000,2022-04-06 22:00:00,DPI/USD,194.42,194.42,191.28,191.28,1.667291,318.91942248000004
1649278800000,2022-04-06 21:00:00,DPI/USD,192.9,195.31,192.9,194.42,4.315623,839.04342366
1649275200000,2022-04-06 20:00:00,DPI/USD,192.9,192.9,192.9,192.9,0.0,0.0
1649271600000,2022-04-06 19:00:00,DPI/USD,192.46,192.9,192.46,192.9,0.02319,4.473351
1649268000000,2022-04-06 18:00:00,DPI/USD,190.34,196.09,190.34,192.46,10.534812,2027.5299175200003
1649264400000,2022-04-06 17:00:00,DPI/USD,194.01,194.01,190.32,190.34,0.457725,87.1233765
1649260800000,2022-04-06 16:00:00,DPI/USD,196.01,196.01,194.01,194.01,1.14573,222.28307729999997
1649257200000,2022-04-06 15:00:00,DPI/USD,196.01,196.01,196.01,196.01,0.0,0.0
1649253600000,2022-04-06 14:00:00,DPI/USD,199.23,199.23,195.55,196.01,4.465439,875.2706983899999
1649250000000,2022-04-06 13:00:00,DPI/USD,201.95,201.95,197.74,199.23,0.364591,72.63746493
1649246400000,2022-04-06 12:00:00,DPI/USD,202.5,202.98,201.95,201.95,2.025772,409.10465539999996
1649242800000,2022-04-06 11:00:00,DPI/USD,207.56,207.56,201.39,202.5,3.056144,618.8691600000001
1649239200000,2022-04-06 10:00:00,DPI/USD,207.56,207.56,207.56,207.56,0.0,0.0
1649235600000,2022-04-06 09:00:00,DPI/USD,207.1,207.56,207.1,207.56,2.030632,421.47797792000006
1649232000000,2022-04-06 08:00:00,DPI/USD,207.1,207.1,207.1,207.1,0.0,0.0
1649228400000,2022-04-06 07:00:00,DPI/USD,207.1,207.1,207.1,207.1,0.0,0.0
1649224800000,2022-04-06 06:00:00,DPI/USD,207.54,207.54,207.1,207.1,1.183194,245.0394774
1649221200000,2022-04-06 05:00:00,DPI/USD,206.72,209.26,206.72,207.54,26.589398,5518.363660919999
1649217600000,2022-04-06 04:00:00,DPI/USD,204.18,206.72,204.18,206.72,2.414636,499.15355392
1649214000000,2022-04-06 03:00:00,DPI/USD,206.3,206.3,204.18,204.18,4.939397,1008.52607946
1649210400000,2022-04-06 02:00:00,DPI/USD,205.79,206.3,205.28,206.3,0.509169,105.04156470000001
1649206800000,2022-04-06 01:00:00,DPI/USD,204.16,205.79,204.16,205.79,1.872188,385.27756852
1649203200000,2022-04-06 00:00:00,DPI/USD,212.18,212.18,202.22,204.16,6.209556,1267.74295296
1649199600000,2022-04-05 23:00:00,DPI/USD,214.63,214.63,212.18,212.18,5.369283,1139.2544669400002
1649196000000,2022-04-05 22:00:00,DPI/USD,213.69,214.63,213.69,214.63,0.449724,96.52426212
1649192400000,2022-04-05 21:00:00,DPI/USD,215.23,215.23,213.69,213.69,5.0,1068.45
1649188800000,2022-04-05 20:00:00,DPI/USD,213.64,215.23,213.64,215.23,5.03036,1082.6843827999999
1649185200000,2022-04-05 19:00:00,DPI/USD,216.74,216.74,213.64,213.64,5.004712,1069.2066716799998
1649181600000,2022-04-05 18:00:00,DPI/USD,216.35,216.74,216.35,216.74,0.007512,1.62815088
1649178000000,2022-04-05 17:00:00,DPI/USD,217.0,217.0,216.35,216.35,1.001241,216.61849035
1649174400000,2022-04-05 16:00:00,DPI/USD,215.38,217.0,215.38,217.0,1.350076,292.966492
1649170800000,2022-04-05 15:00:00,DPI/USD,217.43,217.43,215.3,215.38,5.377439,1158.1928118199999
1649167200000,2022-04-05 14:00:00,DPI/USD,221.18,221.18,217.43,217.43,0.047017,10.22290631
1649163600000,2022-04-05 13:00:00,DPI/USD,222.64,222.64,221.11,221.18,1.215804,268.91152872000004
1649160000000,2022-04-05 12:00:00,DPI/USD,223.48,223.48,222.07,222.64,0.429513,95.62677432
1649156400000,2022-04-05 11:00:00,DPI/USD,222.0,224.63,222.0,223.48,10.959885,2449.3150997999996
1649152800000,2022-04-05 10:00:00,DPI/USD,223.76,223.76,222.0,222.0,0.5,111.0
1649149200000,2022-04-05 09:00:00,DPI/USD,223.76,223.76,223.76,223.76,0.0,0.0
1649145600000,2022-04-05 08:00:00,DPI/USD,223.76,223.76,223.76,223.76,0.0,0.0
1649142000000,2022-04-05 07:00:00,DPI/USD,223.76,223.76,223.76,223.76,0.0,0.0
1649138400000,2022-04-05 06:00:00,DPI/USD,226.0,226.0,223.76,223.76,0.006,1.34256
1649134800000,2022-04-05 05:00:00,DPI/USD,222.18,226.0,222.18,226.0,0.039668,8.964968
1649131200000,2022-04-05 04:00:00,DPI/USD,222.18,222.18,222.18,222.18,0.0,0.0
1649127600000,2022-04-05 03:00:00,DPI/USD,222.18,222.18,222.18,222.18,0.0,0.0
1649124000000,2022-04-05 02:00:00,DPI/USD,222.18,222.18,222.18,222.18,0.0,0.0
1649120400000,2022-04-05 01:00:00,DPI/USD,222.18,222.18,222.18,222.18,0.0,0.0
1649116800000,2022-04-05 00:00:00,DPI/USD,223.59,223.59,222.18,222.18,2.0956,465.600408
1649113200000,2022-04-04 23:00:00,DPI/USD,221.03,224.14,221.03,223.59,4.372974,977.75325666
1649109600000,2022-04-04 22:00:00,DPI/USD,222.14,222.14,220.85,221.03,1.545962,341.70398086
1649106000000,2022-04-04 21:00:00,DPI/USD,220.32,222.75,220.32,222.14,7.779038,1728.0355013199999
1649102400000,2022-04-04 20:00:00,DPI/USD,218.5,220.32,218.5,220.32,0.026596,5.85963072
1649098800000,2022-04-04 19:00:00,DPI/USD,215.52,218.5,215.52,218.5,1.0,218.5
1649095200000,2022-04-04 18:00:00,DPI/USD,212.7,216.08,212.7,215.52,4.4266,954.0208319999999
1649091600000,2022-04-04 17:00:00,DPI/USD,217.23,217.23,212.7,212.7,3.164351,673.0574577
1649088000000,2022-04-04 16:00:00,DPI/USD,230.32,230.32,215.08,217.23,2.351583,510.83437509000004
1649084400000,2022-04-04 15:00:00,DPI/USD,220.0,233.0,218.29,230.32,3.76061,866.1436951999999
1649080800000,2022-04-04 14:00:00,DPI/USD,223.04,223.04,220.0,220.0,2.25236,495.51919999999996
1649077200000,2022-04-04 13:00:00,DPI/USD,223.04,223.04,223.04,223.04,0.0,0.0
1649073600000,2022-04-04 12:00:00,DPI/USD,223.37,223.76,223.04,223.04,1.236897,275.87750688
1649070000000,2022-04-04 11:00:00,DPI/USD,222.4,223.37,222.4,223.37,0.432135,96.52599495
1649066400000,2022-04-04 10:00:00,DPI/USD,226.41,226.41,222.4,222.4,0.11241,24.999984
1649062800000,2022-04-04 09:00:00,DPI/USD,226.11,226.41,226.11,226.41,1.253438,283.79089758000003
1649059200000,2022-04-04 08:00:00,DPI/USD,226.11,226.11,226.11,226.11,0.0,0.0
1649055600000,2022-04-04 07:00:00,DPI/USD,225.7,226.11,225.7,226.11,0.47842,108.17554620000001
1649052000000,2022-04-04 06:00:00,DPI/USD,223.64,226.22,223.64,225.7,5.415948,1222.3794636
1649048400000,2022-04-04 05:00:00,DPI/USD,223.12,223.64,223.12,223.64,0.204707,45.78067348
1649044800000,2022-04-04 04:00:00,DPI/USD,224.5,224.5,223.12,223.12,0.878567,196.02586904
1649041200000,2022-04-04 03:00:00,DPI/USD,223.83,224.5,223.83,224.5,0.004476,1.004862
1649037600000,2022-04-04 02:00:00,DPI/USD,222.18,223.83,222.18,223.83,1.099177,246.02878791000003
1649034000000,2022-04-04 01:00:00,DPI/USD,222.78,222.78,219.78,222.18,4.317113,959.17616634
1649030400000,2022-04-04 00:00:00,DPI/USD,227.6,227.6,222.78,222.78,11.094346,2471.59840188
1649026800000,2022-04-03 23:00:00,DPI/USD,227.6,227.6,227.6,227.6,0.0,0.0
1649023200000,2022-04-03 22:00:00,DPI/USD,227.6,227.6,227.6,227.6,0.0,0.0
1649019600000,2022-04-03 21:00:00,DPI/USD,225.66,227.6,225.66,227.6,1.076637,245.0425812
1649016000000,2022-04-03 20:00:00,DPI/USD,225.26,225.66,223.66,225.66,2.730567,616.1797492200001
1649012400000,2022-04-03 19:00:00,DPI/USD,223.86,225.91,223.86,225.26,1.270073,286.09664398
1649008800000,2022-04-03 18:00:00,DPI/USD,223.45,224.37,222.74,223.86,3.323741,744.05266026
1649005200000,2022-04-03 17:00:00,DPI/USD,225.53,225.53,223.45,223.45,0.029,6.48005
1649001600000,2022-04-03 16:00:00,DPI/USD,225.53,225.53,225.53,225.53,0.0,0.0
1648998000000,2022-04-03 15:00:00,DPI/USD,225.53,225.53,225.53,225.53,0.0,0.0
1648994400000,2022-04-03 14:00:00,DPI/USD,225.53,225.53,225.53,225.53,0.0,0.0
1648990800000,2022-04-03 13:00:00,DPI/USD,225.53,225.53,225.53,225.53,0.0,0.0
1648987200000,2022-04-03 12:00:00,DPI/USD,223.07,225.53,223.07,225.53,0.022059,4.9749662699999995
1648983600000,2022-04-03 11:00:00,DPI/USD,223.07,223.07,223.07,223.07,0.0,0.0
1648980000000,2022-04-03 10:00:00,DPI/USD,223.07,223.07,223.07,223.07,0.0,0.0
1648976400000,2022-04-03 09:00:00,DPI/USD,223.07,223.07,223.07,223.07,0.0,0.0
1648972800000,2022-04-03 08:00:00,DPI/USD,223.07,223.07,223.07,223.07,0.0,0.0
1648969200000,2022-04-03 07:00:00,DPI/USD,223.07,223.07,223.07,223.07,0.0,0.0
1648965600000,2022-04-03 06:00:00,DPI/USD,223.07,223.07,223.07,223.07,0.0,0.0
1648962000000,2022-04-03 05:00:00,DPI/USD,223.07,223.07,223.07,223.07,0.0,0.0
1648958400000,2022-04-03 04:00:00,DPI/USD,222.04,223.58,222.04,223.07,5.101131,1137.9092921699998
1648954800000,2022-04-03 03:00:00,DPI/USD,219.98,222.04,219.0,222.04,4.090791,908.31923364
1648951200000,2022-04-03 02:00:00,DPI/USD,217.55,219.98,217.55,219.98,0.061109,13.442757819999999
1648947600000,2022-04-03 01:00:00,DPI/USD,222.06,222.06,216.0,217.55,1.14525,249.14913750000002
1648944000000,2022-04-03 00:00:00,DPI/USD,218.46,222.14,218.46,222.06,0.356508,79.16616648
1648940400000,2022-04-02 23:00:00,DPI/USD,224.37,224.37,218.46,218.46,0.317886,69.44537556
1648936800000,2022-04-02 22:00:00,DPI/USD,223.51,225.59,223.43,224.37,5.916683,1327.52616471
1648933200000,2022-04-02 21:00:00,DPI/USD,223.51,223.51,223.51,223.51,0.0,0.0
1648929600000,2022-04-02 20:00:00,DPI/USD,223.86,225.44,223.51,223.51,0.64432,144.0119632
1648926000000,2022-04-02 19:00:00,DPI/USD,222.55,223.86,222.55,223.86,0.193718,43.36571148
1648922400000,2022-04-02 18:00:00,DPI/USD,224.58,224.58,222.55,222.55,0.026745,5.95209975
1648918800000,2022-04-02 17:00:00,DPI/USD,222.47,224.98,222.47,224.58,13.522101,3036.79344258
1648915200000,2022-04-02 16:00:00,DPI/USD,225.25,225.25,219.31,222.47,63.622681,14154.13784207
1648911600000,2022-04-02 15:00:00,DPI/USD,226.66,226.66,225.25,225.25,1.25,281.5625
1648908000000,2022-04-02 14:00:00,DPI/USD,228.09,228.09,226.32,226.66,2.718967,616.28106022
1648904400000,2022-04-02 13:00:00,DPI/USD,228.13,228.13,226.92,228.09,1.472965,335.96858685
1648900800000,2022-04-02 12:00:00,DPI/USD,228.13,228.13,228.13,228.13,0.0,0.0
1648897200000,2022-04-02 11:00:00,DPI/USD,228.13,228.13,228.13,228.13,0.0,0.0
1648893600000,2022-04-02 10:00:00,DPI/USD,229.08,229.08,228.13,228.13,0.859255,196.02184315
1648890000000,2022-04-02 09:00:00,DPI/USD,227.07,229.87,227.07,229.08,2.672366,612.18560328
1648886400000,2022-04-02 08:00:00,DPI/USD,227.7,227.7,227.07,227.07,1.00194,227.5105158
1648882800000,2022-04-02 07:00:00,DPI/USD,227.7,227.7,227.7,227.7,0.0,0.0
1648879200000,2022-04-02 06:00:00,DPI/USD,228.45,228.45,226.53,227.7,0.683957,155.7370089
1648875600000,2022-04-02 05:00:00,DPI/USD,224.94,228.45,224.94,228.45,1.307744,298.75411679999996
1648872000000,2022-04-02 04:00:00,DPI/USD,224.94,224.94,224.94,224.94,0.0,0.0
1648868400000,2022-04-02 03:00:00,DPI/USD,227.13,227.13,223.21,224.94,19.028872,4280.35446768
1648864800000,2022-04-02 02:00:00,DPI/USD,227.87,228.84,227.13,227.13,2.294766,521.21020158
1648861200000,2022-04-02 01:00:00,DPI/USD,229.4,229.67,227.87,227.87,0.631602,143.92314774
1648857600000,2022-04-02 00:00:00,DPI/USD,225.71,229.71,223.68,229.4,2.563027,587.9583938
1648854000000,2022-04-01 23:00:00,DPI/USD,228.0,228.0,225.71,225.71,4.805794,1084.71576374
1648850400000,2022-04-01 22:00:00,DPI/USD,228.72,228.72,228.0,228.0,0.980688,223.596864
1648846800000,2022-04-01 21:00:00,DPI/USD,226.16,231.91,226.16,228.72,64.40177,14729.9728344
1648843200000,2022-04-01 20:00:00,DPI/USD,231.37,232.51,226.16,226.16,166.814586,37726.786769759994
1648839600000,2022-04-01 19:00:00,DPI/USD,231.13,233.36,229.48,231.37,12.786042,2958.30653754
1648836000000,2022-04-01 18:00:00,DPI/USD,229.39,231.81,229.39,231.13,10.822376,2501.37576488
1648832400000,2022-04-01 17:00:00,DPI/USD,225.0,229.39,224.99,229.39,49.174478,11280.13350842
1648828800000,2022-04-01 16:00:00,DPI/USD,223.94,225.0,223.94,225.0,7.907532,1779.1947
1648825200000,2022-04-01 15:00:00,DPI/USD,223.47,224.23,223.47,223.94,1.953244,437.40946135999997
1648821600000,2022-04-01 14:00:00,DPI/USD,217.53,223.47,217.53,223.47,0.915853,204.66566991
1648818000000,2022-04-01 13:00:00,DPI/USD,210.51,217.53,210.51,217.53,0.214612,46.68454836
1648814400000,2022-04-01 12:00:00,DPI/USD,212.8,212.8,206.94,210.51,5.532829,1164.7158327900001
1648810800000,2022-04-01 11:00:00,DPI/USD,213.21,213.21,212.66,212.8,0.227016,48.309004800000004
1648807200000,2022-04-01 10:00:00,DPI/USD,213.21,213.21,213.21,213.21,0.0,0.0
1648803600000,2022-04-01 09:00:00,DPI/USD,213.21,213.21,213.21,213.21,0.0,0.0
1648800000000,2022-04-01 08:00:00,DPI/USD,213.21,213.21,213.21,213.21,0.0,0.0
1648796400000,2022-04-01 07:00:00,DPI/USD,210.1,213.21,210.1,213.21,0.047977,10.22917617
1648792800000,2022-04-01 06:00:00,DPI/USD,208.82,210.1,208.82,210.1,0.041011,8.616411099999999
1648789200000,2022-04-01 05:00:00,DPI/USD,208.63,209.89,208.4,208.82,3.52744,736.6000207999999
1648785600000,2022-04-01 04:00:00,DPI/USD,207.76,209.44,207.76,208.63,12.569436,2622.36143268
1648782000000,2022-04-01 03:00:00,DPI/USD,208.5,208.5,206.45,207.76,3.934451,817.42153976
1648778400000,2022-04-01 02:00:00,DPI/USD,210.32,210.36,208.5,208.5,14.651073,3054.7487205
1648774800000,2022-04-01 01:00:00,DPI/USD,212.95,212.95,210.32,210.32,1.365031,287.09331992
1648771200000,2022-04-01 00:00:00,DPI/USD,210.35,213.03,210.32,212.95,2.758397,587.40064115
1648767600000,2022-03-31 23:00:00,DPI/USD,210.32,210.35,210.32,210.35,2.003642,421.46609470000004
1648764000000,2022-03-31 22:00:00,DPI/USD,210.74,212.08,210.32,210.32,7.062466,1485.3778491199998
1648760400000,2022-03-31 21:00:00,DPI/USD,210.64,210.79,210.62,210.74,3.704923,780.77547302
1648756800000,2022-03-31 20:00:00,DPI/USD,210.34,210.64,210.34,210.64,0.04259,8.9711576
1648753200000,2022-03-31 19:00:00,DPI/USD,210.97,210.97,210.34,210.34,0.08524,17.9293816
1648749600000,2022-03-31 18:00:00,DPI/USD,211.52,211.52,210.35,210.97,12.600664,2658.36208408
1648746000000,2022-03-31 17:00:00,DPI/USD,210.33,213.32,210.33,211.52,26.556679,5617.26874208
1648742400000,2022-03-31 16:00:00,DPI/USD,215.91,215.91,208.5,210.33,18.413138,3872.83531554
1648738800000,2022-03-31 15:00:00,DPI/USD,214.67,218.33,214.67,215.91,6.127178,1322.9190019799998
1648735200000,2022-03-31 14:00:00,DPI/USD,222.94,222.94,213.08,214.67,19.086167,4097.22746989
1648731600000,2022-03-31 13:00:00,DPI/USD,224.85,226.13,222.93,222.94,3.841906,856.51452364
1648728000000,2022-03-31 12:00:00,DPI/USD,222.93,226.09,222.93,224.85,15.110958,3397.6989063
1648724400000,2022-03-31 11:00:00,DPI/USD,225.09,225.59,222.93,222.93,2.279245,508.11208785
1648720800000,2022-03-31 10:00:00,DPI/USD,224.75,225.09,224.5,225.09,0.0576,12.965184
1648717200000,2022-03-31 09:00:00,DPI/USD,224.99,224.99,224.03,224.75,0.319821,71.87976975000001
1648713600000,2022-03-31 08:00:00,DPI/USD,224.92,224.99,223.29,224.99,1.536076,345.60173924000003
1648710000000,2022-03-31 07:00:00,DPI/USD,223.61,225.44,223.61,224.92,5.058703,1137.80347876
1648706400000,2022-03-31 06:00:00,DPI/USD,224.31,224.31,223.61,223.61,1.791986,400.70598946000007
1648702800000,2022-03-31 05:00:00,DPI/USD,223.89,224.32,222.99,224.31,1.673255,375.32782905
1648699200000,2022-03-31 04:00:00,DPI/USD,226.22,226.22,223.67,223.89,6.309669,1412.67179241
1648695600000,2022-03-31 03:00:00,DPI/USD,226.36,226.95,224.78,226.22,5.778943,1307.31248546
1648692000000,2022-03-31 02:00:00,DPI/USD,226.88,227.1,224.97,226.36,6.636427,1502.22161572
1648688400000,2022-03-31 01:00:00,DPI/USD,275.0,275.0,222.93,226.88,27.707698,6286.32252224
1648684800000,2022-03-31 00:00:00,DPI/USD,273.0,275.0,260.0,275.0,14.732648,4051.4782
1648681200000,2022-03-30 23:00:00,DPI/USD,250.0,273.0,250.0,273.0,12.040782,3287.133486
1648677600000,2022-03-30 22:00:00,DPI/USD,240.0,250.0,240.0,250.0,19.768545,4942.13625
1648674000000,2022-03-30 21:00:00,DPI/USD,219.75,240.0,219.75,240.0,11.217868,2692.2883199999997
1648670400000,2022-03-30 20:00:00,DPI/USD,220.83,220.83,219.59,219.75,7.524188,1653.4403129999998
1648666800000,2022-03-30 19:00:00,DPI/USD,221.88,221.88,219.53,220.83,6.664811,1471.7902131300002
1648663200000,2022-03-30 18:00:00,DPI/USD,224.49,225.89,221.88,221.88,54.442842,12079.77778296
1648659600000,2022-03-30 17:00:00,DPI/USD,223.48,225.9,221.62,224.49,35.109243,7881.673961070001
1648656000000,2022-03-30 16:00:00,DPI/USD,233.94,233.94,223.48,223.48,0.431923,96.52615204
1648652400000,2022-03-30 15:00:00,DPI/USD,227.21,235.24,225.96,233.94,49.636704,11612.01053376
1648648800000,2022-03-30 14:00:00,DPI/USD,218.0,228.49,218.0,227.21,0.962656,218.72506976
1648645200000,2022-03-30 13:00:00,DPI/USD,0.0,218.0,0.0,218.0,1.0,218.0
1648641600000,2022-03-30 12:00:00,DPI/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648638000000,2022-03-30 11:00:00,DPI/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648634400000,2022-03-30 10:00:00,DPI/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648630800000,2022-03-30 09:00:00,DPI/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648627200000,2022-03-30 08:00:00,DPI/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648623600000,2022-03-30 07:00:00,DPI/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648620000000,2022-03-30 06:00:00,DPI/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648616400000,2022-03-30 05:00:00,DPI/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648612800000,2022-03-30 04:00:00,DPI/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648609200000,2022-03-30 03:00:00,DPI/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648605600000,2022-03-30 02:00:00,DPI/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648602000000,2022-03-30 01:00:00,DPI/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648598400000,2022-03-30 00:00:00,DPI/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648594800000,2022-03-29 23:00:00,DPI/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648591200000,2022-03-29 22:00:00,DPI/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648587600000,2022-03-29 21:00:00,DPI/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648584000000,2022-03-29 20:00:00,DPI/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648580400000,2022-03-29 19:00:00,DPI/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648576800000,2022-03-29 18:00:00,DPI/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648573200000,2022-03-29 17:00:00,DPI/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648569600000,2022-03-29 16:00:00,DPI/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648566000000,2022-03-29 15:00:00,DPI/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648562400000,2022-03-29 14:00:00,DPI/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648558800000,2022-03-29 13:00:00,DPI/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648555200000,2022-03-29 12:00:00,DPI/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648551600000,2022-03-29 11:00:00,DPI/USD,0.0,0.0,0.0,0.0,0.0,0.0
