https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MPL,Volume USD
1649671200000,2022-04-11 10:00:00,MPL/USD,60.766,60.766,60.534,60.534,0.1481,8.9650854
1649667600000,2022-04-11 09:00:00,MPL/USD,60.766,60.766,60.766,60.766,0.0,0.0
1649664000000,2022-04-11 08:00:00,MPL/USD,60.766,60.766,60.766,60.766,0.0,0.0
1649660400000,2022-04-11 07:00:00,MPL/USD,62.205,62.205,60.766,60.766,0.016075,0.9768134499999999
1649656800000,2022-04-11 06:00:00,MPL/USD,62.59,62.59,62.04,62.205,13.796752,858.22695816
1649653200000,2022-04-11 05:00:00,MPL/USD,62.0,62.59,62.0,62.59,86.62958,5422.1454122000005
1649649600000,2022-04-11 04:00:00,MPL/USD,61.33,62.0,61.33,62.0,40.0,2480.0
1649646000000,2022-04-11 03:00:00,MPL/USD,60.574,61.915,60.574,61.33,16.575353,1016.56639949
1649642400000,2022-04-11 02:00:00,MPL/USD,62.152,62.152,60.201,60.574,27.94306,1692.62291644
1649638800000,2022-04-11 01:00:00,MPL/USD,64.105,64.105,62.152,62.152,3.592685,223.29255812
1649635200000,2022-04-11 00:00:00,MPL/USD,64.879,64.879,64.105,64.105,22.740946,1457.80834333
1649631600000,2022-04-10 23:00:00,MPL/USD,65.384,65.384,63.25,64.879,2032.383237,131858.992033323
1649628000000,2022-04-10 22:00:00,MPL/USD,64.967,65.384,64.967,65.384,2.800292,183.09429212799998
1649624400000,2022-04-10 21:00:00,MPL/USD,64.44,65.57,64.44,64.967,48.638604,3159.904186068
1649620800000,2022-04-10 20:00:00,MPL/USD,65.288,65.288,64.44,64.44,21.041053,1355.8854553200001
1649617200000,2022-04-10 19:00:00,MPL/USD,65.748,66.145,64.394,65.288,14.23086,929.10438768
1649613600000,2022-04-10 18:00:00,MPL/USD,65.967,66.983,65.748,65.748,18.044084,1186.3624348320002
1649610000000,2022-04-10 17:00:00,MPL/USD,65.24,65.967,63.883,65.967,156.330089,10312.626981062998
1649606400000,2022-04-10 16:00:00,MPL/USD,66.352,66.352,65.24,65.24,6.3872,416.700928
1649602800000,2022-04-10 15:00:00,MPL/USD,66.758,66.758,66.352,66.352,12.578353,834.598878256
1649599200000,2022-04-10 14:00:00,MPL/USD,65.529,67.023,64.856,66.758,24.733124,1651.133891992
1649595600000,2022-04-10 13:00:00,MPL/USD,67.806,68.859,65.361,65.529,49.952007,3273.3050667029997
1649592000000,2022-04-10 12:00:00,MPL/USD,64.214,67.806,64.214,67.806,21.132888,1432.9366037280001
1649588400000,2022-04-10 11:00:00,MPL/USD,63.928,65.482,63.928,64.214,96.525619,6198.296098466
1649584800000,2022-04-10 10:00:00,MPL/USD,65.44,65.584,63.928,63.928,79.002078,5050.4448423839995
1649581200000,2022-04-10 09:00:00,MPL/USD,69.095,69.787,65.44,65.44,64.727301,4235.75457744
1649577600000,2022-04-10 08:00:00,MPL/USD,67.475,69.221,67.475,69.095,43.825423,3028.117602185
1649574000000,2022-04-10 07:00:00,MPL/USD,66.667,67.815,66.647,67.475,27.673756,1867.2866861
1649570400000,2022-04-10 06:00:00,MPL/USD,64.902,67.051,64.902,66.667,10.299214,686.6176997379999
1649566800000,2022-04-10 05:00:00,MPL/USD,65.586,65.643,64.902,64.902,85.467179,5546.990851458
1649563200000,2022-04-10 04:00:00,MPL/USD,64.079,67.89,64.079,65.586,785.219156,51499.383565416
1649559600000,2022-04-10 03:00:00,MPL/USD,64.153,64.663,63.219,64.079,71.539126,4584.155654953999
1649556000000,2022-04-10 02:00:00,MPL/USD,63.968,64.153,63.216,64.153,28.609963,1835.4149563390001
1649552400000,2022-04-10 01:00:00,MPL/USD,61.644,65.57,61.644,63.968,81.2764,5199.0887552
1649548800000,2022-04-10 00:00:00,MPL/USD,62.823,62.932,61.526,61.644,152.170861,9380.420555484
1649545200000,2022-04-09 23:00:00,MPL/USD,62.818,63.33,62.469,62.823,65.025927,4085.1238119209997
1649541600000,2022-04-09 22:00:00,MPL/USD,60.756,62.818,60.756,62.818,10.028651,629.9797985179999
1649538000000,2022-04-09 21:00:00,MPL/USD,61.289,61.289,60.368,60.756,21.57216,1310.63815296
1649534400000,2022-04-09 20:00:00,MPL/USD,62.792,62.801,61.215,61.289,20.22435,1239.53018715
1649530800000,2022-04-09 19:00:00,MPL/USD,62.92,63.017,62.623,62.792,7.253729,455.476151368
1649527200000,2022-04-09 18:00:00,MPL/USD,58.744,62.925,58.744,62.92,705.839678,44411.432539760004
1649523600000,2022-04-09 17:00:00,MPL/USD,58.782,58.782,58.744,58.744,4.160184,244.385848896
1649520000000,2022-04-09 16:00:00,MPL/USD,63.011,63.011,58.782,58.782,53.784064,3161.534850048
1649516400000,2022-04-09 15:00:00,MPL/USD,62.897,64.075,62.114,63.011,128.038619,8067.841421809001
1649512800000,2022-04-09 14:00:00,MPL/USD,59.819,66.647,59.819,62.897,270.469925,17011.746872724998
1649509200000,2022-04-09 13:00:00,MPL/USD,59.844,63.671,58.714,59.819,24.416551,1460.573664269
1649505600000,2022-04-09 12:00:00,MPL/USD,57.402,60.362,57.402,59.844,83.042031,4969.567303164
1649502000000,2022-04-09 11:00:00,MPL/USD,55.972,57.608,55.972,57.402,2.669692,153.245660184
1649498400000,2022-04-09 10:00:00,MPL/USD,55.911,56.164,55.727,55.972,26.170115,1464.79367678
1649494800000,2022-04-09 09:00:00,MPL/USD,57.5,57.5,55.56,55.911,25.268554,1412.790122694
1649491200000,2022-04-09 08:00:00,MPL/USD,57.5,57.5,57.5,57.5,0.0,0.0
1649487600000,2022-04-09 07:00:00,MPL/USD,57.054,58.59,57.054,57.5,100.830796,5797.77077
1649484000000,2022-04-09 06:00:00,MPL/USD,56.54,57.054,56.54,57.054,1.139433,65.00921038199999
1649480400000,2022-04-09 05:00:00,MPL/USD,56.74,56.958,56.405,56.54,37.987513,2147.81398502
1649476800000,2022-04-09 04:00:00,MPL/USD,56.675,56.74,56.671,56.74,36.32111,2060.8597814
1649473200000,2022-04-09 03:00:00,MPL/USD,56.285,56.675,56.285,56.675,1.000895,56.725724125
1649469600000,2022-04-09 02:00:00,MPL/USD,55.838,57.45,55.838,56.285,205.178551,11548.474743035
1649466000000,2022-04-09 01:00:00,MPL/USD,54.47,55.989,54.47,55.838,27.333735,1526.2610949300001
1649462400000,2022-04-09 00:00:00,MPL/USD,54.388,54.47,54.388,54.47,36.745137,2001.5076123899998
1649458800000,2022-04-08 23:00:00,MPL/USD,56.852,56.852,53.75,54.388,53.416165,2905.19838202
1649455200000,2022-04-08 22:00:00,MPL/USD,57.608,57.608,56.852,56.852,2.020901,114.89226365199998
1649451600000,2022-04-08 21:00:00,MPL/USD,58.126,58.126,57.441,57.608,27.575207,1588.5525248559998
1649448000000,2022-04-08 20:00:00,MPL/USD,56.073,58.474,56.073,58.126,71.060856,4130.4833158559995
1649444400000,2022-04-08 19:00:00,MPL/USD,55.83,56.183,55.498,56.073,10.696374,599.777779302
1649440800000,2022-04-08 18:00:00,MPL/USD,54.5,55.83,54.5,55.83,6.682221,373.06839843
1649437200000,2022-04-08 17:00:00,MPL/USD,55.174,57.521,54.5,54.5,207.788663,11324.482133500002
1649433600000,2022-04-08 16:00:00,MPL/USD,55.0,55.297,54.775,55.174,11.253044,620.875449656
1649430000000,2022-04-08 15:00:00,MPL/USD,54.214,55.0,54.214,55.0,431.588928,23737.391040000002
1649426400000,2022-04-08 14:00:00,MPL/USD,54.976,54.976,54.214,54.214,0.183716,9.959979224
1649422800000,2022-04-08 13:00:00,MPL/USD,54.422,54.976,54.385,54.976,43.006839,2364.343980864
1649419200000,2022-04-08 12:00:00,MPL/USD,52.343,54.422,52.343,54.422,4.8051,261.5031522
1649415600000,2022-04-08 11:00:00,MPL/USD,52.343,52.343,52.343,52.343,0.0,0.0
1649412000000,2022-04-08 10:00:00,MPL/USD,53.436,53.436,52.343,52.343,0.021814,1.141810202
1649408400000,2022-04-08 09:00:00,MPL/USD,53.436,53.436,53.436,53.436,0.0,0.0
1649404800000,2022-04-08 08:00:00,MPL/USD,51.74,53.587,51.74,53.436,4.679936,250.07706009599997
1649401200000,2022-04-08 07:00:00,MPL/USD,51.74,51.74,51.74,51.74,0.0,0.0
1649397600000,2022-04-08 06:00:00,MPL/USD,51.74,51.74,51.74,51.74,0.240236,12.429810640000001
1649394000000,2022-04-08 05:00:00,MPL/USD,51.74,51.74,51.74,51.74,0.3737,19.335238
1649390400000,2022-04-08 04:00:00,MPL/USD,52.692,55.0,51.74,51.74,47.044746,2434.09515804
1649386800000,2022-04-08 03:00:00,MPL/USD,52.692,52.692,52.692,52.692,0.0,0.0
1649383200000,2022-04-08 02:00:00,MPL/USD,52.92,52.92,52.51,52.692,161.254178,8496.805147175999
1649379600000,2022-04-08 01:00:00,MPL/USD,52.599,53.091,52.599,52.92,70.167627,3713.27082084
1649376000000,2022-04-08 00:00:00,MPL/USD,52.899,52.899,52.599,52.599,1.040193,54.713111606999995
1649372400000,2022-04-07 23:00:00,MPL/USD,52.359,52.899,52.26,52.899,10.001137,529.050146163
1649368800000,2022-04-07 22:00:00,MPL/USD,51.903,52.359,51.903,52.359,10.526283,551.145651597
1649365200000,2022-04-07 21:00:00,MPL/USD,52.083,52.462,51.903,51.903,46.498265,2413.399448295
1649361600000,2022-04-07 20:00:00,MPL/USD,52.068,52.083,52.037,52.083,2.254946,117.44435251799999
1649358000000,2022-04-07 19:00:00,MPL/USD,50.791,52.068,50.791,52.068,1.724195,89.77538526
1649354400000,2022-04-07 18:00:00,MPL/USD,49.928,50.791,49.928,50.791,1.003232,50.955156511999995
1649350800000,2022-04-07 17:00:00,MPL/USD,49.928,49.928,49.928,49.928,0.0,0.0
1649347200000,2022-04-07 16:00:00,MPL/USD,49.928,49.928,49.928,49.928,0.0,0.0
1649343600000,2022-04-07 15:00:00,MPL/USD,50.551,50.551,49.928,49.928,19.59579,978.37860312
1649340000000,2022-04-07 14:00:00,MPL/USD,50.551,50.551,50.551,50.551,0.0,0.0
1649336400000,2022-04-07 13:00:00,MPL/USD,49.34,50.551,49.34,50.551,0.16,8.08816
1649332800000,2022-04-07 12:00:00,MPL/USD,50.062,50.062,48.706,49.34,66.022865,3257.5681591000002
1649329200000,2022-04-07 11:00:00,MPL/USD,50.062,50.062,50.062,50.062,0.0,0.0
1649325600000,2022-04-07 10:00:00,MPL/USD,50.062,50.062,50.062,50.062,0.0,0.0
1649322000000,2022-04-07 09:00:00,MPL/USD,50.062,50.062,50.062,50.062,0.0,0.0
1649318400000,2022-04-07 08:00:00,MPL/USD,50.062,50.062,50.062,50.062,0.0,0.0
1649314800000,2022-04-07 07:00:00,MPL/USD,49.761,50.062,49.761,50.062,4.160185,208.26718147
1649311200000,2022-04-07 06:00:00,MPL/USD,49.761,49.761,49.761,49.761,0.0,0.0
1649307600000,2022-04-07 05:00:00,MPL/USD,50.277,50.277,49.761,49.761,1.000397,49.780755117000005
1649304000000,2022-04-07 04:00:00,MPL/USD,50.062,50.277,50.062,50.277,0.16,8.04432
1649300400000,2022-04-07 03:00:00,MPL/USD,48.948,50.062,48.615,50.062,30.881165,1545.9728822299999
1649296800000,2022-04-07 02:00:00,MPL/USD,48.812,49.284,48.812,48.948,10.142603,496.460131644
1649293200000,2022-04-07 01:00:00,MPL/USD,48.812,48.812,48.812,48.812,0.0,0.0
1649289600000,2022-04-07 00:00:00,MPL/USD,49.924,49.924,48.812,48.812,0.183663,8.964958355999999
1649286000000,2022-04-06 23:00:00,MPL/USD,49.924,49.924,49.924,49.924,0.0,0.0
1649282400000,2022-04-06 22:00:00,MPL/USD,48.699,49.924,48.699,49.924,2.671973,133.39558005199999
1649278800000,2022-04-06 21:00:00,MPL/USD,48.699,48.699,48.699,48.699,0.0,0.0
1649275200000,2022-04-06 20:00:00,MPL/USD,49.248,49.248,48.699,48.699,4.10826,200.06815373999999
1649271600000,2022-04-06 19:00:00,MPL/USD,48.134,49.309,48.134,49.248,60.299957,2969.6522823359996
1649268000000,2022-04-06 18:00:00,MPL/USD,47.31,48.353,47.31,48.134,5.113057,246.11188563800002
1649264400000,2022-04-06 17:00:00,MPL/USD,51.813,51.813,47.31,47.31,283.67378,13420.606531800002
1649260800000,2022-04-06 16:00:00,MPL/USD,51.813,51.813,51.813,51.813,0.0,0.0
1649257200000,2022-04-06 15:00:00,MPL/USD,51.813,51.813,51.813,51.813,0.0,0.0
1649253600000,2022-04-06 14:00:00,MPL/USD,51.679,51.848,51.105,51.813,23.950532,1240.948914516
1649250000000,2022-04-06 13:00:00,MPL/USD,51.418,51.679,51.418,51.679,79.307437,4098.529036723
1649246400000,2022-04-06 12:00:00,MPL/USD,51.615,51.615,51.266,51.418,1.492074,76.71946093199999
1649242800000,2022-04-06 11:00:00,MPL/USD,52.595,52.595,51.35,51.615,56.807899,2932.139706885
1649239200000,2022-04-06 10:00:00,MPL/USD,52.01,52.729,52.01,52.595,13.679095,719.452001525
1649235600000,2022-04-06 09:00:00,MPL/USD,51.0,52.01,51.0,52.01,4.711503,245.04527103
1649232000000,2022-04-06 08:00:00,MPL/USD,51.0,51.0,51.0,51.0,0.0,0.0
1649228400000,2022-04-06 07:00:00,MPL/USD,51.0,51.0,51.0,51.0,0.0,0.0
1649224800000,2022-04-06 06:00:00,MPL/USD,51.0,51.0,51.0,51.0,0.0,0.0
1649221200000,2022-04-06 05:00:00,MPL/USD,51.485,51.851,51.0,51.0,45.655886,2328.450186
1649217600000,2022-04-06 04:00:00,MPL/USD,51.138,51.485,51.0,51.485,498.093539,25644.345855415002
1649214000000,2022-04-06 03:00:00,MPL/USD,50.106,51.36,50.106,51.138,33.617273,1719.1201066739998
1649210400000,2022-04-06 02:00:00,MPL/USD,50.525,50.525,50.106,50.106,9.781162,490.09490317200004
1649206800000,2022-04-06 01:00:00,MPL/USD,50.132,52.114,50.132,50.525,58.242577,2942.7062029249996
1649203200000,2022-04-06 00:00:00,MPL/USD,50.132,50.132,50.132,50.132,0.0,0.0
1649199600000,2022-04-05 23:00:00,MPL/USD,50.461,50.539,50.132,50.132,5.032177,252.273097364
1649196000000,2022-04-05 22:00:00,MPL/USD,49.346,50.563,49.346,50.461,4.018716,202.788428076
1649192400000,2022-04-05 21:00:00,MPL/USD,50.252,50.252,49.346,49.346,19.815742,977.8276047319999
1649188800000,2022-04-05 20:00:00,MPL/USD,50.78,50.78,50.252,50.252,2.903501,145.906732252
1649185200000,2022-04-05 19:00:00,MPL/USD,49.126,50.78,49.126,50.78,153.55289,7797.415754199999
1649181600000,2022-04-05 18:00:00,MPL/USD,50.0,50.0,49.126,49.126,5.753236,282.633471736
1649178000000,2022-04-05 17:00:00,MPL/USD,50.0,50.0,50.0,50.0,0.0,0.0
1649174400000,2022-04-05 16:00:00,MPL/USD,49.038,50.0,49.038,50.0,500.0,25000.0
1649170800000,2022-04-05 15:00:00,MPL/USD,49.108,49.108,49.038,49.038,0.157388,7.717992743999999
1649167200000,2022-04-05 14:00:00,MPL/USD,49.642,50.225,49.108,49.108,0.089726,4.406264407999999
1649163600000,2022-04-05 13:00:00,MPL/USD,49.642,49.642,49.642,49.642,0.0,0.0
1649160000000,2022-04-05 12:00:00,MPL/USD,49.642,49.642,49.642,49.642,0.0,0.0
1649156400000,2022-04-05 11:00:00,MPL/USD,49.314,49.642,49.314,49.642,0.511813,25.407420946
1649152800000,2022-04-05 10:00:00,MPL/USD,49.314,49.314,49.314,49.314,0.0,0.0
1649149200000,2022-04-05 09:00:00,MPL/USD,49.314,49.314,49.314,49.314,0.0,0.0
1649145600000,2022-04-05 08:00:00,MPL/USD,49.24,49.314,49.24,49.314,0.42,20.71188
1649142000000,2022-04-05 07:00:00,MPL/USD,49.24,49.24,49.24,49.24,24.417901,1202.33744524
1649138400000,2022-04-05 06:00:00,MPL/USD,48.607,49.24,48.607,49.24,10.302362,507.28830488000006
1649134800000,2022-04-05 05:00:00,MPL/USD,47.857,48.607,47.857,48.607,10.075333,489.731711131
1649131200000,2022-04-05 04:00:00,MPL/USD,47.857,47.857,47.857,47.857,0.0,0.0
1649127600000,2022-04-05 03:00:00,MPL/USD,47.857,47.857,47.857,47.857,0.0,0.0
1649124000000,2022-04-05 02:00:00,MPL/USD,47.857,47.857,47.857,47.857,0.0,0.0
1649120400000,2022-04-05 01:00:00,MPL/USD,47.63,47.857,47.348,47.857,29.04608,1390.05825056
1649116800000,2022-04-05 00:00:00,MPL/USD,47.421,47.63,47.421,47.63,0.35851,17.0758313
1649113200000,2022-04-04 23:00:00,MPL/USD,48.385,48.385,46.929,47.421,3.210922,152.26513216200001
1649109600000,2022-04-04 22:00:00,MPL/USD,48.292,48.385,48.292,48.385,0.216135,10.457691975
1649106000000,2022-04-04 21:00:00,MPL/USD,47.939,48.292,47.939,48.292,0.103227,4.985038284
1649102400000,2022-04-04 20:00:00,MPL/USD,48.647,48.647,47.672,47.939,65.0,3116.035
1649098800000,2022-04-04 19:00:00,MPL/USD,48.086,48.647,48.086,48.647,2.487625,121.01549337499999
1649095200000,2022-04-04 18:00:00,MPL/USD,47.165,48.086,47.165,48.086,2.007366,96.52620147600001
1649091600000,2022-04-04 17:00:00,MPL/USD,47.165,47.165,47.165,47.165,0.0,0.0
1649088000000,2022-04-04 16:00:00,MPL/USD,48.58,48.58,46.697,47.165,500.039199,23584.348820835
1649084400000,2022-04-04 15:00:00,MPL/USD,49.743,49.743,47.999,48.58,4.092618,198.81938244
1649080800000,2022-04-04 14:00:00,MPL/USD,49.781,49.781,49.743,49.743,0.310249,15.432716007
1649077200000,2022-04-04 13:00:00,MPL/USD,49.528,50.23,49.528,49.781,4.581238,228.058608878
1649073600000,2022-04-04 12:00:00,MPL/USD,49.528,49.528,49.528,49.528,0.0,0.0
1649070000000,2022-04-04 11:00:00,MPL/USD,49.369,49.6,49.369,49.528,1.111876,55.068994528000005
1649066400000,2022-04-04 10:00:00,MPL/USD,49.369,49.369,49.369,49.369,0.0,0.0
1649062800000,2022-04-04 09:00:00,MPL/USD,49.369,49.369,49.369,49.369,0.0,0.0
1649059200000,2022-04-04 08:00:00,MPL/USD,49.369,49.369,49.369,49.369,0.0,0.0
1649055600000,2022-04-04 07:00:00,MPL/USD,50.235,50.235,49.369,49.369,0.291044,14.368551236000002
1649052000000,2022-04-04 06:00:00,MPL/USD,50.235,50.235,50.235,50.235,0.0,0.0
1649048400000,2022-04-04 05:00:00,MPL/USD,50.235,50.235,50.235,50.235,0.0,0.0
1649044800000,2022-04-04 04:00:00,MPL/USD,50.235,50.235,50.235,50.235,0.0,0.0
1649041200000,2022-04-04 03:00:00,MPL/USD,49.7,50.235,47.52,50.235,13.867248,696.62120328
1649037600000,2022-04-04 02:00:00,MPL/USD,49.129,49.7,49.129,49.7,9.861058,490.0945826
1649034000000,2022-04-04 01:00:00,MPL/USD,48.56,49.129,48.56,49.129,0.1,4.9129000000000005
1649030400000,2022-04-04 00:00:00,MPL/USD,49.615,49.615,47.52,48.56,125.627085,6100.4512476
1649026800000,2022-04-03 23:00:00,MPL/USD,48.663,49.615,48.663,49.615,0.058275,2.891314125
1649023200000,2022-04-03 22:00:00,MPL/USD,48.785,48.866,48.663,48.663,32.207267,1567.302234021
1649019600000,2022-04-03 21:00:00,MPL/USD,48.101,48.872,48.101,48.785,26.084601,1272.5372597849998
1649016000000,2022-04-03 20:00:00,MPL/USD,49.205,49.205,48.101,48.101,124.309987,5979.434684687
1649012400000,2022-04-03 19:00:00,MPL/USD,48.497,49.205,48.497,49.205,1.537247,75.640238635
1649008800000,2022-04-03 18:00:00,MPL/USD,48.497,48.497,48.497,48.497,0.0,0.0
1649005200000,2022-04-03 17:00:00,MPL/USD,47.52,48.497,47.52,48.497,0.37,17.94389
1649001600000,2022-04-03 16:00:00,MPL/USD,47.76,48.713,47.52,47.52,10.586498,503.07038496000007
1648998000000,2022-04-03 15:00:00,MPL/USD,50.608,50.608,47.52,47.76,60.039335,2867.4786396
1648994400000,2022-04-03 14:00:00,MPL/USD,49.89,50.608,49.89,50.608,1.002909,50.755218672
1648990800000,2022-04-03 13:00:00,MPL/USD,49.89,49.89,49.89,49.89,0.0,0.0
1648987200000,2022-04-03 12:00:00,MPL/USD,49.89,49.89,49.89,49.89,0.0,0.0
1648983600000,2022-04-03 11:00:00,MPL/USD,49.89,49.89,49.89,49.89,0.0,0.0
1648980000000,2022-04-03 10:00:00,MPL/USD,49.89,49.89,49.89,49.89,0.0,0.0
1648976400000,2022-04-03 09:00:00,MPL/USD,49.89,49.89,49.89,49.89,0.0,0.0
1648972800000,2022-04-03 08:00:00,MPL/USD,49.89,49.89,49.89,49.89,0.0,0.0
1648969200000,2022-04-03 07:00:00,MPL/USD,49.89,49.89,49.89,49.89,0.0,0.0
1648965600000,2022-04-03 06:00:00,MPL/USD,49.89,49.89,49.89,49.89,0.0,0.0
1648962000000,2022-04-03 05:00:00,MPL/USD,48.51,49.89,48.51,49.89,0.150924,7.5295983600000005
1648958400000,2022-04-03 04:00:00,MPL/USD,49.643,49.713,48.51,48.51,1.028947,49.91421897
1648954800000,2022-04-03 03:00:00,MPL/USD,50.505,50.505,49.643,49.643,8.73501,433.63210143000003
1648951200000,2022-04-03 02:00:00,MPL/USD,51.647,51.647,50.505,50.505,20.150666,1017.7093863300001
1648947600000,2022-04-03 01:00:00,MPL/USD,52.348,52.348,51.647,51.647,1.002003,51.750448940999995
1648944000000,2022-04-03 00:00:00,MPL/USD,51.495,52.638,51.495,52.348,49.816038,2607.769957224
1648940400000,2022-04-02 23:00:00,MPL/USD,51.495,51.495,51.495,51.495,0.0,0.0
1648936800000,2022-04-02 22:00:00,MPL/USD,51.729,51.729,51.495,51.495,1.394947,71.832795765
1648933200000,2022-04-02 21:00:00,MPL/USD,52.983,52.983,50.0,51.729,4.757543,246.102941847
1648929600000,2022-04-02 20:00:00,MPL/USD,52.675,52.983,52.675,52.983,8.581223,454.6589382089999
1648926000000,2022-04-02 19:00:00,MPL/USD,51.831,52.675,51.831,52.675,0.529099,27.870289824999997
1648922400000,2022-04-02 18:00:00,MPL/USD,51.831,51.831,51.831,51.831,0.0,0.0
1648918800000,2022-04-02 17:00:00,MPL/USD,50.56,51.831,50.56,51.831,343.449185,17801.314707735
1648915200000,2022-04-02 16:00:00,MPL/USD,51.365,51.365,50.56,50.56,22.86379,1155.9932224000001
1648911600000,2022-04-02 15:00:00,MPL/USD,51.911,52.16,51.365,51.365,4.263984,219.01953816
1648908000000,2022-04-02 14:00:00,MPL/USD,51.867,53.416,50.56,51.911,502.123303,26065.722782033
1648904400000,2022-04-02 13:00:00,MPL/USD,51.396,51.867,51.396,51.867,496.391727,25746.349704309
1648900800000,2022-04-02 12:00:00,MPL/USD,51.396,51.396,51.396,51.396,0.0,0.0
1648897200000,2022-04-02 11:00:00,MPL/USD,50.848,51.396,50.848,51.396,3.814105,196.02974058
1648893600000,2022-04-02 10:00:00,MPL/USD,51.172,51.817,50.696,50.848,139.749079,7105.961168991999
1648890000000,2022-04-02 09:00:00,MPL/USD,50.895,51.295,50.895,51.172,12.530529,641.212229988
1648886400000,2022-04-02 08:00:00,MPL/USD,50.895,50.895,50.895,50.895,0.0,0.0
1648882800000,2022-04-02 07:00:00,MPL/USD,50.56,51.128,50.56,50.895,2.027647,103.197094065
1648879200000,2022-04-02 06:00:00,MPL/USD,50.56,50.56,50.56,50.56,0.0,0.0
1648875600000,2022-04-02 05:00:00,MPL/USD,50.56,50.56,50.56,50.56,0.0,0.0
1648872000000,2022-04-02 04:00:00,MPL/USD,50.56,50.56,50.56,50.56,0.0,0.0
1648868400000,2022-04-02 03:00:00,MPL/USD,50.562,50.562,50.56,50.56,1.873472,94.72274432
1648864800000,2022-04-02 02:00:00,MPL/USD,49.755,50.562,49.755,50.562,0.341655,17.27476011
1648861200000,2022-04-02 01:00:00,MPL/USD,50.033,50.033,49.755,49.755,3.875105,192.805849275
1648857600000,2022-04-02 00:00:00,MPL/USD,50.058,50.058,49.748,50.033,0.296205,14.820024765
1648854000000,2022-04-01 23:00:00,MPL/USD,49.788,50.33,49.788,50.058,34.202587,1712.113100046
1648850400000,2022-04-01 22:00:00,MPL/USD,50.223,50.223,49.788,49.788,12.696175,632.1171608999999
1648846800000,2022-04-01 21:00:00,MPL/USD,49.704,50.223,49.704,50.223,0.178504,8.965006392
1648843200000,2022-04-01 20:00:00,MPL/USD,50.15,50.15,49.704,49.704,205.899833,10234.045299432
1648839600000,2022-04-01 19:00:00,MPL/USD,49.38,50.568,49.202,50.15,305.596825,15325.68077375
1648836000000,2022-04-01 18:00:00,MPL/USD,49.0,49.38,49.0,49.38,11.746226,580.02863988
1648832400000,2022-04-01 17:00:00,MPL/USD,49.862,49.862,48.51,49.0,102.209548,5008.267852
1648828800000,2022-04-01 16:00:00,MPL/USD,48.877,50.276,48.877,49.862,100.081926,4990.284994212
1648825200000,2022-04-01 15:00:00,MPL/USD,48.129,49.178,48.126,48.877,60.033411,2934.2530294470002
1648821600000,2022-04-01 14:00:00,MPL/USD,48.25,48.389,47.84,48.129,2.48352,119.52933408
1648818000000,2022-04-01 13:00:00,MPL/USD,47.46,48.25,47.46,48.25,667.976844,32229.882723000002
1648814400000,2022-04-01 12:00:00,MPL/USD,47.32,47.65,47.32,47.46,21.070323,999.99752958
1648810800000,2022-04-01 11:00:00,MPL/USD,47.37,47.93,47.32,47.32,218.739561,10350.75602652
1648807200000,2022-04-01 10:00:00,MPL/USD,47.384,47.505,45.226,47.37,21.45201,1016.1817137
1648803600000,2022-04-01 09:00:00,MPL/USD,47.593,47.808,47.359,47.384,365.968913,17341.070973592
1648800000000,2022-04-01 08:00:00,MPL/USD,47.593,47.593,47.593,47.593,0.0,0.0
1648796400000,2022-04-01 07:00:00,MPL/USD,47.518,47.711,47.496,47.593,12.615851,600.426196643
1648792800000,2022-04-01 06:00:00,MPL/USD,48.683,48.683,47.518,47.518,1.04804,49.800764720000004
1648789200000,2022-04-01 05:00:00,MPL/USD,48.698,48.698,48.683,48.683,0.102398,4.9850418340000004
1648785600000,2022-04-01 04:00:00,MPL/USD,48.708,48.708,48.698,48.698,0.980957,47.770643985999996
1648782000000,2022-04-01 03:00:00,MPL/USD,49.226,49.383,48.702,48.708,25.410838,1237.7110973039998
1648778400000,2022-04-01 02:00:00,MPL/USD,51.685,51.685,48.231,49.226,4.215839,207.52889061399998
1648774800000,2022-04-01 01:00:00,MPL/USD,51.685,51.685,51.685,51.685,0.0,0.0
1648771200000,2022-04-01 00:00:00,MPL/USD,50.784,51.685,50.784,51.685,4.817722,249.00396157
1648767600000,2022-03-31 23:00:00,MPL/USD,52.21,52.21,48.0,50.784,124.662249,6330.847653216
1648764000000,2022-03-31 22:00:00,MPL/USD,53.592,53.851,52.21,52.21,55.478027,2896.50778967
1648760400000,2022-03-31 21:00:00,MPL/USD,53.592,53.592,53.592,53.592,0.0,0.0
1648756800000,2022-03-31 20:00:00,MPL/USD,53.169,53.959,52.912,53.592,60.406766,3237.319403472
1648753200000,2022-03-31 19:00:00,MPL/USD,53.914,53.914,53.169,53.169,653.150381,34727.352607389
1648749600000,2022-03-31 18:00:00,MPL/USD,54.235,54.7,53.914,53.914,17.164885,925.4276098900001
1648746000000,2022-03-31 17:00:00,MPL/USD,55.8,55.8,54.23,54.235,25.144889,1363.733054915
1648742400000,2022-03-31 16:00:00,MPL/USD,55.323,56.0,54.867,55.8,23.509493,1311.8297094
1648738800000,2022-03-31 15:00:00,MPL/USD,54.797,55.323,53.713,55.323,948.947339,52498.613635497
1648735200000,2022-03-31 14:00:00,MPL/USD,52.738,55.8,52.738,54.797,448.820588,24594.021760636
1648731600000,2022-03-31 13:00:00,MPL/USD,51.826,53.038,51.826,52.738,23.980905,1264.70496789
