unix,date,symbol,open,high,low,close,Volume BOND,Volume USD
1645718400000,2022-02-24 16:00:00,BOND/USD,7.0855,7.1541,7.0278,7.0501,280.089954,1974.6621846954
1645714800000,2022-02-24 15:00:00,BOND/USD,6.934,7.139,6.9336,7.0855,77.006822,545.631837281
1645711200000,2022-02-24 14:00:00,BOND/USD,6.9137,6.9672,6.8215,6.934,6.177702,42.836185668
1645707600000,2022-02-24 13:00:00,BOND/USD,6.8786,6.9442,6.8605,6.9137,104.581788,723.0471076956001
1645704000000,2022-02-24 12:00:00,BOND/USD,7.0022,7.0038,6.8684,6.8786,91.591918,630.0241671548
1645700400000,2022-02-24 11:00:00,BOND/USD,6.9732,7.0267,6.9289,7.0022,1.868832,13.0859354304
1645696800000,2022-02-24 10:00:00,BOND/USD,6.9475,6.9958,6.9033,6.9732,27.156549,189.3680474868
1645693200000,2022-02-24 09:00:00,BOND/USD,7.0751,7.0751,6.9122,6.9475,601.833076,4181.23529551
1645689600000,2022-02-24 08:00:00,BOND/USD,6.8805,7.1035,6.8805,7.0751,7.272525,51.4538416275
1645686000000,2022-02-24 07:00:00,BOND/USD,6.9809,6.9901,6.8791,6.8805,1.638516,11.273809338
1645682400000,2022-02-24 06:00:00,BOND/USD,6.9983,7.0674,6.9546,6.9809,8.976796,62.6661151964
1645678800000,2022-02-24 05:00:00,BOND/USD,7.3234,7.3237,6.9506,6.9983,145.219833,1016.2919572839
1645675200000,2022-02-24 04:00:00,BOND/USD,7.5606,7.5606,7.3125,7.3234,41.619323,304.7949500582
1645671600000,2022-02-24 03:00:00,BOND/USD,7.7278,7.9466,7.5586,7.5606,1472.98715,11136.66664629
1645668000000,2022-02-24 02:00:00,BOND/USD,8.0029,8.0031,7.7278,7.7278,495.852923,3831.8522183594
1645664400000,2022-02-24 01:00:00,BOND/USD,7.967,8.0032,7.9221,8.0029,141.203254,1130.0355214366
1645660800000,2022-02-24 00:00:00,BOND/USD,7.988,8.0374,7.9221,7.967,81.533894,649.580533498
1645657200000,2022-02-23 23:00:00,BOND/USD,8.1187,8.7561,7.9637,7.988,100.991831,806.7227460280001
1645653600000,2022-02-23 22:00:00,BOND/USD,8.205,8.2067,8.0995,8.1187,126.814729,1029.5707403323
1645650000000,2022-02-23 21:00:00,BOND/USD,8.2717,8.2852,8.1932,8.205,183.100598,1502.34040659
1645646400000,2022-02-23 20:00:00,BOND/USD,8.3425,8.4262,8.2717,8.2717,338.788464,2802.3565376688
1645642800000,2022-02-23 19:00:00,BOND/USD,8.4157,8.4157,8.3396,8.3425,4.602902,38.399709935
1645639200000,2022-02-23 18:00:00,BOND/USD,8.4074,8.4157,8.3172,8.4157,4.36475,36.732426575
1645635600000,2022-02-23 17:00:00,BOND/USD,8.4972,8.5277,8.4074,8.4074,50.022756,420.5613187944001
1645632000000,2022-02-23 16:00:00,BOND/USD,8.4107,8.5229,8.3572,8.4972,4.239782,36.0262756104
1645628400000,2022-02-23 15:00:00,BOND/USD,8.4068,8.4203,8.3448,8.4107,281.347005,2366.3252549535005
1645624800000,2022-02-23 14:00:00,BOND/USD,8.4926,8.4926,8.3967,8.4068,0.850857,7.1529846276
1645621200000,2022-02-23 13:00:00,BOND/USD,8.5756,8.5756,8.4885,8.4926,1.703668,14.4685708568
1645617600000,2022-02-23 12:00:00,BOND/USD,8.4965,8.5756,8.456,8.5756,1.001467,8.588180405200001
1645614000000,2022-02-23 11:00:00,BOND/USD,8.5112,8.5377,8.4752,8.4965,6.254405,53.1405520825
1645610400000,2022-02-23 10:00:00,BOND/USD,8.4925,9.0,8.17,8.5112,288.652236,2456.7769110432005
1645606800000,2022-02-23 09:00:00,BOND/USD,8.5382,8.6043,8.4925,8.4925,96.116874,816.272552445
1645603200000,2022-02-23 08:00:00,BOND/USD,8.3842,8.5754,8.3842,8.5382,18.008443,153.7596880226
1645599600000,2022-02-23 07:00:00,BOND/USD,8.325,8.3861,8.325,8.3842,0.720358,6.039625543600001
1645596000000,2022-02-23 06:00:00,BOND/USD,8.2852,8.3608,8.2852,8.325,59.360043,494.172357975
1645592400000,2022-02-23 05:00:00,BOND/USD,8.2903,8.3153,8.2373,8.2852,24.131303,199.9326716156
1645588800000,2022-02-23 04:00:00,BOND/USD,8.2475,8.3239,8.2196,8.2903,364.435731,3021.2815407093
1645585200000,2022-02-23 03:00:00,BOND/USD,8.2286,8.2534,8.2074,8.2475,3.252529,26.8252329275
1645581600000,2022-02-23 02:00:00,BOND/USD,8.2493,8.3596,8.2181,8.2286,1.464545,12.051154987
1645578000000,2022-02-23 01:00:00,BOND/USD,8.3174,8.3197,8.2406,8.2493,6.283922,51.8379577546
1645574400000,2022-02-23 00:00:00,BOND/USD,8.3728,8.3906,8.2884,8.3174,176.897994,1471.3313752956
1645570800000,2022-02-22 23:00:00,BOND/USD,8.25,8.4109,8.2471,8.3728,123.134275,1030.97865772
1645567200000,2022-02-22 22:00:00,BOND/USD,8.2577,8.2577,8.2196,8.25,2.955395,24.38200875
1645563600000,2022-02-22 21:00:00,BOND/USD,8.2003,8.2678,8.2003,8.2577,1.883741,15.5553680557
1645560000000,2022-02-22 20:00:00,BOND/USD,8.2993,8.2993,8.1924,8.2003,3.144461,25.7855235383
1645556400000,2022-02-22 19:00:00,BOND/USD,8.1486,8.2993,8.1486,8.2993,25.666705,213.0156848065
1645552800000,2022-02-22 18:00:00,BOND/USD,8.1553,8.2313,8.1272,8.1486,25.322223,206.3406663378
1645549200000,2022-02-22 17:00:00,BOND/USD,8.2085,8.2328,8.0992,8.1553,17.989814,146.7123301142
1645545600000,2022-02-22 16:00:00,BOND/USD,8.2225,8.2244,8.1105,8.2085,26.836421,220.2867617785
1645542000000,2022-02-22 15:00:00,BOND/USD,8.3418,8.3418,8.2225,8.2225,8.992587,73.9415466075
1645538400000,2022-02-22 14:00:00,BOND/USD,8.3288,8.356,8.2029,8.3418,285.552804,2382.0243804072
1645534800000,2022-02-22 13:00:00,BOND/USD,8.2858,8.3288,8.2314,8.3288,24.42698,203.447431024
1645531200000,2022-02-22 12:00:00,BOND/USD,8.2888,8.3318,8.2287,8.2858,1.660845,13.761429501
1645527600000,2022-02-22 11:00:00,BOND/USD,8.3604,8.3604,8.2628,8.2888,427.255941,3541.4390437608
1645524000000,2022-02-22 10:00:00,BOND/USD,8.1872,8.5698,8.0857,8.3604,2.548294,21.3047571576
1645520400000,2022-02-22 09:00:00,BOND/USD,8.1523,8.2007,8.1398,8.1872,2.399804,19.647675308800004
1645516800000,2022-02-22 08:00:00,BOND/USD,8.1174,8.1766,8.06,8.1523,1.809343,14.7503069389
1645513200000,2022-02-22 07:00:00,BOND/USD,8.2016,8.2802,8.0551,8.1174,63.726134,517.2905201316
1645509600000,2022-02-22 06:00:00,BOND/USD,8.2369,8.2568,8.1487,8.2016,333.608097,2736.1201683551994
1645506000000,2022-02-22 05:00:00,BOND/USD,8.1295,8.3336,8.1263,8.2369,152.026875,1252.2301666875
1645502400000,2022-02-22 04:00:00,BOND/USD,8.0329,8.1578,8.0329,8.1295,596.651694,4850.4799463730005
1645498800000,2022-02-22 03:00:00,BOND/USD,8.169,8.169,8.0252,8.0329,102.840754,826.1094928066
1645495200000,2022-02-22 02:00:00,BOND/USD,8.2374,8.2456,8.1423,8.169,220.825197,1803.921034293
1645491600000,2022-02-22 01:00:00,BOND/USD,8.378,8.3813,8.2374,8.2374,22.541878,185.6864658372
1645488000000,2022-02-22 00:00:00,BOND/USD,8.3469,8.3927,8.3307,8.378,41.129774,344.585246572
1645484400000,2022-02-21 23:00:00,BOND/USD,8.5141,8.5141,8.3203,8.3469,32.181151,268.6128492819
1645480800000,2022-02-21 22:00:00,BOND/USD,8.5095,8.5263,8.412,8.5141,18.646212,158.75571358919996
1645477200000,2022-02-21 21:00:00,BOND/USD,8.5869,8.6063,8.4916,8.5095,3.593059,30.575135560499994
1645473600000,2022-02-21 20:00:00,BOND/USD,8.6404,8.6404,8.531,8.5869,1.9943,17.12485467
1645470000000,2022-02-21 19:00:00,BOND/USD,8.6292,8.8963,8.4584,8.6404,58.935629,509.2274088116
1645466400000,2022-02-21 18:00:00,BOND/USD,8.6228,8.6967,8.5131,8.6292,27.372374,236.20168972080003
1645462800000,2022-02-21 17:00:00,BOND/USD,8.6499,8.6863,8.6228,8.6228,23.754639,204.8315011692
1645459200000,2022-02-21 16:00:00,BOND/USD,8.7961,8.8463,8.6499,8.6499,4.846891,41.925122460900006
1645455600000,2022-02-21 15:00:00,BOND/USD,8.7937,8.9078,8.7302,8.7961,12.832911,112.87956844709998
1645452000000,2022-02-21 14:00:00,BOND/USD,8.6289,9.3602,8.6289,8.7937,214.503411,1886.2786453107
1645448400000,2022-02-21 13:00:00,BOND/USD,8.5804,8.6768,8.5362,8.6289,4.451185,38.4088302465
1645444800000,2022-02-21 12:00:00,BOND/USD,8.5597,8.7095,8.5597,8.5804,28.089194,241.0165201976
1645441200000,2022-02-21 11:00:00,BOND/USD,8.6876,8.7235,8.449,8.5597,137.827582,1179.7627536454
1645437600000,2022-02-21 10:00:00,BOND/USD,8.8238,8.8239,8.6442,8.6876,23.172699,201.3151398324
1645434000000,2022-02-21 09:00:00,BOND/USD,8.8327,8.8941,8.7757,8.8238,55.43787,489.172677306
1645430400000,2022-02-21 08:00:00,BOND/USD,8.935,8.9374,8.8327,8.8327,171.051443,1510.8460805861002
1645426800000,2022-02-21 07:00:00,BOND/USD,8.8656,8.947,8.8656,8.935,5.402737,48.273455095
1645423200000,2022-02-21 06:00:00,BOND/USD,8.9093,8.9184,8.8656,8.8656,1.114276,9.878725305600002
1645419600000,2022-02-21 05:00:00,BOND/USD,8.9593,8.9593,8.873,8.9093,15.07559,134.312953987
1645416000000,2022-02-21 04:00:00,BOND/USD,8.8214,8.9883,8.7917,8.9593,2.039852,18.275646023600004
1645412400000,2022-02-21 03:00:00,BOND/USD,8.8605,8.8957,8.7679,8.8214,227.95327,2010.8669759780005
1645408800000,2022-02-21 02:00:00,BOND/USD,8.8535,8.8999,8.8115,8.8605,1.869079,16.5609744795
1645405200000,2022-02-21 01:00:00,BOND/USD,8.7317,8.8823,8.7317,8.8535,165.51022,1465.34473277
1645401600000,2022-02-21 00:00:00,BOND/USD,8.6307,8.8059,8.6242,8.7317,231.782437,2023.8547051529
1645398000000,2022-02-20 23:00:00,BOND/USD,8.7182,8.7768,8.6307,8.6307,62.589477,540.1909991439
1645394400000,2022-02-20 22:00:00,BOND/USD,8.5722,8.7189,8.5722,8.7182,2.874421,25.0597771622
1645390800000,2022-02-20 21:00:00,BOND/USD,8.6762,8.6762,8.5509,8.5722,18.194057,155.9630954154
1645387200000,2022-02-20 20:00:00,BOND/USD,8.7522,8.7522,8.6507,8.6762,3.110608,26.9882571296
1645383600000,2022-02-20 19:00:00,BOND/USD,8.799,8.8075,8.7046,8.7522,126.48992,1107.065077824
1645380000000,2022-02-20 18:00:00,BOND/USD,8.7595,8.8288,8.7349,8.799,116.628693,1026.215869707
1645376400000,2022-02-20 17:00:00,BOND/USD,8.6935,9.0881,8.6935,8.7595,15.258381,133.6557883695
1645372800000,2022-02-20 16:00:00,BOND/USD,8.9216,8.9384,8.6716,8.6935,10.705386,93.067273191
1645369200000,2022-02-20 15:00:00,BOND/USD,8.7305,8.928,8.6828,8.9216,67.372452,601.0700677632
1645365600000,2022-02-20 14:00:00,BOND/USD,8.7274,8.7305,8.6714,8.7305,0.002525,0.0220445125
1645362000000,2022-02-20 13:00:00,BOND/USD,8.7691,8.7691,8.6973,8.7274,22.148272,193.2968290528
1645358400000,2022-02-20 12:00:00,BOND/USD,8.6548,8.9463,8.6548,8.7691,401.465071,3520.4873541061
1645354800000,2022-02-20 11:00:00,BOND/USD,8.7351,8.7351,8.627,8.6548,65.889839,570.2633785772
1645351200000,2022-02-20 10:00:00,BOND/USD,8.863,8.9119,8.7351,8.7351,412.61915,3604.269537165
1645347600000,2022-02-20 09:00:00,BOND/USD,8.8015,8.863,8.8014,8.863,44.838473,397.403386199
1645344000000,2022-02-20 08:00:00,BOND/USD,8.8445,8.9228,8.7168,8.8015,93.925239,826.6829910585001
1645340400000,2022-02-20 07:00:00,BOND/USD,8.9871,8.9871,8.8251,8.8445,5.028917,44.4782564065
1645336800000,2022-02-20 06:00:00,BOND/USD,8.9109,9.0486,8.828,8.9871,33.521086,301.25735199059994
1645333200000,2022-02-20 05:00:00,BOND/USD,8.9169,9.0931,8.8939,8.9109,5.123117,45.6515832753
1645329600000,2022-02-20 04:00:00,BOND/USD,8.9952,9.1173,8.9144,8.9169,14.43489,128.714470641
1645326000000,2022-02-20 03:00:00,BOND/USD,8.9026,9.1336,8.9022,8.9952,562.715875,5061.741838800001
1645322400000,2022-02-20 02:00:00,BOND/USD,8.9226,8.9567,8.8859,8.9026,36.833349,327.91257280739995
1645318800000,2022-02-20 01:00:00,BOND/USD,8.9626,8.9633,8.8835,8.9226,10.450207,93.2430169782
1645315200000,2022-02-20 00:00:00,BOND/USD,9.0404,9.0967,8.9596,8.9626,571.915036,5125.8457016536
1645311600000,2022-02-19 23:00:00,BOND/USD,8.9458,9.1521,8.9458,9.0404,8.839854,79.9158161016
1645308000000,2022-02-19 22:00:00,BOND/USD,8.8391,9.0896,8.8391,8.9458,10.546739,94.3490177462
1645304400000,2022-02-19 21:00:00,BOND/USD,8.9083,8.9297,8.8223,8.8391,3.249044,28.7186248204
1645300800000,2022-02-19 20:00:00,BOND/USD,8.8653,8.9206,8.8294,8.9083,13.980589,124.5432809887
1645297200000,2022-02-19 19:00:00,BOND/USD,8.9653,8.9724,8.862,8.8653,6.458864,57.2597670192
1645293600000,2022-02-19 18:00:00,BOND/USD,9.0795,9.0795,8.9652,8.9653,24.677006,221.2367618918
1645290000000,2022-02-19 17:00:00,BOND/USD,9.0764,9.0956,9.0664,9.0795,2.906038,26.385372021
1645286400000,2022-02-19 16:00:00,BOND/USD,9.1419,9.218,9.0718,9.0764,6.176159,56.0572895476
1645282800000,2022-02-19 15:00:00,BOND/USD,9.1093,9.1731,9.0928,9.1419,7.655971,69.9901212849
1645279200000,2022-02-19 14:00:00,BOND/USD,9.0614,9.1093,8.9668,9.1093,202.112454,1841.1029772222
1645275600000,2022-02-19 13:00:00,BOND/USD,8.8972,9.0614,8.8768,9.0614,1.210169,10.965825376600002
1645272000000,2022-02-19 12:00:00,BOND/USD,8.7929,8.9336,8.7929,8.8972,14.391636,128.0452638192
1645268400000,2022-02-19 11:00:00,BOND/USD,8.8554,8.8772,8.7582,8.7929,4.151132,36.5004885628
1645264800000,2022-02-19 10:00:00,BOND/USD,8.9217,8.9217,8.7916,8.8554,13.282972,117.6260302488
1645261200000,2022-02-19 09:00:00,BOND/USD,8.9557,9.7568,8.8938,8.9217,137.034832,1222.5836606544
1645257600000,2022-02-19 08:00:00,BOND/USD,9.071,9.086,8.9557,8.9557,1.088926,9.7520945782
1645254000000,2022-02-19 07:00:00,BOND/USD,9.0088,9.1016,8.9975,9.071,32.80351,297.56063921000003
1645250400000,2022-02-19 06:00:00,BOND/USD,8.9304,9.0245,8.9116,9.0088,13.731165,123.70131925200002
1645246800000,2022-02-19 05:00:00,BOND/USD,8.9379,8.957,8.9001,8.9304,500.538658,4470.0104314032005
1645243200000,2022-02-19 04:00:00,BOND/USD,8.9056,8.9406,8.9001,8.9379,30.635593,273.81786667470004
1645239600000,2022-02-19 03:00:00,BOND/USD,8.9267,8.9282,8.888,8.9056,44.071195,392.480434192
1645236000000,2022-02-19 02:00:00,BOND/USD,9.0196,9.0196,8.9267,8.9267,543.196124,4848.948840110801
1645232400000,2022-02-19 01:00:00,BOND/USD,9.0479,9.0941,9.0196,9.0196,8.047835,72.588252566
1645228800000,2022-02-19 00:00:00,BOND/USD,9.0829,9.1303,8.994,9.0479,97.340613,880.7281323627001
1645225200000,2022-02-18 23:00:00,BOND/USD,9.0004,9.0829,8.9676,9.0829,278.71179,2531.5113173910004
1645221600000,2022-02-18 22:00:00,BOND/USD,8.987,9.0006,8.8914,9.0004,1114.608716,10031.9242874864
1645218000000,2022-02-18 21:00:00,BOND/USD,8.929,9.039,8.929,8.987,966.805387,8688.680012969
1645214400000,2022-02-18 20:00:00,BOND/USD,9.053,9.083,8.918,8.929,61.659224,550.555211096
1645210800000,2022-02-18 19:00:00,BOND/USD,9.0166,9.1262,9.0069,9.053,12.011292,108.738226476
1645207200000,2022-02-18 18:00:00,BOND/USD,9.1234,9.1234,9.0,9.0166,74.928655,675.6017106730001
1645203600000,2022-02-18 17:00:00,BOND/USD,9.1303,9.1877,9.0964,9.1234,62.044121,566.0533335314
1645200000000,2022-02-18 16:00:00,BOND/USD,9.1397,9.24,9.0928,9.1303,24.646896,225.03355454880003
1645196400000,2022-02-18 15:00:00,BOND/USD,9.2762,9.3064,9.0571,9.1397,205.572262,1878.8688030014
1645192800000,2022-02-18 14:00:00,BOND/USD,9.3469,9.4282,9.12,9.2762,202.236265,1875.984041393
1645189200000,2022-02-18 13:00:00,BOND/USD,9.4791,9.4791,9.3367,9.3469,7.591886,70.96059925339999
1645185600000,2022-02-18 12:00:00,BOND/USD,9.3108,9.4993,9.3108,9.4791,22.409541,212.42228009310003
1645182000000,2022-02-18 11:00:00,BOND/USD,9.5929,9.6354,9.3108,9.3108,143.149341,1332.8348841828
1645178400000,2022-02-18 10:00:00,BOND/USD,9.6503,9.6503,9.5653,9.5929,3.842729,36.8629150241
1645174800000,2022-02-18 09:00:00,BOND/USD,9.7026,9.7069,9.6376,9.6503,0.913787,8.8183186861
1645171200000,2022-02-18 08:00:00,BOND/USD,9.6549,9.7026,9.5954,9.7026,2.526324,24.5119112424
1645167600000,2022-02-18 07:00:00,BOND/USD,9.723,9.7372,9.6424,9.6549,16.674936,160.9948395864
1645164000000,2022-02-18 06:00:00,BOND/USD,9.6645,9.7389,9.6271,9.723,12.428294,120.840302562
1645160400000,2022-02-18 05:00:00,BOND/USD,9.6499,9.681,9.6159,9.6645,2.429776,23.482570152
1645156800000,2022-02-18 04:00:00,BOND/USD,10.2188,10.2188,9.4689,9.6499,6.248876,60.3010285124
1645153200000,2022-02-18 03:00:00,BOND/USD,9.6372,10.2188,9.3001,10.2188,5.870897,59.9935222636
1645149600000,2022-02-18 02:00:00,BOND/USD,9.6184,9.66,9.5894,9.6372,79.829485,769.3327128420001
1645146000000,2022-02-18 01:00:00,BOND/USD,9.5482,9.627,9.5122,9.6184,24.008301,230.9214423384
1645142400000,2022-02-18 00:00:00,BOND/USD,9.5025,9.557,9.4967,9.5482,4.393912,41.9539505584
1645138800000,2022-02-17 23:00:00,BOND/USD,9.5716,9.5721,9.4868,9.5025,75.147419,714.0883490475
1645135200000,2022-02-17 22:00:00,BOND/USD,9.6153,9.691,9.4958,9.5716,1.718875,16.452383949999998
1645131600000,2022-02-17 21:00:00,BOND/USD,9.6315,9.6372,9.4272,9.6153,5.272687,50.6984673111
1645128000000,2022-02-17 20:00:00,BOND/USD,9.6788,9.6894,9.4137,9.6315,198.115338,1908.1478779470003
1645124400000,2022-02-17 19:00:00,BOND/USD,9.6885,9.6901,9.6202,9.6788,17.363212,168.05505630560003
1645120800000,2022-02-17 18:00:00,BOND/USD,9.8438,9.8438,9.573,9.6885,14.275099,138.3042966615
1645117200000,2022-02-17 17:00:00,BOND/USD,9.8795,9.8966,9.8074,9.8438,17.630083,173.54701103539998
1645113600000,2022-02-17 16:00:00,BOND/USD,9.8997,9.9508,9.8679,9.8795,4.917046,48.577955957
1645110000000,2022-02-17 15:00:00,BOND/USD,9.882,9.9187,9.8352,9.8997,29.388193,290.9342942421
1645106400000,2022-02-17 14:00:00,BOND/USD,10.0733,10.0733,9.8211,9.882,434.112111,4289.8958809020005
1645102800000,2022-02-17 13:00:00,BOND/USD,10.0395,10.0733,9.7682,10.0733,42.262902,425.7268907166
1645099200000,2022-02-17 12:00:00,BOND/USD,10.0063,10.0569,9.9919,10.0395,1.82205,18.292470975
1645095600000,2022-02-17 11:00:00,BOND/USD,10.0093,10.0512,9.994,10.0063,2.492465,24.9403525295
1645092000000,2022-02-17 10:00:00,BOND/USD,10.1148,10.1148,10.0093,10.0093,2.689836,26.9233754748
1645088400000,2022-02-17 09:00:00,BOND/USD,10.0569,10.1586,9.9543,10.1148,11.990993,121.2864959964
1645084800000,2022-02-17 08:00:00,BOND/USD,10.1506,10.1592,9.9601,10.0569,3.911057,39.3331091433
1645081200000,2022-02-17 07:00:00,BOND/USD,10.13,10.1506,10.0845,10.1506,123.927918,1257.9427244508
1645077600000,2022-02-17 06:00:00,BOND/USD,10.041,10.13,10.0192,10.13,20.190538,204.53014994000003
1645074000000,2022-02-17 05:00:00,BOND/USD,10.0972,10.1198,10.041,10.041,8.921602,89.58180568200001
1645070400000,2022-02-17 04:00:00,BOND/USD,10.0,10.0972,10.0,10.0972,0.93403,9.431087716
1645066800000,2022-02-17 03:00:00,BOND/USD,10.1731,10.2146,10.0,10.0,2.454978,24.54978
1645063200000,2022-02-17 02:00:00,BOND/USD,10.2221,10.224,10.1342,10.1731,25.61189,260.552318159
1645059600000,2022-02-17 01:00:00,BOND/USD,10.1934,10.2439,10.1786,10.2221,1.155104,11.8075885984
1645056000000,2022-02-17 00:00:00,BOND/USD,10.1737,10.1934,10.1214,10.1934,22.815116,232.5636034344
1645052400000,2022-02-16 23:00:00,BOND/USD,10.2026,10.2203,10.1737,10.1737,106.335138,1081.8217934706
1645048800000,2022-02-16 22:00:00,BOND/USD,10.1747,10.2697,10.1747,10.2026,0.542227,5.5321251902
1645045200000,2022-02-16 21:00:00,BOND/USD,10.2507,10.2696,10.1657,10.1747,31.40961,319.583358867
1645041600000,2022-02-16 20:00:00,BOND/USD,10.2177,10.2733,10.2037,10.2507,2.440464,25.0164643248
1645038000000,2022-02-16 19:00:00,BOND/USD,10.1082,10.2632,10.0625,10.2177,57.967726,592.2968339502
1645034400000,2022-02-16 18:00:00,BOND/USD,10.525,10.525,10.0137,10.1082,65.287904,659.9431912128
1645030800000,2022-02-16 17:00:00,BOND/USD,9.9846,10.55,9.459,10.525,2.109328,22.2006772
1645027200000,2022-02-16 16:00:00,BOND/USD,10.0655,10.0745,9.9846,9.9846,2.267366,22.6387425636
1645023600000,2022-02-16 15:00:00,BOND/USD,10.0236,10.095,10.0236,10.0655,25.588729,257.5633517495
1645020000000,2022-02-16 14:00:00,BOND/USD,9.8925,10.0792,9.8925,10.0236,55.809871,559.4158229556
1645016400000,2022-02-16 13:00:00,BOND/USD,10.2222,10.2691,9.8925,9.8925,26.149098,258.679951965
1645012800000,2022-02-16 12:00:00,BOND/USD,10.3287,10.3287,10.2047,10.2222,1.382206,14.1291861732
1645009200000,2022-02-16 11:00:00,BOND/USD,10.211,10.3287,10.211,10.3287,15.010719,155.0412133353
1645005600000,2022-02-16 10:00:00,BOND/USD,10.287,10.3008,10.211,10.211,1.422356,14.523677116
1645002000000,2022-02-16 09:00:00,BOND/USD,10.3347,10.3347,10.2552,10.287,12.988739,133.61515809300002
1644998400000,2022-02-16 08:00:00,BOND/USD,10.3469,10.3922,10.3237,10.3347,3.83994,39.684627918
1644994800000,2022-02-16 07:00:00,BOND/USD,10.3343,10.3502,10.2869,10.3469,63.249787,654.4392211103
1644991200000,2022-02-16 06:00:00,BOND/USD,10.3616,10.3835,10.3176,10.3343,3.984434,41.1763362862
1644987600000,2022-02-16 05:00:00,BOND/USD,10.2784,10.3616,10.2547,10.3616,4.421316,45.8119078656
1644984000000,2022-02-16 04:00:00,BOND/USD,10.5007,10.5007,10.2444,10.2784,101.560203,1043.8763905152
1644980400000,2022-02-16 03:00:00,BOND/USD,10.3039,10.5007,10.303,10.5007,57.332665,602.0331153655
1644976800000,2022-02-16 02:00:00,BOND/USD,10.3571,10.3683,10.2535,10.3039,188.247732,1939.6858057548
1644973200000,2022-02-16 01:00:00,BOND/USD,10.4036,10.5033,9.8,10.3571,24.863088,257.5094887248
1644969600000,2022-02-16 00:00:00,BOND/USD,10.4563,10.4563,10.3477,10.4036,9.068702,94.3471481272
1644966000000,2022-02-15 23:00:00,BOND/USD,10.4136,10.5499,10.393,10.4563,48.005347,501.95830983610006
1644962400000,2022-02-15 22:00:00,BOND/USD,10.3522,10.4678,10.3035,10.4136,1.985076,20.6717874336
1644958800000,2022-02-15 21:00:00,BOND/USD,10.3133,10.3913,10.2829,10.3522,3.439601,35.6074374722
1644955200000,2022-02-15 20:00:00,BOND/USD,10.4086,10.4661,10.2932,10.3133,7.108672,73.3138669376
1644951600000,2022-02-15 19:00:00,BOND/USD,10.3153,10.4086,10.2892,10.4086,227.232467,2365.1718560162003
1644948000000,2022-02-15 18:00:00,BOND/USD,10.195,10.3205,10.1277,10.3153,6.011937,62.0149337361
1644944400000,2022-02-15 17:00:00,BOND/USD,9.8001,10.55,9.8,10.195,1865.300868,19016.74234926
1644940800000,2022-02-15 16:00:00,BOND/USD,9.8001,10.55,9.8001,9.8001,6.239457,61.1473025457
1644937200000,2022-02-15 15:00:00,BOND/USD,10.4874,10.55,9.8001,9.8001,15.58238,152.708882238
1644933600000,2022-02-15 14:00:00,BOND/USD,10.4549,10.4987,10.4057,10.4874,2.207849,23.1545956026
1644930000000,2022-02-15 13:00:00,BOND/USD,10.3717,10.4549,10.3701,10.4549,27.089022,283.2130161078
1644926400000,2022-02-15 12:00:00,BOND/USD,10.3331,10.3717,10.27,10.3717,17.984988,186.5349000396
1644922800000,2022-02-15 11:00:00,BOND/USD,10.3307,10.3825,10.3195,10.3331,3.075335,31.7777440885
1644919200000,2022-02-15 10:00:00,BOND/USD,10.254,10.3957,10.254,10.3307,0.660406,6.8224562642
1644915600000,2022-02-15 09:00:00,BOND/USD,10.2393,10.3009,10.2167,10.254,1.949005,19.98509727
1644912000000,2022-02-15 08:00:00,BOND/USD,10.1744,10.2694,10.1744,10.2393,5.231169,53.563508741700005
1644908400000,2022-02-15 07:00:00,BOND/USD,10.2173,10.2199,10.1634,10.1744,3.310352,33.6808453888
1644904800000,2022-02-15 06:00:00,BOND/USD,10.2212,10.231,10.1898,10.2173,33.26291,339.857130343
1644901200000,2022-02-15 05:00:00,BOND/USD,10.2961,10.2961,10.2061,10.2212,5.028129,51.3935121348
1644897600000,2022-02-15 04:00:00,BOND/USD,10.3259,10.3459,10.2901,10.2961,6.38179,65.70754801899999
1644894000000,2022-02-15 03:00:00,BOND/USD,10.3407,10.3453,10.3146,10.3259,63.391966,654.5791017194
1644890400000,2022-02-15 02:00:00,BOND/USD,10.258,10.3775,10.258,10.3407,56.145253,580.5812176971
1644886800000,2022-02-15 01:00:00,BOND/USD,10.0487,10.3244,10.0116,10.258,14.648707,150.266436406
1644883200000,2022-02-15 00:00:00,BOND/USD,10.0564,10.0658,10.0244,10.0487,3.845034,38.637593155800005
1644879600000,2022-02-14 23:00:00,BOND/USD,10.0869,10.1104,10.0496,10.0564,1.408166,14.1610805624
1644876000000,2022-02-14 22:00:00,BOND/USD,9.955,10.105,9.9113,10.0869,2.012885,20.3037697065
1644872400000,2022-02-14 21:00:00,BOND/USD,9.9864,10.0015,9.8617,9.955,7.635122,76.00763951
1644868800000,2022-02-14 20:00:00,BOND/USD,9.8778,10.0958,9.8778,9.9864,1810.117304,18076.5554446656
1644865200000,2022-02-14 19:00:00,BOND/USD,10.1035,10.1762,9.8622,9.8778,5.249906,51.8575214868
1644861600000,2022-02-14 18:00:00,BOND/USD,10.2525,10.2525,10.1034,10.1035,20.295257,205.0531290995
1644858000000,2022-02-14 17:00:00,BOND/USD,10.2957,10.3191,10.2324,10.2525,2.069012,21.21254553
1644854400000,2022-02-14 16:00:00,BOND/USD,10.4922,10.5184,10.2941,10.2957,75.849758,780.9263534406
1644850800000,2022-02-14 15:00:00,BOND/USD,10.316,10.4922,10.316,10.4922,13.563228,142.30810082160002
