unix,date,symbol,open,high,low,close,Volume ASH,Volume USD
1648648800000,2022-03-30 14:00:00,ASH/USD,10.011,10.011,10.011,10.011,0.0,0.0
1648645200000,2022-03-30 13:00:00,ASH/USD,10.011,10.011,10.011,10.011,0.0,0.0
1648641600000,2022-03-30 12:00:00,ASH/USD,11.0,11.01,10.0,10.011,158.491729,1586.6606990189998
1648638000000,2022-03-30 11:00:00,ASH/USD,11.0,11.0,11.0,11.0,0.0,0.0
1648634400000,2022-03-30 10:00:00,ASH/USD,11.0,11.0,11.0,11.0,0.0,0.0
1648630800000,2022-03-30 09:00:00,ASH/USD,11.0,11.0,11.0,11.0,0.0,0.0
1648627200000,2022-03-30 08:00:00,ASH/USD,11.0,11.0,11.0,11.0,0.0,0.0
1648623600000,2022-03-30 07:00:00,ASH/USD,11.0,11.0,11.0,11.0,0.0,0.0
1648620000000,2022-03-30 06:00:00,ASH/USD,11.0,11.0,11.0,11.0,0.0,0.0
1648616400000,2022-03-30 05:00:00,ASH/USD,11.0,11.0,11.0,11.0,0.0,0.0
1648612800000,2022-03-30 04:00:00,ASH/USD,11.0,11.0,11.0,11.0,0.0,0.0
1648609200000,2022-03-30 03:00:00,ASH/USD,11.0,11.0,11.0,11.0,0.0,0.0
1648605600000,2022-03-30 02:00:00,ASH/USD,11.0,11.0,11.0,11.0,0.0,0.0
1648602000000,2022-03-30 01:00:00,ASH/USD,11.0,11.0,11.0,11.0,0.0,0.0
1648598400000,2022-03-30 00:00:00,ASH/USD,11.0,11.0,11.0,11.0,0.0,0.0
1648594800000,2022-03-29 23:00:00,ASH/USD,11.0,11.0,11.0,11.0,0.0,0.0
1648591200000,2022-03-29 22:00:00,ASH/USD,10.0,11.0,10.0,11.0,3.813989,41.953879
1648587600000,2022-03-29 21:00:00,ASH/USD,12.5,12.5,10.0,10.0,579.858235,5798.582350000001
1648584000000,2022-03-29 20:00:00,ASH/USD,13.42,13.42,12.5,12.5,3.681044,46.01305
1648580400000,2022-03-29 19:00:00,ASH/USD,12.99,13.42,12.5,13.42,23.139103,310.52676226
1648576800000,2022-03-29 18:00:00,ASH/USD,12.99,12.99,12.99,12.99,0.0,0.0
1648573200000,2022-03-29 17:00:00,ASH/USD,12.99,12.99,12.99,12.99,3.181343,41.32564557
1648569600000,2022-03-29 16:00:00,ASH/USD,12.99,12.99,12.99,12.99,0.007698,0.09999702
1648566000000,2022-03-29 15:00:00,ASH/USD,12.989,12.99,12.989,12.99,0.01144,0.1486056
1648562400000,2022-03-29 14:00:00,ASH/USD,12.1,12.99,12.1,12.989,50.0,649.45
1648558800000,2022-03-29 13:00:00,ASH/USD,12.988,12.988,12.1,12.1,122.636884,1483.9062964
1648555200000,2022-03-29 12:00:00,ASH/USD,12.988,12.988,12.988,12.988,25.11896,326.24505248
1648551600000,2022-03-29 11:00:00,ASH/USD,12.1,12.988,12.1,12.988,4.37,56.75756
1648548000000,2022-03-29 10:00:00,ASH/USD,12.1,12.1,12.1,12.1,0.0,0.0
1648544400000,2022-03-29 09:00:00,ASH/USD,13.0,13.0,12.1,12.1,445.680563,5392.7348123
1648540800000,2022-03-29 08:00:00,ASH/USD,13.88,13.88,13.0,13.0,7.692307,99.999991
1648537200000,2022-03-29 07:00:00,ASH/USD,14.845,14.845,13.88,13.88,57.762184,801.73911392
1648533600000,2022-03-29 06:00:00,ASH/USD,14.845,14.845,14.845,14.845,0.0,0.0
1648530000000,2022-03-29 05:00:00,ASH/USD,14.845,14.845,14.845,14.845,0.0,0.0
1648526400000,2022-03-29 04:00:00,ASH/USD,12.25,14.845,12.25,14.845,0.20458,3.0369901
1648522800000,2022-03-29 03:00:00,ASH/USD,12.0,16.95,12.0,12.25,964.491019,11815.01498275
1648519200000,2022-03-29 02:00:00,ASH/USD,12.0,12.0,12.0,12.0,0.0,0.0
1648515600000,2022-03-29 01:00:00,ASH/USD,12.0,12.0,12.0,12.0,0.0,0.0
1648512000000,2022-03-29 00:00:00,ASH/USD,14.751,14.751,12.0,12.0,252.756755,3033.08106
1648508400000,2022-03-28 23:00:00,ASH/USD,14.751,14.751,14.74,14.751,224.124444,3306.059673444
1648504800000,2022-03-28 22:00:00,ASH/USD,14.75,14.751,14.75,14.751,20.153209,297.279985959
1648501200000,2022-03-28 21:00:00,ASH/USD,14.75,14.75,14.75,14.75,90.92994,1341.216615
1648497600000,2022-03-28 20:00:00,ASH/USD,12.76,14.8,12.76,14.75,27.957627,412.37499825
1648494000000,2022-03-28 19:00:00,ASH/USD,16.0,16.0,12.75,12.76,153.983738,1964.83249688
1648490400000,2022-03-28 18:00:00,ASH/USD,16.1,16.1,15.444,16.0,126.300148,2020.802368
1648486800000,2022-03-28 17:00:00,ASH/USD,19.135,23.0,16.1,16.1,751.339134,12096.5600574
1648483200000,2022-03-28 16:00:00,ASH/USD,22.5,23.0,18.001,19.135,72.117122,1379.96112947
1648479600000,2022-03-28 15:00:00,ASH/USD,24.07,24.07,21.656,22.5,15.082891,339.3650475
1648476000000,2022-03-28 14:00:00,ASH/USD,24.07,24.677,23.0,24.07,1.016386,24.46441102
1648472400000,2022-03-28 13:00:00,ASH/USD,23.716,24.07,23.716,24.07,0.058745,1.41399215
1648468800000,2022-03-28 12:00:00,ASH/USD,23.716,23.716,23.716,23.716,0.0,0.0
1648465200000,2022-03-28 11:00:00,ASH/USD,23.716,23.716,23.716,23.716,0.0,0.0
1648461600000,2022-03-28 10:00:00,ASH/USD,23.0,24.0,23.0,23.716,15.929654,377.787674264
1648458000000,2022-03-28 09:00:00,ASH/USD,22.5,23.0,22.5,23.0,81.745309,1880.142107
1648454400000,2022-03-28 08:00:00,ASH/USD,22.5,22.5,22.5,22.5,0.0,0.0
1648450800000,2022-03-28 07:00:00,ASH/USD,22.5,22.5,22.5,22.5,0.0,0.0
1648447200000,2022-03-28 06:00:00,ASH/USD,21.5,22.5,21.5,22.5,157.152529,3535.9319024999995
1648443600000,2022-03-28 05:00:00,ASH/USD,20.404,21.5,20.404,21.5,17.177767,369.3219905
1648440000000,2022-03-28 04:00:00,ASH/USD,19.0,21.5,19.0,20.404,39.228327,800.414784108
1648436400000,2022-03-28 03:00:00,ASH/USD,19.5,20.05,19.0,19.0,42.447652,806.5053879999999
1648432800000,2022-03-28 02:00:00,ASH/USD,19.0,20.0,19.0,19.5,240.009972,4680.194454
1648429200000,2022-03-28 01:00:00,ASH/USD,19.0,19.0,19.0,19.0,8.285446,157.423474
1648425600000,2022-03-28 00:00:00,ASH/USD,18.9,19.0,18.899,19.0,35.852257,681.192883
1648422000000,2022-03-27 23:00:00,ASH/USD,18.9,18.9,18.9,18.9,0.010582,0.1999997999999999
1648418400000,2022-03-27 22:00:00,ASH/USD,18.03,18.9,18.0,18.9,15.005,283.5945
1648414800000,2022-03-27 21:00:00,ASH/USD,18.0,18.03,18.0,18.03,127.617148,2300.93717844
1648411200000,2022-03-27 20:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1648407600000,2022-03-27 19:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1648404000000,2022-03-27 18:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1648400400000,2022-03-27 17:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.005,0.09
1648396800000,2022-03-27 16:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.005,0.09
1648393200000,2022-03-27 15:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.005,0.09
1648389600000,2022-03-27 14:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1648386000000,2022-03-27 13:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.217133,3.908394
1648382400000,2022-03-27 12:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.005,0.09
1648378800000,2022-03-27 11:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.005,0.09
1648375200000,2022-03-27 10:00:00,ASH/USD,18.9,18.9,18.0,18.0,0.005,0.09
1648371600000,2022-03-27 09:00:00,ASH/USD,18.95,18.95,18.9,18.9,51.827493,979.5396177
1648368000000,2022-03-27 08:00:00,ASH/USD,18.95,18.95,18.95,18.95,0.0,0.0
1648364400000,2022-03-27 07:00:00,ASH/USD,18.95,18.95,18.95,18.95,0.0,0.0
1648360800000,2022-03-27 06:00:00,ASH/USD,18.95,18.95,18.95,18.95,0.0,0.0
1648357200000,2022-03-27 05:00:00,ASH/USD,18.95,18.95,18.95,18.95,0.0,0.0
1648353600000,2022-03-27 04:00:00,ASH/USD,18.95,18.95,18.95,18.95,15.945182,302.1611989
1648350000000,2022-03-27 03:00:00,ASH/USD,18.95,18.95,18.95,18.95,0.0,0.0
1648346400000,2022-03-27 02:00:00,ASH/USD,18.95,18.95,18.95,18.95,0.0,0.0
1648342800000,2022-03-27 01:00:00,ASH/USD,18.95,18.95,18.95,18.95,0.005,0.09475
1648339200000,2022-03-27 00:00:00,ASH/USD,18.95,18.95,18.95,18.95,0.0,0.0
1648335600000,2022-03-26 23:00:00,ASH/USD,18.95,18.95,18.95,18.95,0.0,0.0
1648332000000,2022-03-26 22:00:00,ASH/USD,18.95,18.95,18.95,18.95,0.0,0.0
1648328400000,2022-03-26 21:00:00,ASH/USD,18.95,18.95,18.95,18.95,0.0,0.0
1648324800000,2022-03-26 20:00:00,ASH/USD,18.95,18.95,18.95,18.95,0.0,0.0
1648321200000,2022-03-26 19:00:00,ASH/USD,18.95,18.95,18.95,18.95,0.0,0.0
1648317600000,2022-03-26 18:00:00,ASH/USD,18.951,18.951,18.95,18.95,0.005,0.09475
1648314000000,2022-03-26 17:00:00,ASH/USD,18.95,19.0,18.95,18.951,20.325331,385.185347781
1648310400000,2022-03-26 16:00:00,ASH/USD,18.95,18.95,18.95,18.95,0.0,0.0
1648306800000,2022-03-26 15:00:00,ASH/USD,18.95,18.95,18.95,18.95,0.005,0.09475
1648303200000,2022-03-26 14:00:00,ASH/USD,18.95,18.951,18.95,18.95,0.030651,0.58083645
1648299600000,2022-03-26 13:00:00,ASH/USD,18.95,18.95,18.95,18.95,0.005,0.09475
1648296000000,2022-03-26 12:00:00,ASH/USD,18.95,18.95,18.95,18.95,0.005,0.09475
1648292400000,2022-03-26 11:00:00,ASH/USD,18.95,19.0,18.95,18.95,0.05777,1.0947415
1648288800000,2022-03-26 10:00:00,ASH/USD,17.153,18.95,17.153,18.95,42.604956,807.3639162
1648285200000,2022-03-26 09:00:00,ASH/USD,17.75,18.945,17.152,17.153,58.289945,999.847426585
1648281600000,2022-03-26 08:00:00,ASH/USD,19.488,19.5,17.75,17.75,46.830964,831.2496110000001
1648278000000,2022-03-26 07:00:00,ASH/USD,19.488,19.488,19.488,19.488,0.005,0.09744
1648274400000,2022-03-26 06:00:00,ASH/USD,19.5,19.5,19.488,19.488,0.005,0.09744
1648270800000,2022-03-26 05:00:00,ASH/USD,19.5,19.5,19.5,19.5,139.64641,2723.104995
1648267200000,2022-03-26 04:00:00,ASH/USD,20.2,20.2,19.5,19.5,0.624668,12.181026
1648263600000,2022-03-26 03:00:00,ASH/USD,20.2,20.2,20.2,20.2,0.0,0.0
1648260000000,2022-03-26 02:00:00,ASH/USD,20.2,20.2,20.2,20.2,0.0,0.0
1648256400000,2022-03-26 01:00:00,ASH/USD,20.2,20.2,20.2,20.2,0.0,0.0
1648252800000,2022-03-26 00:00:00,ASH/USD,20.2,20.2,20.2,20.2,0.0,0.0
1648249200000,2022-03-25 23:00:00,ASH/USD,20.2,20.2,20.2,20.2,0.0,0.0
1648245600000,2022-03-25 22:00:00,ASH/USD,20.2,20.2,20.2,20.2,0.0,0.0
1648242000000,2022-03-25 21:00:00,ASH/USD,20.2,20.2,20.2,20.2,0.0,0.0
1648238400000,2022-03-25 20:00:00,ASH/USD,20.2,20.2,20.2,20.2,0.0,0.0
1648234800000,2022-03-25 19:00:00,ASH/USD,20.2,20.2,20.2,20.2,0.0,0.0
1648231200000,2022-03-25 18:00:00,ASH/USD,20.2,20.2,20.2,20.2,0.0,0.0
1648227600000,2022-03-25 17:00:00,ASH/USD,20.2,20.2,20.2,20.2,0.0,0.0
1648224000000,2022-03-25 16:00:00,ASH/USD,20.2,20.2,20.2,20.2,0.121864,2.4616528
1648220400000,2022-03-25 15:00:00,ASH/USD,20.2,20.2,20.2,20.2,0.019802,0.4000004
1648216800000,2022-03-25 14:00:00,ASH/USD,19.713,21.47,19.713,20.2,42.081244,850.0411287999999
1648213200000,2022-03-25 13:00:00,ASH/USD,19.325,20.0,19.325,19.713,5.900757,116.321622741
1648209600000,2022-03-25 12:00:00,ASH/USD,18.945,19.325,18.945,19.325,0.01197,0.2313202499999999
1648206000000,2022-03-25 11:00:00,ASH/USD,18.945,18.945,18.945,18.945,0.0,0.0
1648202400000,2022-03-25 10:00:00,ASH/USD,18.945,18.945,18.945,18.945,0.0,0.0
1648198800000,2022-03-25 09:00:00,ASH/USD,18.945,18.945,18.945,18.945,0.0,0.0
1648195200000,2022-03-25 08:00:00,ASH/USD,18.945,18.945,18.945,18.945,0.0,0.0
1648191600000,2022-03-25 07:00:00,ASH/USD,18.945,18.945,18.945,18.945,0.0,0.0
1648188000000,2022-03-25 06:00:00,ASH/USD,18.18,18.945,18.18,18.945,0.015557,0.294727365
1648184400000,2022-03-25 05:00:00,ASH/USD,18.945,18.945,18.18,18.18,0.005,0.0909
1648180800000,2022-03-25 04:00:00,ASH/USD,18.0,19.135,18.0,18.945,1.750848,33.16981536
1648177200000,2022-03-25 03:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1648173600000,2022-03-25 02:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.005555,0.09999
1648170000000,2022-03-25 01:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1648166400000,2022-03-25 00:00:00,ASH/USD,18.945,18.945,18.0,18.0,13.236898,238.264164
1648162800000,2022-03-24 23:00:00,ASH/USD,20.378,20.378,17.75,18.945,24.361941,461.536972245
1648159200000,2022-03-24 22:00:00,ASH/USD,20.378,20.378,20.378,20.378,0.005,0.10189
1648155600000,2022-03-24 21:00:00,ASH/USD,20.378,20.378,20.378,20.378,0.0,0.0
1648152000000,2022-03-24 20:00:00,ASH/USD,20.512,20.512,20.378,20.378,0.005,0.10189
1648148400000,2022-03-24 19:00:00,ASH/USD,20.378,20.512,20.378,20.512,10.0,205.12
1648144800000,2022-03-24 18:00:00,ASH/USD,20.378,20.378,20.378,20.378,0.0,0.0
1648141200000,2022-03-24 17:00:00,ASH/USD,20.378,20.378,20.378,20.378,0.0,0.0
1648137600000,2022-03-24 16:00:00,ASH/USD,20.378,20.378,20.378,20.378,0.0,0.0
1648134000000,2022-03-24 15:00:00,ASH/USD,20.512,20.512,20.378,20.378,0.028699,0.584828222
1648130400000,2022-03-24 14:00:00,ASH/USD,20.378,20.512,20.378,20.512,0.023699,0.486113888
1648126800000,2022-03-24 13:00:00,ASH/USD,20.378,20.378,20.378,20.378,0.0,0.0
1648123200000,2022-03-24 12:00:00,ASH/USD,20.378,20.378,20.378,20.378,0.0,0.0
1648119600000,2022-03-24 11:00:00,ASH/USD,20.378,20.378,20.378,20.378,0.0,0.0
1648116000000,2022-03-24 10:00:00,ASH/USD,20.378,20.378,20.378,20.378,0.0,0.0
1648112400000,2022-03-24 09:00:00,ASH/USD,20.378,20.378,20.378,20.378,0.0,0.0
1648108800000,2022-03-24 08:00:00,ASH/USD,20.378,20.378,20.378,20.378,0.0,0.0
1648105200000,2022-03-24 07:00:00,ASH/USD,20.378,20.378,20.378,20.378,0.0,0.0
1648101600000,2022-03-24 06:00:00,ASH/USD,20.378,20.378,20.378,20.378,0.005,0.10189
1648098000000,2022-03-24 05:00:00,ASH/USD,20.378,20.378,20.378,20.378,0.005,0.10189
1648094400000,2022-03-24 04:00:00,ASH/USD,20.378,20.378,20.378,20.378,0.005,0.10189
1648090800000,2022-03-24 03:00:00,ASH/USD,20.378,20.378,20.378,20.378,0.005,0.10189
1648087200000,2022-03-24 02:00:00,ASH/USD,20.378,20.378,20.378,20.378,0.005,0.10189
1648083600000,2022-03-24 01:00:00,ASH/USD,20.378,20.378,20.378,20.378,0.005,0.10189
1648080000000,2022-03-24 00:00:00,ASH/USD,20.378,20.378,20.378,20.378,0.005,0.10189
1648076400000,2022-03-23 23:00:00,ASH/USD,20.458,20.458,20.378,20.378,0.005,0.10189
1648072800000,2022-03-23 22:00:00,ASH/USD,20.512,20.512,20.378,20.458,3.91693,80.13255394
1648069200000,2022-03-23 21:00:00,ASH/USD,20.512,20.512,20.512,20.512,0.0,0.0
1648065600000,2022-03-23 20:00:00,ASH/USD,20.512,20.512,20.512,20.512,0.0,0.0
1648062000000,2022-03-23 19:00:00,ASH/USD,20.512,20.512,20.512,20.512,0.0,0.0
1648058400000,2022-03-23 18:00:00,ASH/USD,20.512,20.512,20.512,20.512,0.0,0.0
1648054800000,2022-03-23 17:00:00,ASH/USD,20.512,20.512,20.512,20.512,0.0,0.0
1648051200000,2022-03-23 16:00:00,ASH/USD,20.512,20.512,20.512,20.512,0.0,0.0
1648047600000,2022-03-23 15:00:00,ASH/USD,20.512,20.512,20.512,20.512,10.67,218.86304
1648044000000,2022-03-23 14:00:00,ASH/USD,20.512,20.512,20.512,20.512,0.0,0.0
1648040400000,2022-03-23 13:00:00,ASH/USD,20.512,20.512,20.512,20.512,0.0,0.0
1648036800000,2022-03-23 12:00:00,ASH/USD,20.512,20.512,20.512,20.512,24.215142,496.700992704
1648033200000,2022-03-23 11:00:00,ASH/USD,20.512,20.512,20.512,20.512,0.0,0.0
1648029600000,2022-03-23 10:00:00,ASH/USD,20.512,20.512,20.512,20.512,0.0,0.0
1648026000000,2022-03-23 09:00:00,ASH/USD,20.512,20.512,20.512,20.512,0.00856,0.17558272
1648022400000,2022-03-23 08:00:00,ASH/USD,20.512,20.512,20.512,20.512,0.0,0.0
1648018800000,2022-03-23 07:00:00,ASH/USD,20.512,20.512,20.512,20.512,0.0,0.0
1648015200000,2022-03-23 06:00:00,ASH/USD,20.512,20.512,20.512,20.512,0.0,0.0
1648011600000,2022-03-23 05:00:00,ASH/USD,20.512,20.512,20.512,20.512,0.0,0.0
1648008000000,2022-03-23 04:00:00,ASH/USD,20.512,20.512,20.512,20.512,0.0,0.0
1648004400000,2022-03-23 03:00:00,ASH/USD,20.512,20.512,20.512,20.512,0.0,0.0
1648000800000,2022-03-23 02:00:00,ASH/USD,20.512,20.512,20.512,20.512,0.0,0.0
1647997200000,2022-03-23 01:00:00,ASH/USD,20.512,20.512,20.512,20.512,0.0,0.0
1647993600000,2022-03-23 00:00:00,ASH/USD,20.512,20.512,20.512,20.512,2.0,41.024
1647990000000,2022-03-22 23:00:00,ASH/USD,20.512,20.512,20.512,20.512,19.451581,398.990829472
1647986400000,2022-03-22 22:00:00,ASH/USD,20.512,20.512,20.512,20.512,0.0,0.0
1647982800000,2022-03-22 21:00:00,ASH/USD,20.512,20.512,20.512,20.512,0.174004,3.569170048
1647979200000,2022-03-22 20:00:00,ASH/USD,18.575,20.512,18.575,20.512,81.337563,1668.3960922560002
1647975600000,2022-03-22 19:00:00,ASH/USD,18.575,18.575,18.575,18.575,0.0,0.0
1647972000000,2022-03-22 18:00:00,ASH/USD,18.575,18.575,18.575,18.575,0.0,0.0
1647968400000,2022-03-22 17:00:00,ASH/USD,18.575,18.575,18.575,18.575,0.0,0.0
1647964800000,2022-03-22 16:00:00,ASH/USD,18.575,18.575,18.575,18.575,0.0,0.0
1647961200000,2022-03-22 15:00:00,ASH/USD,18.575,18.575,18.575,18.575,0.0,0.0
1647957600000,2022-03-22 14:00:00,ASH/USD,18.575,18.575,18.575,18.575,0.0,0.0
1647954000000,2022-03-22 13:00:00,ASH/USD,18.575,18.575,18.575,18.575,0.0,0.0
1647950400000,2022-03-22 12:00:00,ASH/USD,18.575,18.575,18.575,18.575,0.0,0.0
1647946800000,2022-03-22 11:00:00,ASH/USD,18.575,18.575,18.575,18.575,0.0,0.0
1647943200000,2022-03-22 10:00:00,ASH/USD,18.575,18.575,18.575,18.575,0.0,0.0
1647939600000,2022-03-22 09:00:00,ASH/USD,18.575,18.575,18.575,18.575,0.0,0.0
1647936000000,2022-03-22 08:00:00,ASH/USD,18.575,18.575,18.575,18.575,0.0,0.0
1647932400000,2022-03-22 07:00:00,ASH/USD,18.575,18.575,18.575,18.575,0.005,0.092875
1647928800000,2022-03-22 06:00:00,ASH/USD,18.575,18.575,18.575,18.575,0.005,0.092875
1647925200000,2022-03-22 05:00:00,ASH/USD,18.575,18.575,18.575,18.575,0.005,0.092875
1647921600000,2022-03-22 04:00:00,ASH/USD,18.575,18.575,18.575,18.575,0.005,0.092875
1647918000000,2022-03-22 03:00:00,ASH/USD,18.575,18.575,18.575,18.575,0.005,0.092875
1647914400000,2022-03-22 02:00:00,ASH/USD,18.575,18.575,18.575,18.575,0.005,0.092875
1647910800000,2022-03-22 01:00:00,ASH/USD,18.575,18.575,18.575,18.575,0.005,0.092875
1647907200000,2022-03-22 00:00:00,ASH/USD,18.625,18.625,18.575,18.575,0.005,0.092875
1647903600000,2022-03-21 23:00:00,ASH/USD,19.713,19.713,18.575,18.625,0.005,0.093125
1647900000000,2022-03-21 22:00:00,ASH/USD,19.713,19.713,19.713,19.713,0.0,0.0
1647896400000,2022-03-21 21:00:00,ASH/USD,19.713,19.713,19.713,19.713,0.0,0.0
1647892800000,2022-03-21 20:00:00,ASH/USD,19.713,19.713,19.713,19.713,0.0,0.0
1647889200000,2022-03-21 19:00:00,ASH/USD,19.713,19.713,19.713,19.713,0.0,0.0
1647885600000,2022-03-21 18:00:00,ASH/USD,19.713,19.713,19.713,19.713,0.0,0.0
1647882000000,2022-03-21 17:00:00,ASH/USD,19.52,19.713,19.52,19.713,0.006,0.118278
1647878400000,2022-03-21 16:00:00,ASH/USD,19.52,19.52,19.52,19.52,0.0,0.0
1647874800000,2022-03-21 15:00:00,ASH/USD,18.625,19.52,18.625,19.52,100.0,1952.0
1647871200000,2022-03-21 14:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.0,0.0
1647867600000,2022-03-21 13:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.0,0.0
1647864000000,2022-03-21 12:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.0,0.0
1647860400000,2022-03-21 11:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.0,0.0
1647856800000,2022-03-21 10:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.0,0.0
1647853200000,2022-03-21 09:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.0,0.0
1647849600000,2022-03-21 08:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.0,0.0
1647846000000,2022-03-21 07:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.0,0.0
1647842400000,2022-03-21 06:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.0,0.0
1647838800000,2022-03-21 05:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.0,0.0
1647835200000,2022-03-21 04:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.0,0.0
1647831600000,2022-03-21 03:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.0,0.0
1647828000000,2022-03-21 02:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.0,0.0
1647824400000,2022-03-21 01:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.0,0.0
1647820800000,2022-03-21 00:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.0,0.0
1647817200000,2022-03-20 23:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.0,0.0
1647813600000,2022-03-20 22:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.0,0.0
1647810000000,2022-03-20 21:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.0,0.0
1647806400000,2022-03-20 20:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.0,0.0
1647802800000,2022-03-20 19:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.0,0.0
1647799200000,2022-03-20 18:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.0,0.0
1647795600000,2022-03-20 17:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.0,0.0
1647792000000,2022-03-20 16:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.0,0.0
1647788400000,2022-03-20 15:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.0,0.0
1647784800000,2022-03-20 14:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.005,0.093125
1647781200000,2022-03-20 13:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.0,0.0
1647777600000,2022-03-20 12:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.0,0.0
1647774000000,2022-03-20 11:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.0,0.0
1647770400000,2022-03-20 10:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.007151,0.133187375
1647766800000,2022-03-20 09:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.005,0.093125
1647763200000,2022-03-20 08:00:00,ASH/USD,18.625,18.625,18.625,18.625,0.005,0.093125
1647759600000,2022-03-20 07:00:00,ASH/USD,19.135,19.135,18.625,18.625,0.005,0.093125
1647756000000,2022-03-20 06:00:00,ASH/USD,18.25,19.135,18.25,19.135,9.984878,191.06064053000003
1647752400000,2022-03-20 05:00:00,ASH/USD,18.25,18.25,18.25,18.25,0.005,0.09125
1647748800000,2022-03-20 04:00:00,ASH/USD,18.25,18.25,18.25,18.25,0.005,0.09125
1647745200000,2022-03-20 03:00:00,ASH/USD,18.25,18.25,18.25,18.25,0.005,0.09125
1647741600000,2022-03-20 02:00:00,ASH/USD,19.0,19.0,18.25,18.25,0.005122,0.0934764999999999
1647738000000,2022-03-20 01:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1647734400000,2022-03-20 00:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1647730800000,2022-03-19 23:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1647727200000,2022-03-19 22:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1647723600000,2022-03-19 21:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1647720000000,2022-03-19 20:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1647716400000,2022-03-19 19:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1647712800000,2022-03-19 18:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1647709200000,2022-03-19 17:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1647705600000,2022-03-19 16:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1647702000000,2022-03-19 15:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1647698400000,2022-03-19 14:00:00,ASH/USD,18.0,19.0,18.0,19.0,0.011849,0.225131
1647694800000,2022-03-19 13:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1647691200000,2022-03-19 12:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.005,0.09
1647687600000,2022-03-19 11:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.005,0.09
1647684000000,2022-03-19 10:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.005,0.09
1647680400000,2022-03-19 09:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.005,0.09
1647676800000,2022-03-19 08:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.005,0.09
1647673200000,2022-03-19 07:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.005,0.09
1647669600000,2022-03-19 06:00:00,ASH/USD,19.0,19.0,18.0,18.0,0.005,0.09
