unix,date,symbol,open,high,low,close,Volume AAVE,Volume USD
1645902000000,2022-02-26 19:00:00,AAVE/USD,137.077,138.967,137.077,137.9183,5.043805,695.6330111314999
1645898400000,2022-02-26 18:00:00,AAVE/USD,137.6231,137.7269,135.1345,137.077,69.033235,9462.868754095
1645894800000,2022-02-26 17:00:00,AAVE/USD,137.2196,137.9379,136.7426,137.6231,20.025403,2755.9580396093
1645891200000,2022-02-26 16:00:00,AAVE/USD,138.303,138.3175,136.9791,137.2196,120.034,16471.017466400004
1645887600000,2022-02-26 15:00:00,AAVE/USD,138.2841,139.0763,138.1656,138.303,5.726546,791.998491438
1645884000000,2022-02-26 14:00:00,AAVE/USD,138.0166,138.7256,136.6689,138.2841,36.357219,5027.6253079179
1645880400000,2022-02-26 13:00:00,AAVE/USD,137.744,139.0909,137.3006,138.0166,20.887365,2882.803100259
1645876800000,2022-02-26 12:00:00,AAVE/USD,137.2741,137.7649,136.1851,137.744,3.199518,440.714407392
1645873200000,2022-02-26 11:00:00,AAVE/USD,139.8865,140.0124,136.5853,137.2741,160.69309,22058.999305969
1645869600000,2022-02-26 10:00:00,AAVE/USD,138.7114,140.2124,138.5271,139.8865,5.041421,705.2267387165
1645866000000,2022-02-26 09:00:00,AAVE/USD,139.272,139.851,137.6424,138.7114,9.053407,1255.8107597398
1645862400000,2022-02-26 08:00:00,AAVE/USD,141.8141,142.6817,138.3468,139.272,7.63717,1063.64394024
1645858800000,2022-02-26 07:00:00,AAVE/USD,140.047,141.8141,139.0357,141.8141,4.526964,641.9873253924001
1645855200000,2022-02-26 06:00:00,AAVE/USD,140.7061,141.4068,139.7281,140.047,283.397683,39688.995311101
1645851600000,2022-02-26 05:00:00,AAVE/USD,142.2197,142.2831,139.2378,140.7061,12.253759,1724.1786392299
1645848000000,2022-02-26 04:00:00,AAVE/USD,141.6115,142.8187,140.9819,142.2197,108.457473,15424.789272818098
1645844400000,2022-02-26 03:00:00,AAVE/USD,141.1319,141.6896,139.9337,141.6115,187.249321,26516.6572207915
1645840800000,2022-02-26 02:00:00,AAVE/USD,141.9029,141.9029,140.2774,141.1319,18.084533,2552.3045029027003
1645837200000,2022-02-26 01:00:00,AAVE/USD,142.8114,143.257,141.0576,141.9029,23.002886,3264.1762317694
1645833600000,2022-02-26 00:00:00,AAVE/USD,139.4879,144.8423,139.4879,142.8114,30.698814,4384.1406056796
1645830000000,2022-02-25 23:00:00,AAVE/USD,143.071,143.118,139.2546,139.4879,144.565534,20165.1427500386
1645826400000,2022-02-25 22:00:00,AAVE/USD,140.8173,143.1429,139.9337,143.071,36.240687,5184.991329777
1645822800000,2022-02-25 21:00:00,AAVE/USD,139.439,141.6175,139.1434,140.8173,92.961471,13090.5833502483
1645819200000,2022-02-25 20:00:00,AAVE/USD,137.571,139.9022,137.4944,139.439,17.49875,2440.00820125
1645815600000,2022-02-25 19:00:00,AAVE/USD,137.1708,139.1521,136.9791,137.571,9.224763,1269.059870673
1645812000000,2022-02-25 18:00:00,AAVE/USD,138.0453,138.4568,136.8359,137.1708,15.305485,2099.465621838
1645808400000,2022-02-25 17:00:00,AAVE/USD,139.3152,139.851,136.624,138.0453,249.981029,34508.7061426137
1645804800000,2022-02-25 16:00:00,AAVE/USD,137.319,139.3152,136.114,139.3152,32.498777,4527.573617510399
1645801200000,2022-02-25 15:00:00,AAVE/USD,134.0529,137.4818,133.2491,137.319,63.809211,8762.217045308998
1645797600000,2022-02-25 14:00:00,AAVE/USD,135.7174,137.9379,134.0529,134.0529,32.733024,4387.9567929696
1645794000000,2022-02-25 13:00:00,AAVE/USD,129.8859,138.147,129.8859,135.7174,267.133093,36254.6088359182
1645790400000,2022-02-25 12:00:00,AAVE/USD,125.9926,130.1415,125.9926,129.8859,52.356626,6800.3874889734
1645786800000,2022-02-25 11:00:00,AAVE/USD,124.4496,125.9926,123.567,125.9926,3.165135,398.783588001
1645783200000,2022-02-25 10:00:00,AAVE/USD,125.0479,125.0713,123.7645,124.4496,0.764407,95.1301453872
1645779600000,2022-02-25 09:00:00,AAVE/USD,124.186,125.0479,122.1375,125.0479,6.320485,790.3633762315
1645776000000,2022-02-25 08:00:00,AAVE/USD,125.4224,125.4405,123.567,124.186,5.711597,709.300385042
1645772400000,2022-02-25 07:00:00,AAVE/USD,125.8858,126.518,125.0132,125.4224,1.77075,222.0917148
1645768800000,2022-02-25 06:00:00,AAVE/USD,123.9476,125.8858,123.567,125.8858,6.06579,763.596826782
1645765200000,2022-02-25 05:00:00,AAVE/USD,125.4,125.9,123.146,123.9476,145.946851,18089.7619090076
1645761600000,2022-02-25 04:00:00,AAVE/USD,125.8858,126.2689,125.4,125.4,2.939485,368.611419
1645758000000,2022-02-25 03:00:00,AAVE/USD,126.0738,126.0738,124.3861,125.8858,5.601424,705.1397413792
1645754400000,2022-02-25 02:00:00,AAVE/USD,125.7077,126.518,125.5288,126.0738,23.937681,3017.9144068578003
1645750800000,2022-02-25 01:00:00,AAVE/USD,123.5161,127.1534,123.1653,125.7077,10.620445,1335.0717139265
1645747200000,2022-02-25 00:00:00,AAVE/USD,125.3022,126.615,123.481,123.5161,14.891737,1839.3692764657
1645743600000,2022-02-24 23:00:00,AAVE/USD,123.7721,125.5143,123.7721,125.3022,5.875089,736.1615768958
1645740000000,2022-02-24 22:00:00,AAVE/USD,128.4307,128.4979,123.5301,123.7721,355.193203,43963.00864103629
1645736400000,2022-02-24 21:00:00,AAVE/USD,128.6107,128.9591,126.4763,128.4307,58.283355,7485.3720809985
1645732800000,2022-02-24 20:00:00,AAVE/USD,126.943,131.6915,126.943,128.6107,514.454449,66164.3468040043
1645729200000,2022-02-24 19:00:00,AAVE/USD,123.6542,126.943,123.146,126.943,129.171921,16397.471167503
1645725600000,2022-02-24 18:00:00,AAVE/USD,119.6883,125.2568,119.6883,123.6542,39.181749,4844.9878271958005
1645722000000,2022-02-24 17:00:00,AAVE/USD,121.4992,121.6704,118.9022,119.6883,14.648786,1753.2882934037998
1645718400000,2022-02-24 16:00:00,AAVE/USD,120.7028,122.9045,119.7857,121.4992,734.473966,89237.9992898272
1645714800000,2022-02-24 15:00:00,AAVE/USD,118.6789,121.759,117.429,120.7028,181.244592,21876.7297392576
1645711200000,2022-02-24 14:00:00,AAVE/USD,115.9608,119.3509,115.3813,118.6789,99.799188,11844.0578527332
1645707600000,2022-02-24 13:00:00,AAVE/USD,114.5876,117.8422,113.7142,115.9608,159.242872,18465.9308314176
1645704000000,2022-02-24 12:00:00,AAVE/USD,116.1889,116.1889,113.4159,114.5876,114.587807,13130.3417933932
1645700400000,2022-02-24 11:00:00,AAVE/USD,114.6995,116.1889,113.4159,116.1889,16.593758,1928.0104888862
1645696800000,2022-02-24 10:00:00,AAVE/USD,115.2739,115.6083,113.2406,114.6995,50.798038,5826.509559581
1645693200000,2022-02-24 09:00:00,AAVE/USD,116.092,117.6409,115.0931,115.2739,25.512836,2940.9641057804
1645689600000,2022-02-24 08:00:00,AAVE/USD,116.17,118.5408,114.8814,116.092,100.453816,11661.884407072
1645686000000,2022-02-24 07:00:00,AAVE/USD,114.5483,117.9483,112.5836,116.17,33.017333,3835.62357461
1645682400000,2022-02-24 06:00:00,AAVE/USD,115.3907,116.8149,114.5483,114.5483,58.033501,6647.6388825983
1645678800000,2022-02-24 05:00:00,AAVE/USD,120.2629,120.7593,113.0581,115.3907,119.500227,13789.214843688898
1645675200000,2022-02-24 04:00:00,AAVE/USD,119.7857,121.2248,117.7997,120.2629,168.994402,20323.7568682858
1645671600000,2022-02-24 03:00:00,AAVE/USD,125.2626,125.5143,119.1921,119.7857,286.568076,34326.757581313206
1645668000000,2022-02-24 02:00:00,AAVE/USD,130.1397,130.3939,125.2626,125.2626,98.371348,12322.2508159848
1645664400000,2022-02-24 01:00:00,AAVE/USD,128.9597,130.5029,128.6361,130.1397,31.554912,4106.546781206401
1645660800000,2022-02-24 00:00:00,AAVE/USD,130.3408,131.6915,128.925,128.9597,145.614893,18778.4529168121
1645657200000,2022-02-23 23:00:00,AAVE/USD,136.0804,136.255,130.3408,130.3408,50.196767,6542.6867681936
1645653600000,2022-02-23 22:00:00,AAVE/USD,134.7101,136.0804,132.6545,136.0804,111.59419,15185.782012876
1645650000000,2022-02-23 21:00:00,AAVE/USD,136.0968,136.2742,134.0821,134.7101,223.680114,30131.970524951405
1645646400000,2022-02-23 20:00:00,AAVE/USD,135.2045,136.418,134.2036,136.0968,5.727386,779.4789069648
1645642800000,2022-02-23 19:00:00,AAVE/USD,137.4659,138.023,134.8508,135.2045,274.168629,37068.8323996305
1645639200000,2022-02-23 18:00:00,AAVE/USD,137.9526,138.5555,136.7613,137.4659,10.988529,1510.5480286611
1645635600000,2022-02-23 17:00:00,AAVE/USD,141.6175,142.8949,137.9283,137.9526,78.967629,10893.7897363854
1645632000000,2022-02-23 16:00:00,AAVE/USD,138.8789,141.6175,138.0821,141.6175,4.640793,657.2175026775001
1645628400000,2022-02-23 15:00:00,AAVE/USD,139.9337,140.1936,138.6781,138.8789,14.463272,2008.6433057608
1645624800000,2022-02-23 14:00:00,AAVE/USD,141.8314,141.8314,139.9337,139.9337,18.180382,2544.0481206734
1645621200000,2022-02-23 13:00:00,AAVE/USD,142.394,143.0655,141.7818,141.8314,7.898546,1120.2618371444
1645617600000,2022-02-23 12:00:00,AAVE/USD,141.0253,142.912,141.0253,142.394,26.497604,3773.099823976
1645614000000,2022-02-23 11:00:00,AAVE/USD,141.3329,142.3658,140.2774,141.0253,14.919965,2104.0925401145
1645610400000,2022-02-23 10:00:00,AAVE/USD,140.3812,141.4171,140.2739,141.3329,9.087168,1284.3158062272
1645606800000,2022-02-23 09:00:00,AAVE/USD,138.879,140.5534,138.879,140.3812,2.047925,287.49016901000005
1645603200000,2022-02-23 08:00:00,AAVE/USD,138.3573,140.2199,138.3573,138.879,289.128601,40153.890978279
1645599600000,2022-02-23 07:00:00,AAVE/USD,135.7655,138.6727,135.7068,138.3573,31.056601,4296.9074615373
1645596000000,2022-02-23 06:00:00,AAVE/USD,136.1005,136.6936,135.4972,135.7655,35.530047,4823.7545959785
1645592400000,2022-02-23 05:00:00,AAVE/USD,135.3311,136.3916,134.835,136.1005,20.889339,2843.0494825695
1645588800000,2022-02-23 04:00:00,AAVE/USD,133.8273,135.8914,133.7298,135.3311,9.548767,1292.2451417537
1645585200000,2022-02-23 03:00:00,AAVE/USD,133.8899,134.357,133.0251,133.8273,70.328473,9411.8696547129
1645581600000,2022-02-23 02:00:00,AAVE/USD,133.6856,136.0804,132.9411,133.8899,55.251651,7397.638027224901
1645578000000,2022-02-23 01:00:00,AAVE/USD,134.3039,134.3675,132.7564,133.6856,55.420651,7408.942981325599
1645574400000,2022-02-23 00:00:00,AAVE/USD,135.0378,136.3916,133.7938,134.3039,26.049401,3498.5361469639
1645570800000,2022-02-22 23:00:00,AAVE/USD,131.8872,135.6964,131.8872,135.0378,32.156879,4342.394195026201
1645567200000,2022-02-22 22:00:00,AAVE/USD,131.7334,133.0089,131.4329,131.8872,47.611154,6279.3017898288
1645563600000,2022-02-22 21:00:00,AAVE/USD,132.329,133.0176,131.7334,131.7334,30.546431,4023.9852134954
1645560000000,2022-02-22 20:00:00,AAVE/USD,134.7303,135.2193,131.9583,132.329,12.356534,1635.127787686
1645556400000,2022-02-22 19:00:00,AAVE/USD,132.4664,134.7303,131.8077,134.7303,51.449484,6931.8044141652
1645552800000,2022-02-22 18:00:00,AAVE/USD,132.7564,133.934,131.4361,132.4664,258.432971,34233.6853096744
1645549200000,2022-02-22 17:00:00,AAVE/USD,133.5117,134.1734,131.8605,132.7564,144.471606,19179.530314778403
1645545600000,2022-02-22 16:00:00,AAVE/USD,135.6333,135.7839,133.5117,133.5117,245.923323,32833.6409233791
1645542000000,2022-02-22 15:00:00,AAVE/USD,136.7793,136.784,135.1345,135.6333,79.742688,10815.7639243104
1645538400000,2022-02-22 14:00:00,AAVE/USD,134.2019,136.7793,132.1454,136.7793,181.92014,24882.909405102
1645534800000,2022-02-22 13:00:00,AAVE/USD,132.9057,134.5603,131.8077,134.2019,3.796679,509.5215354901
1645531200000,2022-02-22 12:00:00,AAVE/USD,132.5254,133.5983,130.9692,132.9057,293.85186,39054.587149602
1645527600000,2022-02-22 11:00:00,AAVE/USD,134.3569,134.3569,132.0854,132.5254,25.102741,3326.7507921214
1645524000000,2022-02-22 10:00:00,AAVE/USD,130.9692,134.3569,130.5,134.3569,20.872761,2804.3994624009
1645520400000,2022-02-22 09:00:00,AAVE/USD,132.2737,132.3529,130.9692,130.9692,546.696731,71600.4335016852
1645516800000,2022-02-22 08:00:00,AAVE/USD,129.7398,132.2737,128.925,132.2737,18.831791,2490.9506731967
1645513200000,2022-02-22 07:00:00,AAVE/USD,129.9889,130.2563,128.3733,129.7398,3.067198,397.9376550804
1645509600000,2022-02-22 06:00:00,AAVE/USD,127.6329,130.3787,127.6329,129.9889,22.435385,2916.3510172265
1645506000000,2022-02-22 05:00:00,AAVE/USD,126.5586,130.4683,126.5586,127.6329,34.739783,4433.939249660701
1645502400000,2022-02-22 04:00:00,AAVE/USD,126.2952,128.4338,126.2872,126.5586,164.30149,20793.766552314
1645498800000,2022-02-22 03:00:00,AAVE/USD,128.9728,129.4578,126.0,126.2952,155.212919,19602.6466476888
1645495200000,2022-02-22 02:00:00,AAVE/USD,130.7561,130.7561,128.9071,128.9728,73.093169,9427.0306668032
1645491600000,2022-02-22 01:00:00,AAVE/USD,130.5,131.8739,128.4171,130.7561,45.652989,5969.4067949829
1645488000000,2022-02-22 00:00:00,AAVE/USD,128.6325,131.5017,127.9226,130.5,168.449855,21982.706077500003
1645484400000,2022-02-21 23:00:00,AAVE/USD,132.4664,132.7303,128.1367,128.6325,308.461126,39678.125790194994
1645480800000,2022-02-21 22:00:00,AAVE/USD,132.093,134.357,131.1354,132.4664,52.795765,6993.664924796
1645477200000,2022-02-21 21:00:00,AAVE/USD,135.6034,137.4441,131.8077,132.093,47.340434,6253.339948362
1645473600000,2022-02-21 20:00:00,AAVE/USD,136.3191,136.7218,135.3091,135.6034,23.458936,3181.1114819824
1645470000000,2022-02-21 19:00:00,AAVE/USD,135.6218,136.917,134.5518,136.3191,99.994722,13631.1905077902
1645466400000,2022-02-21 18:00:00,AAVE/USD,139.0277,139.0277,134.2459,135.6218,40.252853,5459.1643789954005
1645462800000,2022-02-21 17:00:00,AAVE/USD,139.9337,141.0474,138.8789,139.0277,17.138033,2382.6613105141
1645459200000,2022-02-21 16:00:00,AAVE/USD,140.4396,142.3658,139.9337,139.9337,11.830401,1655.4717844137
1645455600000,2022-02-21 15:00:00,AAVE/USD,141.5399,143.42,140.4396,140.4396,16.282431,2286.6980966676
1645452000000,2022-02-21 14:00:00,AAVE/USD,135.7161,141.6175,135.0291,141.5399,236.104294,33418.1781623306
1645448400000,2022-02-21 13:00:00,AAVE/USD,134.2359,135.7174,133.7938,135.7161,44.051246,5978.4633072606
1645444800000,2022-02-21 12:00:00,AAVE/USD,135.9445,136.2052,133.8941,134.2359,46.951459,6302.571355178099
1645441200000,2022-02-21 11:00:00,AAVE/USD,140.1094,140.8303,135.1345,135.9445,14.674554,1994.924906253
1645437600000,2022-02-21 10:00:00,AAVE/USD,142.4263,142.8062,139.9337,140.1094,8.270991,1158.8435864154
1645434000000,2022-02-21 09:00:00,AAVE/USD,143.1167,143.7787,142.4015,142.4263,14.156611,2016.2737252693
1645430400000,2022-02-21 08:00:00,AAVE/USD,144.5155,144.5298,143.1167,143.1167,2.620316,375.0109788772
1645426800000,2022-02-21 07:00:00,AAVE/USD,143.7515,144.5155,143.5698,144.5155,2.533034,366.062675027
1645423200000,2022-02-21 06:00:00,AAVE/USD,142.8561,143.7515,142.4015,143.7515,4.255279,611.7027391685
1645419600000,2022-02-21 05:00:00,AAVE/USD,143.7514,143.9482,142.8561,142.8561,105.878792,15125.4312978312
1645416000000,2022-02-21 04:00:00,AAVE/USD,141.0708,143.7514,141.0708,143.7514,11.2215,1613.1063351
1645412400000,2022-02-21 03:00:00,AAVE/USD,142.0988,142.3287,140.9819,141.0708,16.654843,2349.5120258844
1645408800000,2022-02-21 02:00:00,AAVE/USD,142.2332,142.7791,141.8806,142.0988,13.603666,1933.0646142008
1645405200000,2022-02-21 01:00:00,AAVE/USD,139.1521,142.9676,138.928,142.2332,214.324457,30484.0533573724
1645401600000,2022-02-21 00:00:00,AAVE/USD,137.276,139.1521,136.4131,139.1521,12.093593,1682.8488624953
1645398000000,2022-02-20 23:00:00,AAVE/USD,139.9024,140.7156,136.8801,137.276,22.005559,3020.8351172840003
1645394400000,2022-02-20 22:00:00,AAVE/USD,136.5742,139.9024,136.5742,139.9024,11.429448,1599.0072058752
1645390800000,2022-02-20 21:00:00,AAVE/USD,137.0,137.2379,135.2868,136.5742,11.593739,1583.4056289337998
1645387200000,2022-02-20 20:00:00,AAVE/USD,138.1521,138.5597,137.0,137.0,14.456264,1980.508168
1645383600000,2022-02-20 19:00:00,AAVE/USD,139.8299,139.8299,138.1401,138.1521,13.15512,1817.407453752
1645380000000,2022-02-20 18:00:00,AAVE/USD,138.6379,139.851,138.3412,139.8299,51.448513,7194.0404279387
1645376400000,2022-02-20 17:00:00,AAVE/USD,138.2694,139.348,138.1324,138.6379,4.536514,628.9327742806
1645372800000,2022-02-20 16:00:00,AAVE/USD,139.2629,140.1497,137.8564,138.2694,10.514038,1453.7697258371998
1645369200000,2022-02-20 15:00:00,AAVE/USD,137.0194,139.3473,137.0194,139.2629,31.73737,4419.838184573
1645365600000,2022-02-20 14:00:00,AAVE/USD,137.9385,138.3579,135.8099,137.0194,83.398259,11427.179409224598
1645362000000,2022-02-20 13:00:00,AAVE/USD,137.8564,138.9889,137.4944,137.9385,21.093028,2909.5406427780003
1645358400000,2022-02-20 12:00:00,AAVE/USD,139.0909,140.1089,137.8564,137.8564,3.963051,546.3319438764
1645354800000,2022-02-20 11:00:00,AAVE/USD,137.1708,139.0909,137.0721,139.0909,18.320913,2548.2722779917003
1645351200000,2022-02-20 10:00:00,AAVE/USD,137.7385,138.8829,137.1708,137.1708,30.604147,4197.995327307601
1645347600000,2022-02-20 09:00:00,AAVE/USD,136.3281,137.7649,136.0,137.7385,3007.186748,414205.391889398
1645344000000,2022-02-20 08:00:00,AAVE/USD,138.7104,138.7104,136.3281,136.3281,97.843643,13338.8379472683
1645340400000,2022-02-20 07:00:00,AAVE/USD,137.5085,139.0253,137.1708,138.7104,16.974211,2354.4995974944
1645336800000,2022-02-20 06:00:00,AAVE/USD,139.2378,139.4759,137.2091,137.5085,111.268212,15300.324929802
1645333200000,2022-02-20 05:00:00,AAVE/USD,140.7195,141.2449,139.2378,139.2378,123.202904,17154.5013065712
1645329600000,2022-02-20 04:00:00,AAVE/USD,142.0,142.3269,140.1376,140.7195,266.591274,37514.590781643004
1645326000000,2022-02-20 03:00:00,AAVE/USD,142.9123,142.9123,141.5448,142.0,17.62985,2503.4387
1645322400000,2022-02-20 02:00:00,AAVE/USD,144.7843,145.5099,142.9123,142.9123,21.645628,3093.4264824244
1645318800000,2022-02-20 01:00:00,AAVE/USD,144.0791,144.8423,143.0345,144.7843,17.159149,2484.3753765607
1645315200000,2022-02-20 00:00:00,AAVE/USD,146.1564,146.3008,143.6054,144.0791,47.594197,6857.329068982701
1645311600000,2022-02-19 23:00:00,AAVE/USD,145.5424,146.3008,144.8089,146.1564,9.134657,1335.0885823548
1645308000000,2022-02-19 22:00:00,AAVE/USD,144.8003,145.5424,144.4551,145.5424,1.270877,184.9664886848
1645304400000,2022-02-19 21:00:00,AAVE/USD,145.4347,145.4347,144.4065,144.8003,12.372842,1791.5912334526
1645300800000,2022-02-19 20:00:00,AAVE/USD,144.5849,145.5669,144.5849,145.4347,19.190405,2790.9507940534995
1645297200000,2022-02-19 19:00:00,AAVE/USD,145.6498,145.6498,144.5849,144.5849,14.467939,2091.8455135211
1645293600000,2022-02-19 18:00:00,AAVE/USD,146.6469,146.8218,145.6276,145.6498,4.806724,700.0983892552
1645290000000,2022-02-19 17:00:00,AAVE/USD,145.2839,146.6469,145.0854,146.6469,124.092535,18197.785570891498
1645286400000,2022-02-19 16:00:00,AAVE/USD,145.2349,147.9688,145.2349,145.2839,17.02182,2472.996394698
1645282800000,2022-02-19 15:00:00,AAVE/USD,144.9545,145.5611,143.9761,145.2349,16.848314,2446.9631989586
1645279200000,2022-02-19 14:00:00,AAVE/USD,144.5579,145.1063,143.2611,144.9545,5.441327,788.7448346215
1645275600000,2022-02-19 13:00:00,AAVE/USD,142.0258,145.5698,140.9819,144.5579,18.335108,2650.4847087532003
1645272000000,2022-02-19 12:00:00,AAVE/USD,143.1751,143.4485,141.8208,142.0258,113.953269,16184.304192340202
1645268400000,2022-02-19 11:00:00,AAVE/USD,145.7882,146.1204,142.3098,143.1751,27.613813,3953.6104376563
1645264800000,2022-02-19 10:00:00,AAVE/USD,146.3201,146.8798,144.9033,145.7882,62.500042,9111.7686231044
1645261200000,2022-02-19 09:00:00,AAVE/USD,146.1741,146.8881,146.0136,146.3201,3.34421,489.325141621
1645257600000,2022-02-19 08:00:00,AAVE/USD,148.5364,148.6398,146.1741,146.1741,3.438048,502.5535721568
1645254000000,2022-02-19 07:00:00,AAVE/USD,148.8567,148.8567,148.41,148.5364,5.70601,847.5501837639999
1645250400000,2022-02-19 06:00:00,AAVE/USD,148.4699,148.8567,147.822,148.8567,0.498701,74.2349851467
1645246800000,2022-02-19 05:00:00,AAVE/USD,147.8149,149.0112,147.8149,148.4699,70.162092,10416.9587830308
1645243200000,2022-02-19 04:00:00,AAVE/USD,147.353,148.6022,147.3261,147.8149,7.227157,1068.2814892393
1645239600000,2022-02-19 03:00:00,AAVE/USD,147.9903,148.7871,147.0943,147.353,5.504912,811.165297936
1645236000000,2022-02-19 02:00:00,AAVE/USD,147.0291,148.1164,146.4692,147.9903,13.090973,1937.3370215619
1645232400000,2022-02-19 01:00:00,AAVE/USD,146.5991,147.3798,146.5655,147.0291,7.354887,1081.3824162117
1645228800000,2022-02-19 00:00:00,AAVE/USD,146.1188,146.8801,144.9119,146.5991,13.583063,1991.2648110433
1645225200000,2022-02-18 23:00:00,AAVE/USD,144.9314,146.3126,144.9314,146.1188,10.245403,1497.0459918764
1645221600000,2022-02-18 22:00:00,AAVE/USD,145.6276,146.2781,144.5849,144.9314,31.12962,4511.659408068
1645218000000,2022-02-18 21:00:00,AAVE/USD,145.0235,146.7142,145.0235,145.6276,3.348045,487.567758042
1645214400000,2022-02-18 20:00:00,AAVE/USD,146.4784,146.834,144.9717,145.0235,14.034461,2035.3266548335
1645210800000,2022-02-18 19:00:00,AAVE/USD,146.5603,146.6469,145.7853,146.4784,8.455088,1238.4877620992
1645207200000,2022-02-18 18:00:00,AAVE/USD,145.6151,146.5679,144.2919,146.5603,26.491473,3882.5982303219
1645203600000,2022-02-18 17:00:00,AAVE/USD,145.4624,146.6469,145.2839,145.6151,268.135632,39044.5968672432
1645200000000,2022-02-18 16:00:00,AAVE/USD,146.0283,147.5673,144.3313,145.4624,27.69317,4028.314971808
1645196400000,2022-02-18 15:00:00,AAVE/USD,148.8115,149.2621,144.9033,146.0283,37.937722,5539.9810495326
1645192800000,2022-02-18 14:00:00,AAVE/USD,150.338,150.6608,144.9554,148.8115,38.207196,5685.670147554
1645189200000,2022-02-18 13:00:00,AAVE/USD,150.5011,150.5011,148.8526,150.338,246.721637,37091.637463306
1645185600000,2022-02-18 12:00:00,AAVE/USD,148.2246,150.7652,147.902,150.5011,62.436094,9396.7008267034
1645182000000,2022-02-18 11:00:00,AAVE/USD,152.3963,152.4466,148.2226,148.2246,51.65601,7656.691419846001
1645178400000,2022-02-18 10:00:00,AAVE/USD,153.4451,153.5375,151.9843,152.3963,162.053479,24696.3506017277
1645174800000,2022-02-18 09:00:00,AAVE/USD,153.9484,154.1138,152.6154,153.4451,19.837232,3043.9260479632
1645171200000,2022-02-18 08:00:00,AAVE/USD,153.5933,154.9427,152.6451,153.9484,78.033567,12013.1427859428
1645167600000,2022-02-18 07:00:00,AAVE/USD,154.5821,154.6574,153.3331,153.5933,0.748867,115.0209537911
1645164000000,2022-02-18 06:00:00,AAVE/USD,153.875,154.676,153.6391,154.5821,4.931463,762.3159066123
1645160400000,2022-02-18 05:00:00,AAVE/USD,153.666,153.9259,152.7691,153.875,9.910682,1525.00619275
1645156800000,2022-02-18 04:00:00,AAVE/USD,154.8676,155.396,153.4547,153.666,10.766575,1654.4565139499998
1645153200000,2022-02-18 03:00:00,AAVE/USD,153.9939,154.8676,153.7892,154.8676,7.236957,1120.7701618932
1645149600000,2022-02-18 02:00:00,AAVE/USD,154.3234,155.1235,153.7911,153.9939,27.957077,4305.2193198303
1645146000000,2022-02-18 01:00:00,AAVE/USD,153.7202,155.1056,152.7476,154.3234,31.707751,4893.247940673399
1645142400000,2022-02-18 00:00:00,AAVE/USD,153.3002,153.8168,151.9843,153.7202,32.39248,4979.378504096
1645138800000,2022-02-17 23:00:00,AAVE/USD,154.057,154.7324,152.4618,153.3002,33.468307,5130.6981567614
1645135200000,2022-02-17 22:00:00,AAVE/USD,154.1155,154.7825,152.7476,154.057,17.022385,2622.417565945
1645131600000,2022-02-17 21:00:00,AAVE/USD,153.7564,154.357,150.8748,154.1155,42.288797,6517.3590940535005
1645128000000,2022-02-17 20:00:00,AAVE/USD,155.1485,155.1485,153.0232,153.7564,86.366932,13279.468543364805
1645124400000,2022-02-17 19:00:00,AAVE/USD,156.245,156.245,154.1405,155.1485,14.837826,2302.0664471610003
1645120800000,2022-02-17 18:00:00,AAVE/USD,158.6395,158.6395,153.1521,156.245,45.220353,7065.454054485001
1645117200000,2022-02-17 17:00:00,AAVE/USD,160.4364,160.5584,158.1991,158.6395,12.201766,1935.682057357
1645113600000,2022-02-17 16:00:00,AAVE/USD,160.8221,161.657,159.788,160.4364,4.254579,682.5893382755999
1645110000000,2022-02-17 15:00:00,AAVE/USD,159.7445,161.278,159.7445,160.8221,51.899247,8346.545890958701
1645106400000,2022-02-17 14:00:00,AAVE/USD,161.4843,162.7494,159.7445,159.7445,43.145585,6892.269903032499
1645102800000,2022-02-17 13:00:00,AAVE/USD,164.3275,164.5139,161.4843,161.4843,20.366666,3288.8968023438
1645099200000,2022-02-17 12:00:00,AAVE/USD,164.9723,165.7912,164.3275,164.3275,3.565798,585.9586708449999
1645095600000,2022-02-17 11:00:00,AAVE/USD,164.1372,165.2809,164.1372,164.9723,0.815803,134.58489725689998
1645092000000,2022-02-17 10:00:00,AAVE/USD,165.2226,165.7089,164.132,164.1372,17.59174,2887.458946728
1645088400000,2022-02-17 09:00:00,AAVE/USD,165.4234,165.8219,164.0,165.2226,8.779537,1450.5779299362
1645084800000,2022-02-17 08:00:00,AAVE/USD,169.1199,169.4656,164.9557,165.4234,5.294814,875.8861342475999
1645081200000,2022-02-17 07:00:00,AAVE/USD,168.7521,169.1199,167.6571,169.1199,16.379694,2770.1322113106003
1645077600000,2022-02-17 06:00:00,AAVE/USD,167.2649,169.1298,167.0445,168.7521,15.501324,2615.8809777804004
1645074000000,2022-02-17 05:00:00,AAVE/USD,166.8989,167.6215,164.9657,167.2649,405.234238,67781.4642956462
1645070400000,2022-02-17 04:00:00,AAVE/USD,168.8668,168.8668,166.2507,166.8989,70.876248,11829.1678273272
1645066800000,2022-02-17 03:00:00,AAVE/USD,171.3101,171.3101,168.6401,168.8668,31.112521,5253.871861202801
1645063200000,2022-02-17 02:00:00,AAVE/USD,173.0708,173.1104,170.8296,171.3101,58.015854,9938.7017503254
1645059600000,2022-02-17 01:00:00,AAVE/USD,173.3978,174.2085,172.3021,173.0708,19.756189,3419.2194351811995
