unix,date,symbol,open,high,low,close,Volume CTX,Volume USD
1645801200000,2022-02-25 15:00:00,CTX/USD,6.7716,6.8079,6.6914,6.697,791.357378,5299.720360466
1645797600000,2022-02-25 14:00:00,CTX/USD,6.7371,6.7783,6.6997,6.7716,479.456445,3246.687262962
1645794000000,2022-02-25 13:00:00,CTX/USD,6.6458,6.7371,6.6458,6.7371,189.818769,1278.8280286299
1645790400000,2022-02-25 12:00:00,CTX/USD,6.537,6.7117,6.537,6.6458,519.296885,3451.143238333
1645786800000,2022-02-25 11:00:00,CTX/USD,6.5263,6.5464,6.5263,6.537,0.146288,0.956284656
1645783200000,2022-02-25 10:00:00,CTX/USD,6.491,6.5587,6.491,6.5263,79.502613,518.8579032219
1645779600000,2022-02-25 09:00:00,CTX/USD,6.4722,6.4911,6.4722,6.491,47.1751,306.2135741
1645776000000,2022-02-25 08:00:00,CTX/USD,6.482,6.4911,6.4537,6.4722,0.4544,2.94096768
1645772400000,2022-02-25 07:00:00,CTX/USD,6.4609,6.482,6.4349,6.482,38.845514,251.796621748
1645768800000,2022-02-25 06:00:00,CTX/USD,6.4774,6.4774,6.4028,6.4609,79.410707,513.0646368563
1645765200000,2022-02-25 05:00:00,CTX/USD,6.3147,6.5425,6.3147,6.4774,95.107766,616.0510434884001
1645761600000,2022-02-25 04:00:00,CTX/USD,6.3147,6.3147,6.3147,6.3147,0.0,0.0
1645758000000,2022-02-25 03:00:00,CTX/USD,6.33,6.3685,6.3147,6.3147,301.832753,1905.9832853691005
1645754400000,2022-02-25 02:00:00,CTX/USD,6.3372,6.3728,6.3299,6.33,604.079991,3823.82634303
1645750800000,2022-02-25 01:00:00,CTX/USD,6.3144,6.3372,6.2845,6.3372,217.430328,1377.8994746016
1645747200000,2022-02-25 00:00:00,CTX/USD,6.1664,6.46,6.1664,6.3144,258.784762,1634.0705011728
1645743600000,2022-02-24 23:00:00,CTX/USD,6.1663,6.1664,6.1663,6.1664,280.995155,1732.7285237920005
1645740000000,2022-02-24 22:00:00,CTX/USD,6.1774,6.1774,6.1075,6.1663,249.185471,1536.5523698273
1645736400000,2022-02-24 21:00:00,CTX/USD,6.0431,6.24,6.0085,6.1774,257.454264,1590.3979704336
1645732800000,2022-02-24 20:00:00,CTX/USD,5.8111,6.1161,5.8024,6.0431,2393.219872,14462.4670084832
1645729200000,2022-02-24 19:00:00,CTX/USD,5.7299,5.8133,5.7299,5.8111,273.24278,1587.8411188579998
1645725600000,2022-02-24 18:00:00,CTX/USD,5.7678,5.7678,5.7299,5.7299,2.254901,12.920357239899998
1645722000000,2022-02-24 17:00:00,CTX/USD,5.7521,5.7678,5.7046,5.7678,354.239936,2043.1851028608
1645718400000,2022-02-24 16:00:00,CTX/USD,5.6362,5.7735,5.58,5.7521,2408.561951,13854.289198347102
1645714800000,2022-02-24 15:00:00,CTX/USD,5.6041,5.6527,5.584,5.6362,438.880378,2473.6175864836
1645711200000,2022-02-24 14:00:00,CTX/USD,5.5751,5.6041,5.5751,5.6041,0.200657,1.1245018937
1645707600000,2022-02-24 13:00:00,CTX/USD,5.6762,5.6762,5.5751,5.5751,478.127812,2665.6103646812
1645704000000,2022-02-24 12:00:00,CTX/USD,5.6392,5.6762,5.6392,5.6762,0.210319,1.1938127078
1645700400000,2022-02-24 11:00:00,CTX/USD,5.6631,5.6944,5.6332,5.6392,47.987672,270.6120799424
1645696800000,2022-02-24 10:00:00,CTX/USD,5.7372,5.7372,5.6457,5.6631,662.944836,3754.3229007516
1645693200000,2022-02-24 09:00:00,CTX/USD,5.846,5.846,5.7,5.7372,451.717501,2591.5936467372
1645689600000,2022-02-24 08:00:00,CTX/USD,5.8426,5.846,5.8063,5.846,0.405927,2.373049242
1645686000000,2022-02-24 07:00:00,CTX/USD,5.9104,5.9104,5.7664,5.8426,1129.237506,6597.6830525556
1645682400000,2022-02-24 06:00:00,CTX/USD,5.8861,5.9218,5.868,5.9104,109.549759,647.4828955936
1645678800000,2022-02-24 05:00:00,CTX/USD,6.0593,6.0593,5.8022,5.8861,2700.966646,15898.159775020598
1645675200000,2022-02-24 04:00:00,CTX/USD,6.2659,6.2663,5.98,6.0593,3103.909217,18807.5171185681
1645671600000,2022-02-24 03:00:00,CTX/USD,6.3054,6.5876,6.2519,6.2659,1843.398694,11550.5518767346
1645668000000,2022-02-24 02:00:00,CTX/USD,6.2966,6.3492,6.2966,6.3054,58.756741,370.4847547014
1645664400000,2022-02-24 01:00:00,CTX/USD,6.3106,6.3106,6.2966,6.2966,0.341466,2.1500748156
1645660800000,2022-02-24 00:00:00,CTX/USD,6.314,6.3522,6.3106,6.3106,19.204239,121.1902706334
1645657200000,2022-02-23 23:00:00,CTX/USD,6.3171,6.3586,6.3085,6.314,141.209536,891.5970103040002
1645653600000,2022-02-23 22:00:00,CTX/USD,6.3133,6.3681,6.3132,6.3171,67.902987,428.9499591777
1645650000000,2022-02-23 21:00:00,CTX/USD,6.3303,6.3756,6.3133,6.3133,315.193289,1989.9097914437
1645646400000,2022-02-23 20:00:00,CTX/USD,6.3303,6.3643,6.3303,6.3303,0.206863,1.3095048489
1645642800000,2022-02-23 19:00:00,CTX/USD,6.3669,6.3887,6.2978,6.3303,1066.511394,6751.337077438201
1645639200000,2022-02-23 18:00:00,CTX/USD,6.3821,6.4202,6.3669,6.3669,168.995363,1075.9765766847
1645635600000,2022-02-23 17:00:00,CTX/USD,6.3661,6.4341,6.3483,6.3821,25.687422,163.9396959462
1645632000000,2022-02-23 16:00:00,CTX/USD,6.336,6.3802,6.3023,6.3661,275.154277,1751.6596428097
1645628400000,2022-02-23 15:00:00,CTX/USD,6.3058,6.336,6.2831,6.336,222.139745,1407.4774243200002
1645624800000,2022-02-23 14:00:00,CTX/USD,6.3058,6.3457,6.3058,6.3058,106.454844,671.2829552951999
1645621200000,2022-02-23 13:00:00,CTX/USD,6.3327,6.3327,6.2777,6.3058,139.014426,876.5971674707998
1645617600000,2022-02-23 12:00:00,CTX/USD,6.319,6.3327,6.2781,6.3327,384.5003,2434.92504981
1645614000000,2022-02-23 11:00:00,CTX/USD,6.2781,6.3294,6.2781,6.319,1.533833,9.692290727
1645610400000,2022-02-23 10:00:00,CTX/USD,6.283,6.9097,6.2484,6.2781,672.934187,4224.7481194047
1645606800000,2022-02-23 09:00:00,CTX/USD,6.2932,6.2932,6.2716,6.283,30.944658,194.425286214
1645603200000,2022-02-23 08:00:00,CTX/USD,6.2679,6.2932,6.2679,6.2932,0.174575,1.09863539
1645599600000,2022-02-23 07:00:00,CTX/USD,6.2191,6.268,6.2191,6.2679,819.347326,5135.5871046354
1645596000000,2022-02-23 06:00:00,CTX/USD,6.2268,6.2786,6.2191,6.2191,1099.916377,6840.4899402007
1645592400000,2022-02-23 05:00:00,CTX/USD,6.1811,6.3531,6.1811,6.2268,2143.753251,13348.7227433268
1645588800000,2022-02-23 04:00:00,CTX/USD,6.1442,6.2115,6.0861,6.1811,317.422675,1962.0212964425
1645585200000,2022-02-23 03:00:00,CTX/USD,6.0426,6.1442,6.0426,6.1442,88.750654,545.3017683068
1645581600000,2022-02-23 02:00:00,CTX/USD,6.0865,6.0997,6.0311,6.0426,211.873395,1280.266176627
1645578000000,2022-02-23 01:00:00,CTX/USD,6.0231,6.0865,6.0231,6.0865,170.704717,1038.9942600205
1645574400000,2022-02-23 00:00:00,CTX/USD,6.0399,6.0703,6.012,6.0231,507.307113,3055.5614723103004
1645570800000,2022-02-22 23:00:00,CTX/USD,6.0322,6.0688,6.0322,6.0399,18.209244,109.98201283560002
1645567200000,2022-02-22 22:00:00,CTX/USD,6.07,6.07,6.0322,6.0322,0.023433,0.1413525426
1645563600000,2022-02-22 21:00:00,CTX/USD,6.07,6.0713,6.0322,6.07,53.396831,324.11876417
1645560000000,2022-02-22 20:00:00,CTX/USD,6.0587,6.07,6.0242,6.07,402.99299,2446.1674493
1645556400000,2022-02-22 19:00:00,CTX/USD,6.0372,6.07,6.0242,6.0587,29.579463,179.2130924781
1645552800000,2022-02-22 18:00:00,CTX/USD,6.0837,6.0837,6.0371,6.0372,142.487591,860.2260843852001
1645549200000,2022-02-22 17:00:00,CTX/USD,6.0315,6.0838,5.9818,6.0837,19.719251,119.9660073087
1645545600000,2022-02-22 16:00:00,CTX/USD,5.9303,6.0472,5.8867,6.0315,269.897483,1627.8866687145005
1645542000000,2022-02-22 15:00:00,CTX/USD,6.0849,6.0849,5.71,5.9303,8640.290667,51239.51574251009
1645538400000,2022-02-22 14:00:00,CTX/USD,6.1537,6.1687,6.0075,6.0849,1580.884313,9619.5229561737
1645534800000,2022-02-22 13:00:00,CTX/USD,6.1091,6.1887,6.0933,6.1537,43.262074,266.2218247738
1645531200000,2022-02-22 12:00:00,CTX/USD,6.1632,6.1632,6.0991,6.1091,72.51757,443.017086887
1645527600000,2022-02-22 11:00:00,CTX/USD,6.2503,6.2759,6.0505,6.1632,1454.015575,8961.38879184
1645524000000,2022-02-22 10:00:00,CTX/USD,6.2616,6.2753,6.2246,6.2503,0.207628,1.2977372884
1645520400000,2022-02-22 09:00:00,CTX/USD,6.2471,6.2723,6.2345,6.2616,78.269198,490.0904101968
1645516800000,2022-02-22 08:00:00,CTX/USD,6.2471,6.2722,6.2345,6.2471,100.11458,625.425792718
1645513200000,2022-02-22 07:00:00,CTX/USD,6.2623,6.2623,6.2219,6.2471,0.043536,0.2719737456
1645509600000,2022-02-22 06:00:00,CTX/USD,6.2524,6.2757,6.2219,6.2623,1.247041,7.8093448543
1645506000000,2022-02-22 05:00:00,CTX/USD,6.4201,6.4249,6.0715,6.2524,32.246796,201.6198673104
1645502400000,2022-02-22 04:00:00,CTX/USD,6.4287,6.4932,6.374,6.4201,826.219041,5304.408865124099
1645498800000,2022-02-22 03:00:00,CTX/USD,6.4197,6.4769,6.3871,6.4287,1018.658067,6548.6471153229
1645495200000,2022-02-22 02:00:00,CTX/USD,6.4451,6.4451,6.3904,6.4197,29.341888,188.3661183936
1645491600000,2022-02-22 01:00:00,CTX/USD,6.4378,6.4451,6.3807,6.4451,38.203044,246.2224388844
1645488000000,2022-02-22 00:00:00,CTX/USD,6.414,6.4378,6.3541,6.4378,1302.927961,8387.9896273258
1645484400000,2022-02-21 23:00:00,CTX/USD,6.4844,6.5045,6.4018,6.414,1389.171994,8910.149169516
1645480800000,2022-02-21 22:00:00,CTX/USD,6.4972,6.5549,6.4844,6.4844,7.779481,50.4452665964
1645477200000,2022-02-21 21:00:00,CTX/USD,6.52,6.5617,6.4972,6.4972,7.725395,50.193436394
1645473600000,2022-02-21 20:00:00,CTX/USD,6.5849,6.5849,6.52,6.52,305.540432,1992.12361664
1645470000000,2022-02-21 19:00:00,CTX/USD,6.5304,6.5934,6.5304,6.5849,451.911355,2975.7910815395003
1645466400000,2022-02-21 18:00:00,CTX/USD,6.562,6.562,6.5304,6.5304,5.58656,36.482471424
1645462800000,2022-02-21 17:00:00,CTX/USD,6.5549,6.5935,6.5354,6.562,14.724757,96.623855434
1645459200000,2022-02-21 16:00:00,CTX/USD,6.6052,6.6052,6.5505,6.5549,0.185844,1.2181888356
1645455600000,2022-02-21 15:00:00,CTX/USD,6.5625,6.6052,6.509,6.6052,947.26089,6256.847630628
1645452000000,2022-02-21 14:00:00,CTX/USD,6.4975,6.5625,6.4975,6.5625,448.213671,2941.4022159375
1645448400000,2022-02-21 13:00:00,CTX/USD,6.5646,6.6725,6.462,6.4975,280.664465,1823.6173613375
1645444800000,2022-02-21 12:00:00,CTX/USD,6.562,6.6233,6.5285,6.5646,432.538141,2839.4398804086
1645441200000,2022-02-21 11:00:00,CTX/USD,6.6023,6.6484,6.5431,6.562,36.519085,239.63823577
1645437600000,2022-02-21 10:00:00,CTX/USD,6.5916,6.6138,6.5916,6.6023,0.509725,3.3653573675
1645434000000,2022-02-21 09:00:00,CTX/USD,6.6484,6.6484,6.5916,6.5916,0.168715,1.112101794
1645430400000,2022-02-21 08:00:00,CTX/USD,6.6749,6.6749,6.5894,6.6484,482.44217,3207.468523028
1645426800000,2022-02-21 07:00:00,CTX/USD,6.6465,6.6749,6.618,6.6749,22.70404,151.547196596
1645423200000,2022-02-21 06:00:00,CTX/USD,6.6429,6.6749,6.618,6.6465,36.790953,244.5310691145
1645419600000,2022-02-21 05:00:00,CTX/USD,6.6539,6.6749,6.625,6.6429,86.136767,572.1979295043001
1645416000000,2022-02-21 04:00:00,CTX/USD,6.6567,6.6827,6.6251,6.6539,3.839343,25.5466043877
1645412400000,2022-02-21 03:00:00,CTX/USD,6.7642,6.7805,6.6213,6.6567,1472.194044,9799.9540926948
1645408800000,2022-02-21 02:00:00,CTX/USD,6.7754,6.7754,6.7079,6.7642,1.139999,7.7111812358
1645405200000,2022-02-21 01:00:00,CTX/USD,6.7253,6.7865,6.7253,6.7754,144.912131,981.8376523774
1645401600000,2022-02-21 00:00:00,CTX/USD,6.738,6.7571,6.7188,6.7253,0.083873,0.5640710869
1645398000000,2022-02-20 23:00:00,CTX/USD,6.7735,6.8123,6.7379,6.738,321.780608,2168.157736704
1645394400000,2022-02-20 22:00:00,CTX/USD,6.7615,6.8096,6.7128,6.7735,304.244542,2060.800405237
1645390800000,2022-02-20 21:00:00,CTX/USD,6.7599,6.8398,6.7599,6.7615,264.079806,1785.575608269
1645387200000,2022-02-20 20:00:00,CTX/USD,6.7335,6.8321,6.7335,6.7599,103.825822,701.8521741378
1645383600000,2022-02-20 19:00:00,CTX/USD,6.7246,6.7335,6.7246,6.7335,0.102631,0.6910658385
1645380000000,2022-02-20 18:00:00,CTX/USD,6.6643,6.7858,6.6424,6.7246,43.466791,292.2967827586
1645376400000,2022-02-20 17:00:00,CTX/USD,6.5789,6.7037,6.5459,6.6643,535.12278,3566.218742754
1645372800000,2022-02-20 16:00:00,CTX/USD,6.6454,6.6607,6.5789,6.5789,716.993962,4717.0315766018
1645369200000,2022-02-20 15:00:00,CTX/USD,6.6152,6.667,6.5832,6.6454,333.210585,2214.317621559
1645365600000,2022-02-20 14:00:00,CTX/USD,6.7031,6.7031,6.5981,6.6152,183.050221,1210.9138219591998
1645362000000,2022-02-20 13:00:00,CTX/USD,6.6125,6.7031,6.5671,6.7031,762.983007,5114.3513942217005
1645358400000,2022-02-20 12:00:00,CTX/USD,6.565,6.6142,6.565,6.6125,296.834061,1962.8152283625
1645354800000,2022-02-20 11:00:00,CTX/USD,6.6301,6.6301,6.565,6.565,0.009208,0.06045052
1645351200000,2022-02-20 10:00:00,CTX/USD,6.653,6.653,6.5834,6.6301,255.39562,1693.298500162
1645347600000,2022-02-20 09:00:00,CTX/USD,6.6564,6.6564,6.5947,6.653,9.044292,60.171674676
1645344000000,2022-02-20 08:00:00,CTX/USD,6.7369,6.7369,6.5758,6.6564,61.516866,409.4808668424
1645340400000,2022-02-20 07:00:00,CTX/USD,6.7678,6.7678,6.6577,6.7369,25.045907,168.7317708683
1645336800000,2022-02-20 06:00:00,CTX/USD,6.774,6.7762,6.7,6.7678,456.442319,3089.1103265282
1645333200000,2022-02-20 05:00:00,CTX/USD,6.8371,6.8371,6.774,6.774,0.120044,0.813178056
1645329600000,2022-02-20 04:00:00,CTX/USD,6.8708,6.8708,6.7682,6.8371,143.459944,980.8499831224
1645326000000,2022-02-20 03:00:00,CTX/USD,6.8719,6.8728,6.7797,6.8708,541.071776,3717.5959585408
1645322400000,2022-02-20 02:00:00,CTX/USD,6.8623,6.8719,6.8184,6.8719,11.305758,77.6920384002
1645318800000,2022-02-20 01:00:00,CTX/USD,6.8703,6.8769,6.8183,6.8623,216.072724,1482.7558539052
1645315200000,2022-02-20 00:00:00,CTX/USD,6.8804,6.8804,6.8241,6.8703,385.930583,2651.4588843849
1645311600000,2022-02-19 23:00:00,CTX/USD,6.8763,6.9323,6.8763,6.8804,20.406843,140.40724257719998
1645308000000,2022-02-19 22:00:00,CTX/USD,6.9504,6.9504,6.8622,6.8763,3.107123,21.3655098849
1645304400000,2022-02-19 21:00:00,CTX/USD,6.8995,6.9505,6.8582,6.9504,340.250726,2364.8786459904
1645300800000,2022-02-19 20:00:00,CTX/USD,6.8582,6.9062,6.8581,6.8995,77.438731,534.2885245345
1645297200000,2022-02-19 19:00:00,CTX/USD,6.8469,6.916,6.839,6.8582,2.813217,19.2936048294
1645293600000,2022-02-19 18:00:00,CTX/USD,6.8305,6.8469,6.8305,6.8469,7.727545,52.9097278605
1645290000000,2022-02-19 17:00:00,CTX/USD,6.8624,6.8816,6.8304,6.8305,79.94976,546.0968356799999
1645286400000,2022-02-19 16:00:00,CTX/USD,6.8766,6.8816,6.8228,6.8624,0.569091,3.9053300784
1645282800000,2022-02-19 15:00:00,CTX/USD,6.8445,6.8959,6.8445,6.8766,2948.667204,20276.8048950264
1645279200000,2022-02-19 14:00:00,CTX/USD,6.882,6.8959,6.84,6.8445,163.307371,1117.7573008094998
1645275600000,2022-02-19 13:00:00,CTX/USD,6.8758,6.8909,6.8337,6.882,118.702752,816.912339264
1645272000000,2022-02-19 12:00:00,CTX/USD,6.8841,6.9008,6.8249,6.8758,144.747764,995.2566757112
1645268400000,2022-02-19 11:00:00,CTX/USD,6.8599,6.8841,6.8273,6.8841,0.226248,1.5575138568
1645264800000,2022-02-19 10:00:00,CTX/USD,6.8233,6.8599,6.8233,6.8599,0.183774,1.2606712625999998
1645261200000,2022-02-19 09:00:00,CTX/USD,6.8233,6.8707,6.8233,6.8233,3.342813,22.8090159429
1645257600000,2022-02-19 08:00:00,CTX/USD,6.8589,6.8707,6.8233,6.8233,21.357437,145.7281998821
1645254000000,2022-02-19 07:00:00,CTX/USD,6.8534,6.8654,6.8172,6.8589,0.133459,0.9153819351
1645250400000,2022-02-19 06:00:00,CTX/USD,6.8293,6.8654,6.8172,6.8534,21.375476,146.49468721839995
1645246800000,2022-02-19 05:00:00,CTX/USD,6.8452,6.8604,6.8062,6.8293,1425.699862,9736.5320675566
1645243200000,2022-02-19 04:00:00,CTX/USD,6.8004,6.8509,6.8004,6.8452,504.283068,3451.9184570736
1645239600000,2022-02-19 03:00:00,CTX/USD,6.8007,6.8077,6.7517,6.8004,238.743643,1623.5522698572
1645236000000,2022-02-19 02:00:00,CTX/USD,6.9266,6.9266,6.6473,6.8007,2092.015379,14227.1689879653
1645232400000,2022-02-19 01:00:00,CTX/USD,6.825,6.9266,6.825,6.9266,2185.507868,15138.1387984888
1645228800000,2022-02-19 00:00:00,CTX/USD,6.7861,6.8429,6.7757,6.825,249.511985,1702.919297625
1645225200000,2022-02-18 23:00:00,CTX/USD,6.785,6.7913,6.7223,6.7861,142.259061,965.3842138521
1645221600000,2022-02-18 22:00:00,CTX/USD,6.7168,6.7851,6.6749,6.785,147.097681,998.057765585
1645218000000,2022-02-18 21:00:00,CTX/USD,6.7,6.7308,6.5878,6.7168,91.528883,614.7812013344
1645214400000,2022-02-18 20:00:00,CTX/USD,6.7399,6.7399,6.6989,6.7,1279.772952,8574.4787784
1645210800000,2022-02-18 19:00:00,CTX/USD,6.707,6.74,6.6268,6.7399,222.592037,1500.2480701763
1645207200000,2022-02-18 18:00:00,CTX/USD,6.79,6.79,6.5764,6.707,1168.446976,7836.773868032
1645203600000,2022-02-18 17:00:00,CTX/USD,6.8572,6.8572,6.79,6.79,255.140493,1732.40394747
1645200000000,2022-02-18 16:00:00,CTX/USD,6.863,6.8807,6.8,6.8572,1676.866823,11498.6111786756
1645196400000,2022-02-18 15:00:00,CTX/USD,6.9694,7.0375,6.8,6.863,265.914915,1824.974061645
1645192800000,2022-02-18 14:00:00,CTX/USD,7.1188,7.1188,6.9599,6.9694,20.938295,145.927353173
1645189200000,2022-02-18 13:00:00,CTX/USD,7.1309,7.131,7.1188,7.1188,852.896395,6071.598856726
1645185600000,2022-02-18 12:00:00,CTX/USD,7.1188,7.1723,7.1188,7.1309,0.08049,0.573966141
1645182000000,2022-02-18 11:00:00,CTX/USD,7.1198,7.1198,7.1188,7.1188,0.379559,2.7020046092
1645178400000,2022-02-18 10:00:00,CTX/USD,7.1431,7.1723,7.1137,7.1198,32.911279,234.3217242242
1645174800000,2022-02-18 09:00:00,CTX/USD,7.1637,7.1724,7.1394,7.1431,0.163045,1.1646467395
1645171200000,2022-02-18 08:00:00,CTX/USD,7.16,7.1867,7.1137,7.1637,20.473862,146.6686052094
1645167600000,2022-02-18 07:00:00,CTX/USD,7.2329,7.2329,7.1558,7.16,18.045576,129.20632416
1645164000000,2022-02-18 06:00:00,CTX/USD,7.0294,7.3124,7.0016,7.2329,324.304138,2345.6593997402
1645160400000,2022-02-18 05:00:00,CTX/USD,7.0566,7.0566,7.0016,7.0294,0.025373,0.1783569662
1645156800000,2022-02-18 04:00:00,CTX/USD,6.9432,7.0849,6.9016,7.0566,1256.056572,8863.488805975201
1645153200000,2022-02-18 03:00:00,CTX/USD,6.9975,7.0079,6.9183,6.9432,864.85046,6004.829713872
1645149600000,2022-02-18 02:00:00,CTX/USD,6.9952,7.0573,6.9682,6.9975,110.69111,774.5610422249999
1645146000000,2022-02-18 01:00:00,CTX/USD,7.02,7.0477,6.9702,6.9952,49.24732,344.494852864
1645142400000,2022-02-18 00:00:00,CTX/USD,6.9996,7.0201,6.9518,7.02,1248.844524,8766.888558480001
1645138800000,2022-02-17 23:00:00,CTX/USD,6.9899,7.0359,6.9874,6.9996,62.86241,440.011725036
1645135200000,2022-02-17 22:00:00,CTX/USD,6.9899,7.0383,6.9899,6.9899,6.647236,46.4635149164
1645131600000,2022-02-17 21:00:00,CTX/USD,7.011,7.0428,6.983,6.9899,147.58799,1031.6252913009998
1645128000000,2022-02-17 20:00:00,CTX/USD,7.0167,7.0571,6.924,7.011,1766.648498,12385.972619478
1645124400000,2022-02-17 19:00:00,CTX/USD,7.1328,7.1328,7.0119,7.0167,185.700405,1303.0040317635
1645120800000,2022-02-17 18:00:00,CTX/USD,7.1958,7.1958,7.1328,7.1328,312.423202,2228.4522152256
1645117200000,2022-02-17 17:00:00,CTX/USD,7.2295,7.2463,7.1916,7.1958,986.228047,7096.6997806026
1645113600000,2022-02-17 16:00:00,CTX/USD,7.2681,7.2681,7.1631,7.2295,187.09481,1352.601928895
1645110000000,2022-02-17 15:00:00,CTX/USD,7.3915,7.3915,7.1522,7.2681,548.572407,3987.0791113167
1645106400000,2022-02-17 14:00:00,CTX/USD,7.4118,7.4118,7.34,7.3915,75.527051,558.2581974665
1645102800000,2022-02-17 13:00:00,CTX/USD,7.4096,7.4173,7.3417,7.4118,424.049434,3142.9695949212005
1645099200000,2022-02-17 12:00:00,CTX/USD,7.3847,7.4344,7.3847,7.4096,0.078227,0.5796307792000001
1645095600000,2022-02-17 11:00:00,CTX/USD,7.4068,7.4344,7.3846,7.3847,32.912887,243.0517966289
1645092000000,2022-02-17 10:00:00,CTX/USD,7.3844,7.4293,7.3844,7.4068,2.011622,14.8996818296
1645088400000,2022-02-17 09:00:00,CTX/USD,7.4168,7.4168,7.3791,7.3844,0.354261,2.6160049284
1645084800000,2022-02-17 08:00:00,CTX/USD,7.3917,7.4293,7.3791,7.4168,1.4504,10.75732672
1645081200000,2022-02-17 07:00:00,CTX/USD,7.4262,7.4293,7.379,7.3917,26.404127,195.1713855459
1645077600000,2022-02-17 06:00:00,CTX/USD,7.4167,7.4293,7.4042,7.4262,10.261489,76.20386961179999
1645074000000,2022-02-17 05:00:00,CTX/USD,7.3791,7.4394,7.3791,7.4167,2373.76337,17605.490786279
1645070400000,2022-02-17 04:00:00,CTX/USD,7.4037,7.4488,7.3791,7.3791,30.803231,227.3001218721
1645066800000,2022-02-17 03:00:00,CTX/USD,7.3658,7.4407,7.3658,7.4037,66.128873,489.5983370301
1645063200000,2022-02-17 02:00:00,CTX/USD,7.3823,7.39,7.3367,7.3658,129.952552,957.2045075216
1645059600000,2022-02-17 01:00:00,CTX/USD,7.391,7.391,7.3241,7.3823,26.328769,194.3668713887
1645056000000,2022-02-17 00:00:00,CTX/USD,7.3924,7.7561,7.3241,7.391,1339.960632,9903.649031112
1645052400000,2022-02-16 23:00:00,CTX/USD,7.3298,7.4305,7.3237,7.3924,132.363117,978.4811061108
1645048800000,2022-02-16 22:00:00,CTX/USD,7.5703,7.5865,7.3298,7.3298,5163.575477,37847.9755313146
1645045200000,2022-02-16 21:00:00,CTX/USD,7.5996,7.629,7.5701,7.5703,131.586744,996.1511281032
1645041600000,2022-02-16 20:00:00,CTX/USD,7.6256,7.6441,7.5749,7.5996,49.84764,378.822124944
1645038000000,2022-02-16 19:00:00,CTX/USD,7.5933,7.6625,7.5701,7.6256,255.532057,1948.5852538592
1645034400000,2022-02-16 18:00:00,CTX/USD,7.5703,7.6815,7.5703,7.5933,560.909351,4259.152974948301
1645030800000,2022-02-16 17:00:00,CTX/USD,7.7337,7.8035,7.5702,7.5703,0.613352,4.6432586456
1645027200000,2022-02-16 16:00:00,CTX/USD,7.5701,7.8281,7.5701,7.7337,1287.811767,9959.5498624479
1645023600000,2022-02-16 15:00:00,CTX/USD,7.607,7.607,7.5701,7.5701,159.835768,1209.9727473368
1645020000000,2022-02-16 14:00:00,CTX/USD,7.6066,7.607,7.6066,7.607,98.265926,747.508899082
1645016400000,2022-02-16 13:00:00,CTX/USD,7.6491,7.6819,7.6001,7.6066,42.492958,323.22693432280005
1645012800000,2022-02-16 12:00:00,CTX/USD,7.7017,7.7017,7.6491,7.6491,0.048656,0.3721746096
1645009200000,2022-02-16 11:00:00,CTX/USD,7.7281,7.7281,7.6615,7.7017,16.087533,123.9013529061
1645005600000,2022-02-16 10:00:00,CTX/USD,7.6717,7.7282,7.6615,7.7281,21.876081,169.0605415761
1645002000000,2022-02-16 09:00:00,CTX/USD,7.738,7.738,7.6717,7.6717,1.156907,8.875443431899999
1644998400000,2022-02-16 08:00:00,CTX/USD,7.6873,7.7503,7.6717,7.738,4.739272,36.672486736
1644994800000,2022-02-16 07:00:00,CTX/USD,7.7304,7.7343,7.6716,7.6873,1.232923,9.4778489779
1644991200000,2022-02-16 06:00:00,CTX/USD,7.6716,7.7304,7.6716,7.7304,41.767889,322.8824891256
1644987600000,2022-02-16 05:00:00,CTX/USD,7.6001,7.734,7.6001,7.6716,1162.275992,8916.5165002272
1644984000000,2022-02-16 04:00:00,CTX/USD,7.6451,7.6511,7.6,7.6001,126.91059,964.533175059
1644980400000,2022-02-16 03:00:00,CTX/USD,7.8596,7.8617,7.6001,7.6451,3113.058413,23799.6428732263
1644976800000,2022-02-16 02:00:00,CTX/USD,7.7819,7.8596,7.7819,7.8596,1.116499,8.775235540399999
1644973200000,2022-02-16 01:00:00,CTX/USD,7.7771,7.7901,7.7771,7.7819,2.554716,19.8805444404
1644969600000,2022-02-16 00:00:00,CTX/USD,7.7901,7.8833,7.7367,7.7771,454.158171,3532.0335116841
1644966000000,2022-02-15 23:00:00,CTX/USD,7.8283,7.8582,7.7269,7.7901,88.453464,689.0613299063999
1644962400000,2022-02-15 22:00:00,CTX/USD,7.7777,7.8284,7.6987,7.8283,1116.278645,8738.5641166535
1644958800000,2022-02-15 21:00:00,CTX/USD,7.8159,7.8159,7.7,7.7777,40.329747,313.6726732419
1644955200000,2022-02-15 20:00:00,CTX/USD,7.8092,7.8409,7.7,7.8159,219.499353,1715.5849931127002
1644951600000,2022-02-15 19:00:00,CTX/USD,7.7667,7.8092,7.7,7.8092,46.443426,362.6860023192
1644948000000,2022-02-15 18:00:00,CTX/USD,7.8577,7.8885,7.673,7.7667,469.559374,3646.9267900458
1644944400000,2022-02-15 17:00:00,CTX/USD,7.95,8.0,7.8401,7.8577,10.830686,85.1042813822
1644940800000,2022-02-15 16:00:00,CTX/USD,7.8425,7.9999,7.8401,7.95,1074.504586,8542.3114587
1644937200000,2022-02-15 15:00:00,CTX/USD,7.7749,7.8425,7.7232,7.8425,140.658926,1103.117627155
