unix,date,symbol,open,high,low,close,Volume DAI,Volume USD
1645567200000,2022-02-22 22:00:00,DAI/USD,1.0,1.00005,1.0,1.00001,42386.50392,42386.9277850392
1645563600000,2022-02-22 21:00:00,DAI/USD,1.0,1.0,0.99973,1.0,402.760159,402.760159
1645560000000,2022-02-22 20:00:00,DAI/USD,1.0,1.0,0.99701,1.0,89109.996011,89109.996011
1645556400000,2022-02-22 19:00:00,DAI/USD,0.99999,1.0,0.99999,1.0,11469.243878,11469.243878
1645552800000,2022-02-22 18:00:00,DAI/USD,1.0,1.0,0.99974,0.99999,655.831173,655.8246146882701
1645549200000,2022-02-22 17:00:00,DAI/USD,0.99987,1.0,0.99944,1.0,60109.944882,60109.944882
1645545600000,2022-02-22 16:00:00,DAI/USD,1.0,1.0,0.99973,0.99987,980.935936,980.80841432832
1645542000000,2022-02-22 15:00:00,DAI/USD,0.99999,1.0,0.99954,1.0,74795.724995,74795.724995
1645538400000,2022-02-22 14:00:00,DAI/USD,0.99974,1.0,0.99973,0.99999,2025.750783,2025.73052549217
1645534800000,2022-02-22 13:00:00,DAI/USD,1.0,1.0,0.99964,0.99974,3344.950842,3344.08115478108
1645531200000,2022-02-22 12:00:00,DAI/USD,0.99999,1.0,0.99999,1.0,535.547862,535.547862
1645527600000,2022-02-22 11:00:00,DAI/USD,0.99999,1.0,0.99974,0.99999,3223.525494,3223.4932587450603
1645524000000,2022-02-22 10:00:00,DAI/USD,0.99974,0.99999,0.99974,0.99999,95.612257,95.61130087743
1645520400000,2022-02-22 09:00:00,DAI/USD,0.99999,1.0,0.99973,0.99974,897.248894,897.0156092875599
1645516800000,2022-02-22 08:00:00,DAI/USD,0.99999,0.99999,0.99973,0.99999,410.929102,410.92499270898
1645513200000,2022-02-22 07:00:00,DAI/USD,0.99974,1.0,0.99974,0.99999,287.886001,287.88312213999
1645509600000,2022-02-22 06:00:00,DAI/USD,1.0,1.0,0.99973,0.99974,414.426495,414.3187441113
1645506000000,2022-02-22 05:00:00,DAI/USD,1.0,1.0,0.99973,1.0,1690.832978,1690.832978
1645502400000,2022-02-22 04:00:00,DAI/USD,0.99998,1.0,0.99974,1.0,8722.603113,8722.603113
1645498800000,2022-02-22 03:00:00,DAI/USD,0.99973,0.99998,0.99973,0.99998,10784.825149,10784.60945249702
1645495200000,2022-02-22 02:00:00,DAI/USD,0.99973,0.99998,0.99956,0.99973,5655.494355,5653.96737152415
1645491600000,2022-02-22 01:00:00,DAI/USD,1.0,1.0,0.99691,0.99973,53653.46475,53638.9783145175
1645488000000,2022-02-22 00:00:00,DAI/USD,0.99999,1.0,0.99859,1.0,48226.440127,48226.440127
1645484400000,2022-02-21 23:00:00,DAI/USD,0.99999,0.99999,0.99701,0.99999,1239.216933,1239.20454083067
1645480800000,2022-02-21 22:00:00,DAI/USD,0.99999,0.99999,0.99963,0.99999,456.502095,456.49752997905
1645477200000,2022-02-21 21:00:00,DAI/USD,0.99963,0.99999,0.99963,0.99999,1267.664762,1267.6520853523805
1645473600000,2022-02-21 20:00:00,DAI/USD,0.99999,1.0,0.99702,0.99963,39507.568286,39492.95048573418
1645470000000,2022-02-21 19:00:00,DAI/USD,0.99999,0.99999,0.99945,0.99999,26419.426359,26419.16216473641
1645466400000,2022-02-21 18:00:00,DAI/USD,1.0,1.0,0.99953,0.99999,9945.845222,9945.74576354778
1645462800000,2022-02-21 17:00:00,DAI/USD,0.99999,1.0,0.99945,1.0,7649.169305,7649.169305
1645459200000,2022-02-21 16:00:00,DAI/USD,0.99999,0.99999,0.99702,0.99999,58888.647629,58888.05874252371
1645455600000,2022-02-21 15:00:00,DAI/USD,0.99999,1.0,0.9995,0.99999,42353.008355,42352.58482491645
1645452000000,2022-02-21 14:00:00,DAI/USD,0.99999,1.0,0.99975,0.99999,12636.206,12636.07963794
1645448400000,2022-02-21 13:00:00,DAI/USD,1.00008,1.00008,0.99976,0.99999,362.10263,362.0990089737
1645444800000,2022-02-21 12:00:00,DAI/USD,1.00008,1.00008,0.99976,1.00008,16.409712,16.41102477696
1645441200000,2022-02-21 11:00:00,DAI/USD,1.00009,1.00009,0.99976,1.00008,158.265699,158.27836025592003
1645437600000,2022-02-21 10:00:00,DAI/USD,1.00009,1.00009,0.99975,1.00009,8.793767,8.79455843903
1645434000000,2022-02-21 09:00:00,DAI/USD,1.00009,1.0001,0.99976,1.00009,2167.104003,2167.2990423602696
1645430400000,2022-02-21 08:00:00,DAI/USD,1.00009,1.00009,1.00009,1.00009,4.28438,4.2847655942
1645426800000,2022-02-21 07:00:00,DAI/USD,1.00009,1.00009,1.00009,1.00009,1012.720324,1012.81146882916
1645423200000,2022-02-21 06:00:00,DAI/USD,1.00009,1.00009,0.99976,1.00009,161.116644,161.13114449796
1645419600000,2022-02-21 05:00:00,DAI/USD,1.00009,1.00009,0.99975,1.00009,205.83404,205.8525650636
1645416000000,2022-02-21 04:00:00,DAI/USD,1.00009,1.00009,0.99976,1.00009,149.41281,149.4262571529
1645412400000,2022-02-21 03:00:00,DAI/USD,1.00009,1.00009,0.99976,1.00009,10326.120839,10327.050189875508
1645408800000,2022-02-21 02:00:00,DAI/USD,1.0001,1.0001,0.99979,1.00009,212.596164,212.61529765476
1645405200000,2022-02-21 01:00:00,DAI/USD,1.00009,1.0001,1.00009,1.0001,5033.13877,5033.642083876999
1645401600000,2022-02-21 00:00:00,DAI/USD,1.00009,1.00009,0.99979,1.00009,151.548389,151.56202835500997
1645398000000,2022-02-20 23:00:00,DAI/USD,1.00009,1.00009,0.99976,1.00009,33.815135,33.81817836214999
1645394400000,2022-02-20 22:00:00,DAI/USD,1.00024,1.00027,1.00009,1.00009,3811.283566,3811.62658152094
1645390800000,2022-02-20 21:00:00,DAI/USD,1.00024,1.00029,0.99976,1.00024,1107.810857,1108.07673160568
1645387200000,2022-02-20 20:00:00,DAI/USD,1.0002,1.00024,0.99976,1.00024,5087.239884,5088.46082157216
1645383600000,2022-02-20 19:00:00,DAI/USD,0.99976,1.0002,0.99976,1.0002,246.671865,246.721199373
1645380000000,2022-02-20 18:00:00,DAI/USD,1.0,1.0003,0.99976,0.99976,7074.728585,7073.0306501396
1645376400000,2022-02-20 17:00:00,DAI/USD,1.00024,1.00024,1.0,1.0,139.224106,139.224106
1645372800000,2022-02-20 16:00:00,DAI/USD,1.00023,1.00024,1.0,1.00024,4883.079258,4884.25119702192
1645369200000,2022-02-20 15:00:00,DAI/USD,1.00022,1.00023,0.99971,1.00023,3064.560443,3065.2652919018897
1645365600000,2022-02-20 14:00:00,DAI/USD,1.00022,1.00022,0.99971,1.00022,3537.219218,3537.9974062279607
1645362000000,2022-02-20 13:00:00,DAI/USD,0.99971,1.00022,0.99971,1.00022,20.92586,20.930463689200003
1645358400000,2022-02-20 12:00:00,DAI/USD,1.00023,1.00023,0.99971,0.99971,27.897313,27.88922277923
1645354800000,2022-02-20 11:00:00,DAI/USD,1.00023,1.00023,1.00023,1.00023,8.0997,8.101562931
1645351200000,2022-02-20 10:00:00,DAI/USD,1.00023,1.00023,0.99971,1.00023,6.778672,6.78023109456
1645347600000,2022-02-20 09:00:00,DAI/USD,1.00023,1.00023,1.00023,1.00023,1504.498858,1504.84489273734
1645344000000,2022-02-20 08:00:00,DAI/USD,1.00024,1.00024,0.99971,1.00023,27.64219,27.6485477037
1645340400000,2022-02-20 07:00:00,DAI/USD,0.99971,1.00024,0.99971,1.00024,200.338142,200.38622315408
1645336800000,2022-02-20 06:00:00,DAI/USD,0.99971,1.00024,0.99971,0.99971,212.319198,212.25762543258
1645333200000,2022-02-20 05:00:00,DAI/USD,0.99999,1.00024,0.99971,0.99971,420784.540456,420662.5129392678
1645329600000,2022-02-20 04:00:00,DAI/USD,0.99971,0.99999,0.9997,0.99999,1194.200529,1194.18858699471
1645326000000,2022-02-20 03:00:00,DAI/USD,0.99999,1.0,0.99971,0.99971,1220.614121,1220.26014290491
1645322400000,2022-02-20 02:00:00,DAI/USD,0.99999,0.99999,0.99971,0.99999,18096.088427,18095.90746611573
1645318800000,2022-02-20 01:00:00,DAI/USD,0.99986,0.99999,0.99986,0.99999,1158.395237,1158.38365304763
1645315200000,2022-02-20 00:00:00,DAI/USD,0.99971,1.0,0.99971,0.99986,4006.201648,4005.64077976928
1645311600000,2022-02-19 23:00:00,DAI/USD,1.0,1.0,0.99971,0.99971,2748.991227,2748.19401954417
1645308000000,2022-02-19 22:00:00,DAI/USD,0.99999,1.0,0.99971,1.0,916.815359,916.815359
1645304400000,2022-02-19 21:00:00,DAI/USD,0.99999,1.0,0.9997,0.99999,245085.774585,245083.32372725417
1645300800000,2022-02-19 20:00:00,DAI/USD,1.0,1.0,0.99965,0.99999,27.392143,27.391869078570004
1645297200000,2022-02-19 19:00:00,DAI/USD,0.99999,1.0,0.99965,1.0,1134.6881,1134.6881
1645293600000,2022-02-19 18:00:00,DAI/USD,0.99999,0.99999,0.99965,0.99999,64.536076,64.53543063923999
1645290000000,2022-02-19 17:00:00,DAI/USD,1.00024,1.00024,0.99965,0.99999,1531.079274,1531.06396320726
1645286400000,2022-02-19 16:00:00,DAI/USD,1.0,1.00024,1.0,1.00024,1759.611558,1760.0338647739202
1645282800000,2022-02-19 15:00:00,DAI/USD,1.0,1.00023,0.99963,1.0,7901.678754,7901.678754
1645279200000,2022-02-19 14:00:00,DAI/USD,1.0,1.0,0.99975,1.0,5872.627047,5872.627047
1645275600000,2022-02-19 13:00:00,DAI/USD,1.0,1.0,0.99975,1.0,8.938449,8.938449
1645272000000,2022-02-19 12:00:00,DAI/USD,0.99999,1.0,0.99975,1.0,2.076757,2.076757
1645268400000,2022-02-19 11:00:00,DAI/USD,0.99999,1.0,0.99975,0.99999,3425.915405,3425.8811458459504
1645264800000,2022-02-19 10:00:00,DAI/USD,1.00039,1.00039,0.99975,0.99999,673.483569,673.47683416431
1645261200000,2022-02-19 09:00:00,DAI/USD,1.00039,1.00039,0.99975,1.00039,5.085602,5.087585384779999
1645257600000,2022-02-19 08:00:00,DAI/USD,1.00024,1.00039,0.99975,1.00039,3793.670605,3795.1501365359495
1645254000000,2022-02-19 07:00:00,DAI/USD,1.00024,1.00025,0.99976,1.00024,5762.986367,5764.369483728081
1645250400000,2022-02-19 06:00:00,DAI/USD,1.00024,1.00024,0.99975,1.00024,2.587126,2.58774691024
1645246800000,2022-02-19 05:00:00,DAI/USD,1.00024,1.00024,0.99975,1.00024,27.038662,27.04515127888
1645243200000,2022-02-19 04:00:00,DAI/USD,1.00039,1.00039,0.99975,1.00024,37.554675,37.563688122
1645239600000,2022-02-19 03:00:00,DAI/USD,1.00039,1.00039,0.99975,1.00039,1902.134956,1902.87678863284
1645236000000,2022-02-19 02:00:00,DAI/USD,0.99976,1.00041,0.99975,1.00039,5015.020756,5016.97661409484
1645232400000,2022-02-19 01:00:00,DAI/USD,1.00022,1.0005,0.99976,0.99976,10948.326783,10945.69918457208
1645228800000,2022-02-19 00:00:00,DAI/USD,1.00022,1.00049,0.99975,1.00022,1489.647412,1489.97513443064
1645225200000,2022-02-18 23:00:00,DAI/USD,1.00042,1.00043,0.99975,1.00022,2603.531181,2604.10395785982
1645221600000,2022-02-18 22:00:00,DAI/USD,1.00042,1.00049,1.00041,1.00042,2664.505937,2665.6250294935403
1645218000000,2022-02-18 21:00:00,DAI/USD,1.00029,1.00043,1.00027,1.00042,1373.801967,1374.3789638261403
1645214400000,2022-02-18 20:00:00,DAI/USD,1.00025,1.00029,0.99976,1.00029,2292.948336,2293.61329101744
1645210800000,2022-02-18 19:00:00,DAI/USD,1.00026,1.00049,0.99975,1.00025,32121.258294,32129.2886085735
1645207200000,2022-02-18 18:00:00,DAI/USD,1.00048,1.0005,0.99976,1.00026,5213.497808,5214.85331743008
1645203600000,2022-02-18 17:00:00,DAI/USD,0.99976,1.00242,0.99976,1.00048,51915.338208,51940.25757033984
1645200000000,2022-02-18 16:00:00,DAI/USD,1.00026,1.00027,0.99976,0.99976,1571.493586,1571.11642753936
1645196400000,2022-02-18 15:00:00,DAI/USD,1.00026,1.00057,0.99976,1.00026,16585.863007,16590.17533138182
1645192800000,2022-02-18 14:00:00,DAI/USD,0.99976,1.00056,0.99976,1.00026,8027.921899,8030.00915869374
1645189200000,2022-02-18 13:00:00,DAI/USD,1.0003,1.0003,0.99976,0.99976,505.877839,505.75642831864
1645185600000,2022-02-18 12:00:00,DAI/USD,0.99975,1.00031,0.99975,1.0003,122.675746,122.7125487238
1645182000000,2022-02-18 11:00:00,DAI/USD,1.0003,1.0003,0.99975,0.99975,2165.973618,2165.4321245955
1645178400000,2022-02-18 10:00:00,DAI/USD,1.0003,1.0003,0.99975,1.0003,103.334304,103.3653042912
1645174800000,2022-02-18 09:00:00,DAI/USD,1.0003,1.0003,0.99975,1.0003,2299.995068,2300.6850665204
1645171200000,2022-02-18 08:00:00,DAI/USD,1.0003,1.0003,0.99975,1.0003,2548.522968,2549.2875248904
1645167600000,2022-02-18 07:00:00,DAI/USD,1.0003,1.0003,1.0003,1.0003,119.592454,119.6283317362
1645164000000,2022-02-18 06:00:00,DAI/USD,1.00055,1.00055,0.99975,1.0003,11622.082937,11625.5695618811
1645160400000,2022-02-18 05:00:00,DAI/USD,1.00056,1.00057,1.00055,1.00055,2690.44902,2691.9287669610003
1645156800000,2022-02-18 04:00:00,DAI/USD,1.0008,1.00231,1.0,1.00056,2483.898803,2485.28978632968
1645153200000,2022-02-18 03:00:00,DAI/USD,1.00035,1.00154,0.99985,1.0008,12715.563433,12725.735883746398
1645149600000,2022-02-18 02:00:00,DAI/USD,1.0,1.00051,0.99986,1.00035,7718.701851,7721.40339664785
1645146000000,2022-02-18 01:00:00,DAI/USD,1.0,1.0,0.99985,1.0,507.474445,507.474445
1645142400000,2022-02-18 00:00:00,DAI/USD,1.0,1.0,0.99985,1.0,1331.309528,1331.309528
1645138800000,2022-02-17 23:00:00,DAI/USD,1.00022,1.00022,0.99985,1.0,7193.875239,7193.875239
1645135200000,2022-02-17 22:00:00,DAI/USD,1.00022,1.00022,1.00021,1.00022,1.410176,1.4104862387200003
1645131600000,2022-02-17 21:00:00,DAI/USD,1.00022,1.00022,0.99975,1.00022,415.566495,415.6579196289
1645128000000,2022-02-17 20:00:00,DAI/USD,1.00021,1.00053,0.99976,1.00022,12240.882614,12243.57560817508
1645124400000,2022-02-17 19:00:00,DAI/USD,1.00021,1.00021,0.99976,1.00021,106.559093,106.58147040953
1645120800000,2022-02-17 18:00:00,DAI/USD,1.00027,1.0005,0.99975,1.00021,109995.335408,110018.43442843568
1645117200000,2022-02-17 17:00:00,DAI/USD,1.00027,1.00027,0.9998,1.00027,1276.704495,1277.04920521365
1645113600000,2022-02-17 16:00:00,DAI/USD,0.99999,1.00053,0.9995,1.00027,14757.101009,14761.08542627243
1645110000000,2022-02-17 15:00:00,DAI/USD,0.99999,0.99999,0.99958,0.99999,545.968291,545.96283131709
1645106400000,2022-02-17 14:00:00,DAI/USD,1.00027,1.00027,0.99634,0.99999,35771.325527,35770.96781374473
1645102800000,2022-02-17 13:00:00,DAI/USD,1.0,1.00052,1.0,1.00027,1258.217341,1258.55705968207
1645099200000,2022-02-17 12:00:00,DAI/USD,1.00019,1.00019,1.0,1.0,746.266132,746.266132
1645095600000,2022-02-17 11:00:00,DAI/USD,0.99977,1.00019,0.99937,1.00019,76034.269256,76048.71576715863
1645092000000,2022-02-17 10:00:00,DAI/USD,1.00039,1.00068,0.99962,0.99977,7346.909396,7345.21960683892
1645088400000,2022-02-17 09:00:00,DAI/USD,0.99983,1.00068,0.99977,1.00039,3654.052854,3655.47793461306
1645084800000,2022-02-17 08:00:00,DAI/USD,1.0,1.0,0.99977,0.99983,22.097748,22.09399138284
1645081200000,2022-02-17 07:00:00,DAI/USD,1.00039,1.00039,0.99962,1.0,6144.947466,6144.947466
1645077600000,2022-02-17 06:00:00,DAI/USD,0.99977,1.00068,0.99977,1.00039,3724.574984,3726.02756824376
1645074000000,2022-02-17 05:00:00,DAI/USD,1.00039,1.00039,0.99962,0.99977,42413.570654,42403.815532749584
1645070400000,2022-02-17 04:00:00,DAI/USD,0.99965,1.00068,0.99965,1.00039,2040.141197,2040.9368520668295
1645066800000,2022-02-17 03:00:00,DAI/USD,0.99978,1.0007,0.99962,0.99965,39885.926795,39871.96672062175
1645063200000,2022-02-17 02:00:00,DAI/USD,1.00025,1.00244,0.99978,0.99978,226160.742306,226110.9869426927
1645059600000,2022-02-17 01:00:00,DAI/USD,0.99978,1.00071,0.99962,1.00025,20862.598221,20867.81387055525
1645056000000,2022-02-17 00:00:00,DAI/USD,1.00041,1.00041,0.99968,0.99978,2250.653421,2250.15827724738
1645052400000,2022-02-16 23:00:00,DAI/USD,1.0004,1.0007,0.99963,1.00041,6594.576021,6597.27979716861
1645048800000,2022-02-16 22:00:00,DAI/USD,0.99999,1.0004,0.99978,1.0004,209.606699,209.6905416796
1645045200000,2022-02-16 21:00:00,DAI/USD,0.99978,1.00041,0.99968,0.99999,2549.662676,2549.63717937324
1645041600000,2022-02-16 20:00:00,DAI/USD,1.00069,1.00069,0.99963,0.99978,12654.502429,12651.71843846562
1645038000000,2022-02-16 19:00:00,DAI/USD,0.99973,1.00244,0.99963,1.00069,11409.339158,11417.211602019022
1645034400000,2022-02-16 18:00:00,DAI/USD,1.0024,1.0024,0.99973,0.99973,13453.033417,13449.40109797741
1645030800000,2022-02-16 17:00:00,DAI/USD,1.00034,1.00244,0.99962,1.0024,34694.82046,34778.088029104
1645027200000,2022-02-16 16:00:00,DAI/USD,1.00034,1.00034,0.99963,1.00034,3847.562302,3848.87047318268
1645023600000,2022-02-16 15:00:00,DAI/USD,1.00033,1.00034,0.99962,1.00034,10536.259266,10539.84159415044
1645020000000,2022-02-16 14:00:00,DAI/USD,1.00034,1.00034,0.99963,1.00033,13717.336741,13721.86346212453
1645016400000,2022-02-16 13:00:00,DAI/USD,1.00034,1.00064,0.9997,1.00034,12841.279804,12845.64583913336
1645012800000,2022-02-16 12:00:00,DAI/USD,1.0002,1.00034,0.9997,1.00034,3223.203913,3224.29980233042
1645009200000,2022-02-16 11:00:00,DAI/USD,1.00034,1.00034,0.99962,1.0002,992.439108,992.6375958216
1645005600000,2022-02-16 10:00:00,DAI/USD,1.00033,1.00034,0.9997,1.00034,71.253244,71.27747010296
1645002000000,2022-02-16 09:00:00,DAI/USD,1.00033,1.00034,0.9997,1.00033,7.718505,7.72105210665
1644998400000,2022-02-16 08:00:00,DAI/USD,1.00034,1.00034,0.99962,1.00033,1497.268547,1497.7626456205098
1644994800000,2022-02-16 07:00:00,DAI/USD,1.00034,1.00042,0.99986,1.00034,1458.95097,1459.4470133298
1644991200000,2022-02-16 06:00:00,DAI/USD,1.00033,1.00042,1.00022,1.00034,1142.909681,1143.29827029154
1644987600000,2022-02-16 05:00:00,DAI/USD,0.99986,1.00244,0.99986,1.00033,76999.109536,77024.51924214688
1644984000000,2022-02-16 04:00:00,DAI/USD,1.00033,1.00033,0.9997,0.99986,5005.418237,5004.71747844682
1644980400000,2022-02-16 03:00:00,DAI/USD,1.00033,1.00034,1.00025,1.00033,1.439987,1.44046219571
1644976800000,2022-02-16 02:00:00,DAI/USD,1.00011,1.00034,1.00003,1.00033,323.476232,323.58297915656
1644973200000,2022-02-16 01:00:00,DAI/USD,1.00061,1.00063,1.00002,1.00011,8058.383818,8059.270240219981
1644969600000,2022-02-16 00:00:00,DAI/USD,1.00061,1.00061,1.00001,1.00061,380.120332,380.35220540252
1644966000000,2022-02-15 23:00:00,DAI/USD,1.00061,1.00061,1.00001,1.00061,3015.637611,3017.47714994271
1644962400000,2022-02-15 22:00:00,DAI/USD,1.0,1.002,1.0,1.00061,308.188507,308.37650198927
1644958800000,2022-02-15 21:00:00,DAI/USD,1.00122,1.00269,1.0,1.0,11273.875765,11273.875765
1644955200000,2022-02-15 20:00:00,DAI/USD,1.00105,1.00122,1.00043,1.00122,9.024348,9.03535770456
1644951600000,2022-02-15 19:00:00,DAI/USD,0.99968,1.0011,0.99963,1.00105,2119.543582,2121.7691027611
1644948000000,2022-02-15 18:00:00,DAI/USD,0.99968,1.00303,0.99953,0.99968,26274.967909,26266.55991926912
1644944400000,2022-02-15 17:00:00,DAI/USD,1.00059,1.00098,0.99953,0.99968,24305.392405,24297.6146794304
1644940800000,2022-02-15 16:00:00,DAI/USD,1.00037,1.00126,0.99953,1.00059,119.171286,119.24159705874
1644937200000,2022-02-15 15:00:00,DAI/USD,0.99964,1.00097,0.99953,1.00037,780.486885,780.77566514745
1644933600000,2022-02-15 14:00:00,DAI/USD,1.00035,1.00035,0.99953,0.99964,29061.260287,29050.79823329668
1644930000000,2022-02-15 13:00:00,DAI/USD,1.00035,1.00035,0.99964,1.00035,5213.351796,5215.176469128601
1644926400000,2022-02-15 12:00:00,DAI/USD,1.00009,1.00035,0.99964,1.00035,1623.406167,1623.9743591584502
1644922800000,2022-02-15 11:00:00,DAI/USD,0.99964,1.0001,0.99964,1.00009,117.794347,117.80494849123
1644919200000,2022-02-15 10:00:00,DAI/USD,1.00009,1.00009,0.99964,0.99964,24.894356,24.88539403184
1644915600000,2022-02-15 09:00:00,DAI/USD,1.00034,1.00034,0.9996,1.00009,1001.552234,1001.64237370106
1644912000000,2022-02-15 08:00:00,DAI/USD,1.00035,1.00035,0.99964,1.00034,169.597155,169.65481803269998
1644908400000,2022-02-15 07:00:00,DAI/USD,0.99964,1.00042,0.9996,1.00035,11696.261142,11700.3548333997
1644904800000,2022-02-15 06:00:00,DAI/USD,0.99964,1.00034,0.99964,0.99964,646.150694,645.91807975016
1644901200000,2022-02-15 05:00:00,DAI/USD,1.00035,1.00042,0.9996,0.99964,31345.501628,31334.21724741392
1644897600000,2022-02-15 04:00:00,DAI/USD,1.00026,1.00035,1.00009,1.00035,308.802929,308.91101002515
1644894000000,2022-02-15 03:00:00,DAI/USD,1.0005,1.0005,1.0,1.00026,4526.831174,4528.00815010524
1644890400000,2022-02-15 02:00:00,DAI/USD,1.00024,1.00069,1.00024,1.0005,209629.718805,209734.5336644025
1644886800000,2022-02-15 01:00:00,DAI/USD,1.00019,1.00045,1.0,1.00024,405411.144831,405508.44350575947
1644883200000,2022-02-15 00:00:00,DAI/USD,1.0,1.00035,1.0,1.00019,1479.447296,1479.72839098624
1644879600000,2022-02-14 23:00:00,DAI/USD,0.9998,1.0,0.9998,1.0,147.331009,147.331009
1644876000000,2022-02-14 22:00:00,DAI/USD,0.99964,0.9998,0.99954,0.9998,12885.692517,12883.1153784966
1644872400000,2022-02-14 21:00:00,DAI/USD,0.9998,0.9998,0.99953,0.99964,9712.731886,9709.23530252104
1644868800000,2022-02-14 20:00:00,DAI/USD,0.99979,0.9998,0.99979,0.9998,832.147656,831.9812264688
1644865200000,2022-02-14 19:00:00,DAI/USD,0.99979,0.9998,0.99979,0.99979,10474.737654,10472.53795909266
1644861600000,2022-02-14 18:00:00,DAI/USD,0.99953,0.9998,0.99953,0.99979,3280.715855,3280.0269046704498
1644858000000,2022-02-14 17:00:00,DAI/USD,0.99973,0.9998,0.99953,0.99953,2964.07298,2962.6798656994
1644854400000,2022-02-14 16:00:00,DAI/USD,0.99979,0.9998,0.99944,0.99973,9962.836411,9960.14644516903
1644850800000,2022-02-14 15:00:00,DAI/USD,1.00011,1.00011,0.99934,0.99979,55297.733789,55286.12126490431
1644847200000,2022-02-14 14:00:00,DAI/USD,1.00034,1.00047,0.99934,1.00011,10231.343916,10232.46936383076
1644843600000,2022-02-14 13:00:00,DAI/USD,1.00034,1.00034,0.99944,1.00034,5717.735722,5719.67975214548
1644840000000,2022-02-14 12:00:00,DAI/USD,1.0002,1.00034,0.9998,1.00034,36.259464,36.27179221776
1644836400000,2022-02-14 11:00:00,DAI/USD,1.0002,1.00033,0.9998,1.0002,1.941327,1.9417152654
1644832800000,2022-02-14 10:00:00,DAI/USD,1.00033,1.00033,0.9998,1.0002,1478.342064,1478.6377324128
1644829200000,2022-02-14 09:00:00,DAI/USD,1.00033,1.00033,0.99953,1.00033,499.54044,499.7052883452
1644825600000,2022-02-14 08:00:00,DAI/USD,1.00033,1.00033,0.99953,1.00033,963.116944,963.43477259152
1644822000000,2022-02-14 07:00:00,DAI/USD,1.00033,1.00033,0.99953,1.00033,475.008084,475.16483666772
1644818400000,2022-02-14 06:00:00,DAI/USD,0.99973,1.00033,0.99953,1.00033,2999.261333,3000.2510892398896
1644814800000,2022-02-14 05:00:00,DAI/USD,0.99953,1.00033,0.99953,0.99973,761.852884,761.6471837213201
1644811200000,2022-02-14 04:00:00,DAI/USD,0.99954,1.00033,0.99721,0.99953,46051.458226,46029.81404063378
1644807600000,2022-02-14 03:00:00,DAI/USD,0.9998,0.9998,0.99954,0.99954,10947.814329,10942.77833440866
1644804000000,2022-02-14 02:00:00,DAI/USD,0.9998,0.9998,0.99946,0.9998,5321.906712,5320.8423306576005
1644800400000,2022-02-14 01:00:00,DAI/USD,0.99954,1.00037,0.99954,0.9998,1478.709741,1478.4139990518
1644796800000,2022-02-14 00:00:00,DAI/USD,1.0,1.0,0.99953,0.99954,6231.007874,6228.14161037796
1644793200000,2022-02-13 23:00:00,DAI/USD,1.00034,1.00034,0.9996,1.0,1748.7541,1748.7541
1644789600000,2022-02-13 22:00:00,DAI/USD,1.00034,1.00034,1.00026,1.00034,7.584457,7.58703571538
1644786000000,2022-02-13 21:00:00,DAI/USD,1.0,1.00034,1.0,1.00034,197.087148,197.15415763032
1644782400000,2022-02-13 20:00:00,DAI/USD,0.99954,1.00034,0.99954,1.0,1239.690198,1239.690198
1644778800000,2022-02-13 19:00:00,DAI/USD,0.99956,1.00027,0.99954,0.99954,160.757522,160.68357353988
1644775200000,2022-02-13 18:00:00,DAI/USD,1.00027,1.00027,0.99956,0.99956,26949.757836,26937.89994255216
1644771600000,2022-02-13 17:00:00,DAI/USD,1.0003,1.0003,0.99961,1.00027,96.062086,96.08802276322
1644768000000,2022-02-13 16:00:00,DAI/USD,0.99961,1.0003,0.99961,1.0003,225.520589,225.5882451767
1644764400000,2022-02-13 15:00:00,DAI/USD,1.0003,1.0003,0.99961,0.99961,17.709357,17.70245035077
1644760800000,2022-02-13 14:00:00,DAI/USD,1.0003,1.0003,1.0003,1.0003,9.361526,9.3643344578
1644757200000,2022-02-13 13:00:00,DAI/USD,1.0003,1.0003,0.99961,1.0003,16301.682107,16306.5726116321
1644753600000,2022-02-13 12:00:00,DAI/USD,0.99961,1.0003,0.99961,1.0003,733.059155,733.2790727465
1644750000000,2022-02-13 11:00:00,DAI/USD,0.99973,0.9998,0.99953,0.99961,3634.459591,3633.04215175951
1644746400000,2022-02-13 10:00:00,DAI/USD,0.99973,0.99973,0.99973,0.99973,0.0,0.0
1644742800000,2022-02-13 09:00:00,DAI/USD,1.00102,1.00102,0.99973,0.99973,0.157265,0.1572225384499999
1644739200000,2022-02-13 08:00:00,DAI/USD,1.00046,1.00102,1.00046,1.00102,298.64904,298.95366202080004
1644735600000,2022-02-13 07:00:00,DAI/USD,0.99791,1.00046,0.99786,1.00046,271.390437,271.51527660102
1644732000000,2022-02-13 06:00:00,DAI/USD,1.00001,1.00001,0.99791,0.99791,18.303033,18.26477966103
1644728400000,2022-02-13 05:00:00,DAI/USD,1.00034,1.00279,0.99729,1.00001,17171.556694,17171.72840956694
1644724800000,2022-02-13 04:00:00,DAI/USD,1.00034,1.00034,1.00034,1.00034,141.265345,141.3133752173
1644721200000,2022-02-13 03:00:00,DAI/USD,0.99969,1.00034,0.99734,1.00034,1353.453029,1353.91320302986
1644717600000,2022-02-13 02:00:00,DAI/USD,1.0008,1.00099,0.99402,0.99969,326375.654076,326274.4776232364
1644714000000,2022-02-13 01:00:00,DAI/USD,1.00079,1.0008,1.00079,1.0008,25754.252415,25774.855816932
