unix,date,symbol,open,high,low,close,Volume ENJ,Volume USD
1645639200000,2022-02-23 18:00:00,ENJ/USD,1.4644,1.4694,1.4383,1.4411,3079.108398,4437.3031123578
1645635600000,2022-02-23 17:00:00,ENJ/USD,1.4912,1.5076,1.4604,1.4644,2287.564033,3349.9087699252
1645632000000,2022-02-23 16:00:00,ENJ/USD,1.4747,1.4949,1.4559,1.4912,1000.920668,1492.5729001216
1645628400000,2022-02-23 15:00:00,ENJ/USD,1.4896,1.4911,1.4747,1.4747,1772.100962,2613.3172886614
1645624800000,2022-02-23 14:00:00,ENJ/USD,1.5133,1.515,1.4896,1.4896,2597.43183,3869.134453968
1645621200000,2022-02-23 13:00:00,ENJ/USD,1.5322,1.5358,1.5122,1.5133,2756.004744,4170.6619790952
1645617600000,2022-02-23 12:00:00,ENJ/USD,1.5125,1.5327,1.5125,1.5322,2443.397774,3743.7740693228
1645614000000,2022-02-23 11:00:00,ENJ/USD,1.5208,1.5294,1.5074,1.5125,662.913175,1002.6561771875
1645610400000,2022-02-23 10:00:00,ENJ/USD,1.5253,1.5274,1.5167,1.5208,271.886289,413.4846683111999
1645606800000,2022-02-23 09:00:00,ENJ/USD,1.5102,1.5268,1.5069,1.5253,346.487422,528.4972647766
1645603200000,2022-02-23 08:00:00,ENJ/USD,1.475,1.518,1.4701,1.5102,1907.635529,2880.9111758958
1645599600000,2022-02-23 07:00:00,ENJ/USD,1.4561,1.4766,1.4561,1.475,31211.222685,46036.553460375006
1645596000000,2022-02-23 06:00:00,ENJ/USD,1.4571,1.4673,1.4547,1.4561,1000.229714,1456.4344865554
1645592400000,2022-02-23 05:00:00,ENJ/USD,1.4573,1.4696,1.4464,1.4571,1041.297134,1517.2740539514
1645588800000,2022-02-23 04:00:00,ENJ/USD,1.4362,1.4573,1.432,1.4573,6304.155193,9187.0453627589
1645585200000,2022-02-23 03:00:00,ENJ/USD,1.4389,1.4472,1.4286,1.4362,8317.760743,11945.9679790966
1645581600000,2022-02-23 02:00:00,ENJ/USD,1.4509,1.466,1.4311,1.4389,21148.399276,30430.431718236403
1645578000000,2022-02-23 01:00:00,ENJ/USD,1.468,1.4683,1.4415,1.4509,1146.831336,1663.9375854024
1645574400000,2022-02-23 00:00:00,ENJ/USD,1.4734,1.4926,1.46,1.468,8570.546328,12581.562009504
1645570800000,2022-02-22 23:00:00,ENJ/USD,1.4305,1.4763,1.4302,1.4734,11050.637611,16282.0094560474
1645567200000,2022-02-22 22:00:00,ENJ/USD,1.4436,1.4436,1.4282,1.4305,881.207046,1260.566679303
1645563600000,2022-02-22 21:00:00,ENJ/USD,1.4252,1.4436,1.4252,1.4436,5044.82639,7282.711376604
1645560000000,2022-02-22 20:00:00,ENJ/USD,1.4377,1.4471,1.4198,1.4252,1295.465162,1846.2969488824
1645556400000,2022-02-22 19:00:00,ENJ/USD,1.4178,1.4377,1.4053,1.4377,10375.55466,14916.934934682
1645552800000,2022-02-22 18:00:00,ENJ/USD,1.4191,1.4218,1.4043,1.4178,374.626642,531.1456530276
1645549200000,2022-02-22 17:00:00,ENJ/USD,1.4171,1.4286,1.4096,1.4191,4576.132969,6493.9902963079
1645545600000,2022-02-22 16:00:00,ENJ/USD,1.4311,1.4411,1.413,1.4171,1366.599128,1936.6076242888
1645542000000,2022-02-22 15:00:00,ENJ/USD,1.4531,1.4532,1.4311,1.4311,3722.634783,5327.4626379513
1645538400000,2022-02-22 14:00:00,ENJ/USD,1.4411,1.4556,1.4093,1.4531,2564.831113,3726.9560903003
1645534800000,2022-02-22 13:00:00,ENJ/USD,1.4357,1.4411,1.4168,1.4411,501.699042,722.9984894262001
1645531200000,2022-02-22 12:00:00,ENJ/USD,1.4383,1.4435,1.4168,1.4357,2454.499534,3523.9249809638
1645527600000,2022-02-22 11:00:00,ENJ/USD,1.4527,1.4569,1.4311,1.4383,2498.42422,3593.4835556259995
1645524000000,2022-02-22 10:00:00,ENJ/USD,1.4225,1.4629,1.4128,1.4527,1384.557796,2011.3471102492
1645520400000,2022-02-22 09:00:00,ENJ/USD,1.4263,1.4351,1.4097,1.4225,2206.395045,3138.5969515125007
1645516800000,2022-02-22 08:00:00,ENJ/USD,1.3957,1.4281,1.3887,1.4263,697.080883,994.2464634229
1645513200000,2022-02-22 07:00:00,ENJ/USD,1.4011,1.4069,1.3804,1.3957,3367.919784,4700.6056425288
1645509600000,2022-02-22 06:00:00,ENJ/USD,1.3887,1.4035,1.3817,1.4011,2756.588856,3862.2566461416
1645506000000,2022-02-22 05:00:00,ENJ/USD,1.3622,1.4055,1.3587,1.3887,4150.347124,5763.5870510988
1645502400000,2022-02-22 04:00:00,ENJ/USD,1.3536,1.3808,1.3536,1.3622,11131.606056,15163.473769483202
1645498800000,2022-02-22 03:00:00,ENJ/USD,1.3859,1.3882,1.3357,1.3536,23350.352573,31607.0372428128
1645495200000,2022-02-22 02:00:00,ENJ/USD,1.3919,1.398,1.3778,1.3859,15281.6662,21178.86118658
1645491600000,2022-02-22 01:00:00,ENJ/USD,1.4083,1.4137,1.3743,1.3919,4373.822973,6087.9241961187
1645488000000,2022-02-22 00:00:00,ENJ/USD,1.3818,1.4192,1.3745,1.4083,8931.395896,12578.084840336802
1645484400000,2022-02-21 23:00:00,ENJ/USD,1.4364,1.4364,1.35,1.3818,32924.313172,45494.8159410696
1645480800000,2022-02-21 22:00:00,ENJ/USD,1.4315,1.4484,1.421,1.4364,3069.409529,4408.8998474556
1645477200000,2022-02-21 21:00:00,ENJ/USD,1.4906,1.4999,1.43,1.4315,4243.957593,6075.2252943795
1645473600000,2022-02-21 20:00:00,ENJ/USD,1.4915,1.4915,1.4747,1.4906,632.01593,942.082945258
1645470000000,2022-02-21 19:00:00,ENJ/USD,1.4821,1.4955,1.4705,1.4915,955.167642,1424.632538043
1645466400000,2022-02-21 18:00:00,ENJ/USD,1.5046,1.5151,1.4659,1.4821,5537.294904,8206.8247772184
1645462800000,2022-02-21 17:00:00,ENJ/USD,1.5226,1.5332,1.5046,1.5046,3145.244042,4732.334185593199
1645459200000,2022-02-21 16:00:00,ENJ/USD,1.5391,1.5512,1.5226,1.5226,868.056198,1321.7023670748
1645455600000,2022-02-21 15:00:00,ENJ/USD,1.5594,1.577,1.5364,1.5391,3136.830202,4827.8953638982
1645452000000,2022-02-21 14:00:00,ENJ/USD,1.4777,1.5613,1.4732,1.5594,2481.306298,3869.3490411012
1645448400000,2022-02-21 13:00:00,ENJ/USD,1.485,1.4881,1.4598,1.4777,89029.290183,131558.58210341912
1645444800000,2022-02-21 12:00:00,ENJ/USD,1.5076,1.5151,1.4747,1.485,3067.929595,4555.8754485750005
1645441200000,2022-02-21 11:00:00,ENJ/USD,1.5627,1.5662,1.496,1.5076,5545.22784,8359.985491583999
1645437600000,2022-02-21 10:00:00,ENJ/USD,1.6001,1.6042,1.553,1.5627,36276.348497,56689.0497962619
1645434000000,2022-02-21 09:00:00,ENJ/USD,1.6139,1.6195,1.5978,1.6001,285.283566,456.48223395660006
1645430400000,2022-02-21 08:00:00,ENJ/USD,1.626,1.6336,1.6139,1.6139,995.571938,1606.7535507382
1645426800000,2022-02-21 07:00:00,ENJ/USD,1.6212,1.6333,1.6122,1.626,1094.309894,1779.347887644
1645423200000,2022-02-21 06:00:00,ENJ/USD,1.6044,1.6212,1.5987,1.6212,911.569725,1477.83683817
1645419600000,2022-02-21 05:00:00,ENJ/USD,1.6046,1.6171,1.602,1.6044,29835.143143,47867.5036586292
1645416000000,2022-02-21 04:00:00,ENJ/USD,1.5825,1.6107,1.5808,1.6046,1512.611835,2427.136950441
1645412400000,2022-02-21 03:00:00,ENJ/USD,1.5938,1.598,1.5782,1.5825,2819.144016,4461.29540532
1645408800000,2022-02-21 02:00:00,ENJ/USD,1.6174,1.6174,1.5883,1.5938,31346.607643,49960.223261413405
1645405200000,2022-02-21 01:00:00,ENJ/USD,1.5726,1.6174,1.5617,1.6174,32917.875637,53241.37205528379
1645401600000,2022-02-21 00:00:00,ENJ/USD,1.5306,1.5726,1.5195,1.5726,6517.71705,10249.76183283
1645398000000,2022-02-20 23:00:00,ENJ/USD,1.5559,1.5769,1.5274,1.5306,4576.369175,7004.590659254999
1645394400000,2022-02-20 22:00:00,ENJ/USD,1.514,1.5559,1.514,1.5559,3253.930766,5062.7908788194
1645390800000,2022-02-20 21:00:00,ENJ/USD,1.5292,1.5347,1.5071,1.514,22579.992792,34186.109087088
1645387200000,2022-02-20 20:00:00,ENJ/USD,1.5387,1.5387,1.5261,1.5292,3035.677398,4642.157877021599
1645383600000,2022-02-20 19:00:00,ENJ/USD,1.5441,1.5441,1.5351,1.5387,1022.567186,1573.4241290982
1645380000000,2022-02-20 18:00:00,ENJ/USD,1.5318,1.5486,1.5274,1.5441,2955.587003,4563.7218913323
1645376400000,2022-02-20 17:00:00,ENJ/USD,1.5288,1.54,1.5275,1.5318,3050.182484,4672.2695289912
1645372800000,2022-02-20 16:00:00,ENJ/USD,1.5289,1.5381,1.5188,1.5288,3409.087869,5211.8135341272
1645369200000,2022-02-20 15:00:00,ENJ/USD,1.51,1.5289,1.51,1.5289,2239.696208,3424.2715324112
1645365600000,2022-02-20 14:00:00,ENJ/USD,1.5245,1.5276,1.4883,1.51,6484.710055,9791.91218305
1645362000000,2022-02-20 13:00:00,ENJ/USD,1.5226,1.5253,1.5176,1.5245,1229.181583,1873.8873232835
1645358400000,2022-02-20 12:00:00,ENJ/USD,1.538,1.5539,1.5226,1.5226,4282.28747,6520.210901822
1645354800000,2022-02-20 11:00:00,ENJ/USD,1.5198,1.538,1.5198,1.538,1127.666668,1734.351335384
1645351200000,2022-02-20 10:00:00,ENJ/USD,1.5246,1.5381,1.5198,1.5198,1538.318583,2337.9365824434
1645347600000,2022-02-20 09:00:00,ENJ/USD,1.5223,1.5304,1.5122,1.5246,1945.812886,2966.5863259956
1645344000000,2022-02-20 08:00:00,ENJ/USD,1.5591,1.5604,1.5122,1.5223,5784.825121,8806.2392816983
1645340400000,2022-02-20 07:00:00,ENJ/USD,1.5514,1.5608,1.54,1.5591,2063.024338,3216.4612453758
1645336800000,2022-02-20 06:00:00,ENJ/USD,1.5817,1.5865,1.5487,1.5514,6354.163788,9857.849700703198
1645333200000,2022-02-20 05:00:00,ENJ/USD,1.6016,1.6126,1.5814,1.5817,5514.663797,8722.543727714901
1645329600000,2022-02-20 04:00:00,ENJ/USD,1.6172,1.6273,1.6016,1.6016,8056.345494,12903.0429431904
1645326000000,2022-02-20 03:00:00,ENJ/USD,1.6261,1.6323,1.6163,1.6172,1734.190405,2804.532722966
1645322400000,2022-02-20 02:00:00,ENJ/USD,1.6541,1.6568,1.6261,1.6261,4049.113636,6584.2636834996
1645318800000,2022-02-20 01:00:00,ENJ/USD,1.6428,1.6561,1.6302,1.6541,2840.212082,4697.994804836199
1645315200000,2022-02-20 00:00:00,ENJ/USD,1.6658,1.6658,1.6362,1.6428,2162.351513,3552.3110655564
1645311600000,2022-02-19 23:00:00,ENJ/USD,1.6497,1.6662,1.6405,1.6658,1565.709677,2608.1591799466
1645308000000,2022-02-19 22:00:00,ENJ/USD,1.6353,1.6541,1.6343,1.6497,290.138166,478.6409324502
1645304400000,2022-02-19 21:00:00,ENJ/USD,1.6471,1.6515,1.6302,1.6353,1872.787174,3062.5688656422
1645300800000,2022-02-19 20:00:00,ENJ/USD,1.6373,1.6499,1.6345,1.6471,9614.602705,15836.212115405498
1645297200000,2022-02-19 19:00:00,ENJ/USD,1.6639,1.6639,1.6373,1.6373,1696.972653,2778.4533247569
1645293600000,2022-02-19 18:00:00,ENJ/USD,1.671,1.672,1.6593,1.6639,1176.625096,1957.7864972344
1645290000000,2022-02-19 17:00:00,ENJ/USD,1.657,1.6761,1.657,1.671,3949.39854,6599.444960340001
1645286400000,2022-02-19 16:00:00,ENJ/USD,1.6563,1.6941,1.6563,1.657,2613.498461,4330.566949877
1645282800000,2022-02-19 15:00:00,ENJ/USD,1.6499,1.6571,1.6386,1.6563,1425.634339,2361.2781556857
1645279200000,2022-02-19 14:00:00,ENJ/USD,1.658,1.658,1.6359,1.6499,1043.54524,1721.7452914759997
1645275600000,2022-02-19 13:00:00,ENJ/USD,1.619,1.6606,1.6059,1.658,1594.864695,2644.28566431
1645272000000,2022-02-19 12:00:00,ENJ/USD,1.6308,1.6327,1.6149,1.619,1375.01246,2226.14517274
1645268400000,2022-02-19 11:00:00,ENJ/USD,1.6612,1.666,1.62,1.6308,3386.393921,5522.5312063668
1645264800000,2022-02-19 10:00:00,ENJ/USD,1.6772,1.6777,1.6529,1.6612,8919.919651,14817.7705242412
1645261200000,2022-02-19 09:00:00,ENJ/USD,1.6822,1.6855,1.6724,1.6772,496.245979,832.3037559787999
1645257600000,2022-02-19 08:00:00,ENJ/USD,1.7005,1.7088,1.6818,1.6822,346.615134,583.0759784148
1645254000000,2022-02-19 07:00:00,ENJ/USD,1.7037,1.7074,1.7005,1.7005,1779.968548,3026.836515874
1645250400000,2022-02-19 06:00:00,ENJ/USD,1.6871,1.7049,1.6824,1.7037,1163.080984,1981.5410724408
1645246800000,2022-02-19 05:00:00,ENJ/USD,1.6832,1.6901,1.6811,1.6871,703.532673,1186.9299726183
1645243200000,2022-02-19 04:00:00,ENJ/USD,1.6869,1.6869,1.6744,1.6832,893.518488,1503.9703190016
1645239600000,2022-02-19 03:00:00,ENJ/USD,1.6893,1.6937,1.6799,1.6869,3502.301294,5908.0320528486
1645236000000,2022-02-19 02:00:00,ENJ/USD,1.682,1.6916,1.6797,1.6893,15568.054857,26299.1150699301
1645232400000,2022-02-19 01:00:00,ENJ/USD,1.6887,1.6962,1.6787,1.682,1217.650213,2048.087658266
1645228800000,2022-02-19 00:00:00,ENJ/USD,1.6758,1.6893,1.6662,1.6887,3001.062974,5067.8950441938005
1645225200000,2022-02-18 23:00:00,ENJ/USD,1.6696,1.6805,1.6673,1.6758,2496.953123,4184.3940435234
1645221600000,2022-02-18 22:00:00,ENJ/USD,1.6736,1.6822,1.6597,1.6696,3106.314783,5186.303161696799
1645218000000,2022-02-18 21:00:00,ENJ/USD,1.6734,1.6887,1.6706,1.6736,1860.848392,3114.3158688512003
1645214400000,2022-02-18 20:00:00,ENJ/USD,1.6889,1.6938,1.6713,1.6734,7430.323537,12433.9034068158
1645210800000,2022-02-18 19:00:00,ENJ/USD,1.6977,1.7009,1.6826,1.6889,3649.59657,6163.803647073
1645207200000,2022-02-18 18:00:00,ENJ/USD,1.6853,1.698,1.6662,1.6977,11187.630126,18993.2396649102
1645203600000,2022-02-18 17:00:00,ENJ/USD,1.6736,1.6951,1.6736,1.6853,2822.558373,4756.8576260169
1645200000000,2022-02-18 16:00:00,ENJ/USD,1.6746,1.6978,1.6501,1.6736,12756.57208,21349.399033088
1645196400000,2022-02-18 15:00:00,ENJ/USD,1.7192,1.7258,1.6705,1.6746,5690.553089,9529.4002028394
1645192800000,2022-02-18 14:00:00,ENJ/USD,1.7516,1.7595,1.6834,1.7192,4073.239127,7002.7127071384
1645189200000,2022-02-18 13:00:00,ENJ/USD,1.7572,1.7595,1.7355,1.7516,1028.173143,1800.9480772788
1645185600000,2022-02-18 12:00:00,ENJ/USD,1.7311,1.7595,1.7277,1.7572,2099.480054,3689.2063508888
1645182000000,2022-02-18 11:00:00,ENJ/USD,1.7808,1.7808,1.7311,1.7311,1255.29782,2173.0460562020003
1645178400000,2022-02-18 10:00:00,ENJ/USD,1.7916,1.7916,1.7712,1.7808,311.180354,554.1499744032001
1645174800000,2022-02-18 09:00:00,ENJ/USD,1.7978,1.7979,1.7867,1.7916,465.370037,833.7569582892
1645171200000,2022-02-18 08:00:00,ENJ/USD,1.7712,1.7978,1.7712,1.7978,347.740237,625.1673980786
1645167600000,2022-02-18 07:00:00,ENJ/USD,1.7779,1.7907,1.7712,1.7712,1058.678207,1875.1308402384
1645164000000,2022-02-18 06:00:00,ENJ/USD,1.764,1.7787,1.764,1.7779,720.921897,1281.7270406763
1645160400000,2022-02-18 05:00:00,ENJ/USD,1.7574,1.7747,1.7574,1.764,2726.779188,4810.038487632
1645156800000,2022-02-18 04:00:00,ENJ/USD,1.7667,1.775,1.7548,1.7574,11831.79502,20793.196568148
1645153200000,2022-02-18 03:00:00,ENJ/USD,1.7698,1.7753,1.7594,1.7667,7121.157021,12580.9481090007
1645149600000,2022-02-18 02:00:00,ENJ/USD,1.7668,1.7747,1.7622,1.7698,10525.492856,18628.017256548803
1645146000000,2022-02-18 01:00:00,ENJ/USD,1.75,1.7713,1.7396,1.7668,10590.7631,18711.76024508
1645142400000,2022-02-18 00:00:00,ENJ/USD,1.7407,1.75,1.7213,1.75,6527.42452,11422.99291
1645138800000,2022-02-17 23:00:00,ENJ/USD,1.7534,1.7561,1.7322,1.7407,6757.092261,11762.070498722698
1645135200000,2022-02-17 22:00:00,ENJ/USD,1.7579,1.763,1.7416,1.7534,5292.180392,9279.3090993328
1645131600000,2022-02-17 21:00:00,ENJ/USD,1.755,1.7609,1.7105,1.7579,22784.616905,40053.0780572995
1645128000000,2022-02-17 20:00:00,ENJ/USD,1.7712,1.7712,1.7419,1.755,4703.219136,8254.149583679999
1645124400000,2022-02-17 19:00:00,ENJ/USD,1.7794,1.7794,1.754,1.7712,9040.021111,16011.6853918032
1645120800000,2022-02-17 18:00:00,ENJ/USD,1.804,1.8084,1.7387,1.7794,7699.77591,13700.981254254002
1645117200000,2022-02-17 17:00:00,ENJ/USD,1.8285,1.8316,1.7944,1.804,2354.111861,4246.817797244
1645113600000,2022-02-17 16:00:00,ENJ/USD,1.8266,1.8421,1.8172,1.8285,1472.557519,2692.5714234915
1645110000000,2022-02-17 15:00:00,ENJ/USD,1.8218,1.8421,1.8092,1.8266,8179.871952,14941.3541075232
1645106400000,2022-02-17 14:00:00,ENJ/USD,1.8434,1.8728,1.819,1.8218,5716.360801,10414.0661072618
1645102800000,2022-02-17 13:00:00,ENJ/USD,1.8864,1.8864,1.8434,1.8434,2558.970139,4717.2055542326
1645099200000,2022-02-17 12:00:00,ENJ/USD,1.8743,1.8983,1.8743,1.8864,402.300695,758.9000310480001
1645095600000,2022-02-17 11:00:00,ENJ/USD,1.8673,1.8865,1.8673,1.8743,151.095813,283.1988823059
1645092000000,2022-02-17 10:00:00,ENJ/USD,1.8869,1.8934,1.8672,1.8673,332.339855,620.5782112415
1645088400000,2022-02-17 09:00:00,ENJ/USD,1.8955,1.9072,1.8707,1.8869,1688.450089,3185.9364729341
1645084800000,2022-02-17 08:00:00,ENJ/USD,1.95,1.9534,1.8897,1.8955,28899.402601,54778.8176301955
1645081200000,2022-02-17 07:00:00,ENJ/USD,1.9529,1.9529,1.9312,1.95,1249.521882,2436.5676699
1645077600000,2022-02-17 06:00:00,ENJ/USD,1.9242,1.9534,1.9179,1.9529,890.596985,1739.2468520065
1645074000000,2022-02-17 05:00:00,ENJ/USD,1.9427,1.9427,1.9208,1.9242,5976.571955,11500.119755811
1645070400000,2022-02-17 04:00:00,ENJ/USD,1.958,1.9597,1.912,1.9427,7904.739511,15356.5374480197
1645066800000,2022-02-17 03:00:00,ENJ/USD,1.9747,1.9797,1.9563,1.958,818.803412,1603.217080696
1645063200000,2022-02-17 02:00:00,ENJ/USD,1.965,1.9747,1.95,1.9747,3234.24282,6386.659296653999
1645059600000,2022-02-17 01:00:00,ENJ/USD,1.9943,1.9943,1.9625,1.965,2925.638892,5748.88042278
1645056000000,2022-02-17 00:00:00,ENJ/USD,1.9489,1.9943,1.9469,1.9943,780.835815,1557.2208658545
1645052400000,2022-02-16 23:00:00,ENJ/USD,1.9591,1.9729,1.9453,1.9489,649.598697,1266.0029005833
1645048800000,2022-02-16 22:00:00,ENJ/USD,1.9554,1.9691,1.9519,1.9591,6241.5892,12227.897401720002
1645045200000,2022-02-16 21:00:00,ENJ/USD,1.966,1.9727,1.9495,1.9554,2465.413246,4820.8690612284
1645041600000,2022-02-16 20:00:00,ENJ/USD,1.996,2.0012,1.966,1.966,5409.132936,10634.355352176
1645038000000,2022-02-16 19:00:00,ENJ/USD,1.9226,2.0025,1.92,1.996,3374.392689,6735.287807244
1645034400000,2022-02-16 18:00:00,ENJ/USD,1.9113,1.9226,1.899,1.9226,1075.001271,2066.7974436246004
1645030800000,2022-02-16 17:00:00,ENJ/USD,1.9203,1.93,1.9049,1.9113,426.113647,814.4310135111
1645027200000,2022-02-16 16:00:00,ENJ/USD,1.9073,1.9217,1.8954,1.9203,2171.316602,4169.5792708206
1645023600000,2022-02-16 15:00:00,ENJ/USD,1.889,1.9149,1.889,1.9073,2085.390064,3977.4644690672
1645020000000,2022-02-16 14:00:00,ENJ/USD,1.9008,1.9183,1.889,1.889,8340.398155,15755.012114795
1645016400000,2022-02-16 13:00:00,ENJ/USD,1.933,1.947,1.8933,1.9008,3519.965016,6690.7495024128
1645012800000,2022-02-16 12:00:00,ENJ/USD,1.9675,1.9738,1.933,1.933,1870.681733,3616.027789889
1645009200000,2022-02-16 11:00:00,ENJ/USD,1.9715,1.9758,1.964,1.9675,75.606978,148.756729215
1645005600000,2022-02-16 10:00:00,ENJ/USD,1.966,1.9768,1.9496,1.9715,1367.201336,2695.4374339240003
1645002000000,2022-02-16 09:00:00,ENJ/USD,1.99,1.99,1.966,1.966,738.391379,1451.677451114
1644998400000,2022-02-16 08:00:00,ENJ/USD,2.0053,2.0086,1.99,1.99,194.055268,386.16998332
1644994800000,2022-02-16 07:00:00,ENJ/USD,1.9911,2.0109,1.9684,2.0053,3218.499957,6454.0579637721
1644991200000,2022-02-16 06:00:00,ENJ/USD,1.9652,1.9935,1.9599,1.9911,4790.002866,9537.3747064926
1644987600000,2022-02-16 05:00:00,ENJ/USD,1.9588,1.9707,1.9557,1.9652,848.032333,1666.5531408116
1644984000000,2022-02-16 04:00:00,ENJ/USD,1.9798,1.9798,1.9427,1.9588,1771.860975,3470.7212778300004
1644980400000,2022-02-16 03:00:00,ENJ/USD,1.9746,2.0007,1.9739,1.9798,3976.89905,7873.46473919
1644976800000,2022-02-16 02:00:00,ENJ/USD,1.9644,1.9797,1.9496,1.9746,5673.443674,11202.7818786804
1644973200000,2022-02-16 01:00:00,ENJ/USD,1.9709,1.9789,1.9578,1.9644,2184.137298,4290.5193081912
1644969600000,2022-02-16 00:00:00,ENJ/USD,1.9759,1.996,1.9622,1.9709,3163.955329,6235.8395579261005
1644966000000,2022-02-15 23:00:00,ENJ/USD,1.9231,1.9786,1.9196,1.9759,7041.80126,13913.895109634
1644962400000,2022-02-15 22:00:00,ENJ/USD,1.9066,1.9296,1.9021,1.9231,5549.197915,10671.6625103365
1644958800000,2022-02-15 21:00:00,ENJ/USD,1.9009,1.9173,1.8989,1.9066,1237.024553,2358.5110127498
1644955200000,2022-02-15 20:00:00,ENJ/USD,1.9112,1.9162,1.8877,1.9009,5246.303703,9972.6987090327
1644951600000,2022-02-15 19:00:00,ENJ/USD,1.9164,1.9193,1.9019,1.9112,3075.057835,5877.050534252
1644948000000,2022-02-15 18:00:00,ENJ/USD,1.9042,1.9174,1.8925,1.9164,3095.62512,5932.455979968001
1644944400000,2022-02-15 17:00:00,ENJ/USD,1.9077,1.9464,1.8896,1.9042,10852.836694,20665.9716327148
1644940800000,2022-02-15 16:00:00,ENJ/USD,1.8846,1.9183,1.8846,1.9077,2970.398949,5666.6300750073
1644937200000,2022-02-15 15:00:00,ENJ/USD,1.8877,1.8925,1.8724,1.8846,977.944326,1843.0338767796
1644933600000,2022-02-15 14:00:00,ENJ/USD,1.8667,1.8934,1.8667,1.8877,17626.733912,33273.9856056824
1644930000000,2022-02-15 13:00:00,ENJ/USD,1.8822,1.8863,1.858,1.8667,1674.899207,3126.5343497069
1644926400000,2022-02-15 12:00:00,ENJ/USD,1.8884,1.8887,1.8783,1.8822,2070.401689,3896.9100590358
1644922800000,2022-02-15 11:00:00,ENJ/USD,1.8954,1.9034,1.871,1.8884,2692.359695,5084.252048038001
1644919200000,2022-02-15 10:00:00,ENJ/USD,1.8858,1.9086,1.8858,1.8954,1241.88716,2353.872923064
1644915600000,2022-02-15 09:00:00,ENJ/USD,1.8724,1.8925,1.8724,1.8858,1255.491333,2367.6055557714
1644912000000,2022-02-15 08:00:00,ENJ/USD,1.8559,1.8869,1.8524,1.8724,1396.688547,2615.1596354028
1644908400000,2022-02-15 07:00:00,ENJ/USD,1.8268,1.8599,1.8204,1.8559,2950.086108,5475.0648078372005
1644904800000,2022-02-15 06:00:00,ENJ/USD,1.8178,1.8289,1.8162,1.8268,884.351959,1615.5341587012
1644901200000,2022-02-15 05:00:00,ENJ/USD,1.81,1.8308,1.81,1.8178,1082.780663,1968.2786892014
1644897600000,2022-02-15 04:00:00,ENJ/USD,1.8117,1.8181,1.808,1.81,313.114719,566.73764139
1644894000000,2022-02-15 03:00:00,ENJ/USD,1.8192,1.8194,1.8081,1.8117,3757.797488,6808.001709009601
1644890400000,2022-02-15 02:00:00,ENJ/USD,1.8174,1.8249,1.8049,1.8192,4471.424782,8134.4159634144
1644886800000,2022-02-15 01:00:00,ENJ/USD,1.7512,1.8174,1.7473,1.8174,27787.749282,50501.4555451068
1644883200000,2022-02-15 00:00:00,ENJ/USD,1.7518,1.7625,1.7431,1.7512,32891.659339,57599.8738344568
1644879600000,2022-02-14 23:00:00,ENJ/USD,1.7568,1.7623,1.7494,1.7518,292.525842,512.4467700156
1644876000000,2022-02-14 22:00:00,ENJ/USD,1.7302,1.7625,1.7302,1.7568,27343.247034,48036.6163893312
1644872400000,2022-02-14 21:00:00,ENJ/USD,1.724,1.7337,1.7167,1.7302,3785.400248,6549.4995090896
1644868800000,2022-02-14 20:00:00,ENJ/USD,1.7074,1.7286,1.7012,1.724,10531.731328,18156.704809472
1644865200000,2022-02-14 19:00:00,ENJ/USD,1.738,1.738,1.6928,1.7074,7903.323938,13494.1352917412
1644861600000,2022-02-14 18:00:00,ENJ/USD,1.7557,1.7628,1.738,1.738,1884.091804,3274.551555352
1644858000000,2022-02-14 17:00:00,ENJ/USD,1.7638,1.7693,1.7504,1.7557,1375.366262,2414.7305461934
1644854400000,2022-02-14 16:00:00,ENJ/USD,1.7456,1.7721,1.7456,1.7638,1445.831097,2550.1568888886
1644850800000,2022-02-14 15:00:00,ENJ/USD,1.763,1.763,1.738,1.7456,1325.073256,2313.0478756736
1644847200000,2022-02-14 14:00:00,ENJ/USD,1.7413,1.7787,1.7413,1.763,2357.510495,4156.291002685
1644843600000,2022-02-14 13:00:00,ENJ/USD,1.7275,1.7433,1.7275,1.7413,12252.091012,21334.566079195603
1644840000000,2022-02-14 12:00:00,ENJ/USD,1.7008,1.7278,1.6798,1.7275,3200.790022,5529.364763005
1644836400000,2022-02-14 11:00:00,ENJ/USD,1.7164,1.7164,1.6988,1.7008,118.592903,201.7028094224
1644832800000,2022-02-14 10:00:00,ENJ/USD,1.7056,1.7164,1.6942,1.7164,550.062321,944.1269677644
1644829200000,2022-02-14 09:00:00,ENJ/USD,1.7036,1.7155,1.6942,1.7056,268.808085,458.479069776
1644825600000,2022-02-14 08:00:00,ENJ/USD,1.7275,1.7396,1.7036,1.7036,1134.598424,1932.9018751264
1644822000000,2022-02-14 07:00:00,ENJ/USD,1.7186,1.7278,1.7134,1.7275,272.833563,471.3199800825001
1644818400000,2022-02-14 06:00:00,ENJ/USD,1.6911,1.7192,1.6873,1.7186,726.998037,1249.4188263882
1644814800000,2022-02-14 05:00:00,ENJ/USD,1.7148,1.7173,1.6911,1.6911,4714.255994,7972.2783114534
1644811200000,2022-02-14 04:00:00,ENJ/USD,1.7134,1.7158,1.7058,1.7148,1670.3289,2864.27999772
1644807600000,2022-02-14 03:00:00,ENJ/USD,1.6877,1.7136,1.6806,1.7134,1478.906191,2533.9578676594
